SA1_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
80107108111,31,0,0,0,0,31,60,0,0,0,0,60,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,103
80107108112,3,30,0,0,0,31,0,36,0,0,0,40,4,28,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,7,43,0,0,0,51,0,5,0,0,0,5,0,0,0,0,0,0,10,117,0,0,0,125
80107108113,0,60,0,0,0,60,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,49,0,4,0,0,0,4,0,119,0,0,0,119
80107108114,5,15,0,0,0,24,13,34,0,0,0,43,8,10,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,0,0,35,3,0,0,0,0,3,0,0,0,0,0,0,32,70,0,0,0,106
80107108201,34,5,0,0,0,41,36,14,0,0,0,49,3,0,0,0,0,3,10,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,7,85,33,0,0,0,112
80107108202,33,0,0,0,0,33,45,0,0,0,0,45,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,84
80107108203,50,4,0,0,0,52,34,8,0,0,0,44,9,3,0,0,0,12,34,0,35,0,0,78,0,0,0,0,0,4,7,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,51,16,34,0,0,103,0,0,0,0,0,0,0,0,0,0,0,4,138,26,45,0,0,210
80107108204,50,0,0,0,0,50,55,0,0,0,0,55,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,124
80107108205,32,0,0,0,0,32,53,0,0,0,0,53,8,0,0,0,0,8,17,0,0,0,0,17,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,128
80107108206,34,0,0,0,0,34,41,0,0,0,0,43,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,4,99,4,0,0,0,109
80107108207,49,37,0,0,0,85,71,4,0,0,0,82,25,3,0,0,0,25,19,0,0,0,0,19,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,55,3,0,0,0,61,0,30,0,0,0,35,4,0,0,0,0,4,184,76,4,0,0,265
80107108208,33,0,0,0,0,33,34,0,0,0,0,34,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,75
80107108209,33,0,0,0,0,33,45,0,0,0,0,45,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,90
80107108210,79,0,0,0,0,79,76,0,0,0,0,81,3,0,0,0,0,3,7,4,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,28,6,0,0,0,0,6,0,0,0,0,0,0,183,5,0,0,0,189
80107108211,42,0,0,0,0,44,52,0,0,0,0,52,11,0,0,0,0,19,4,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,122,6,0,0,0,124
80107108212,55,0,0,0,0,55,53,0,0,0,0,57,15,10,0,0,0,20,5,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,139,12,0,0,0,151
80107108213,65,0,0,0,0,65,96,3,0,0,0,104,20,0,0,0,0,17,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,198,6,0,0,0,199
80107108214,39,0,0,0,0,35,42,0,0,0,0,42,4,0,0,0,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,5,86,4,0,0,0,91
80107108215,0,60,3,0,0,58,0,85,7,0,0,95,0,44,10,0,0,49,0,21,18,0,0,42,0,3,0,0,0,3,0,28,3,0,0,27,0,3,0,0,0,3,0,0,0,0,0,0,0,103,32,0,0,131,0,3,0,0,0,3,0,0,0,0,0,5,0,247,39,0,0,284
80107108216,30,16,0,0,0,45,36,29,0,0,0,63,11,15,0,0,0,25,9,6,0,0,0,14,0,0,0,0,0,0,3,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,0,52,0,0,0,0,0,0,3,0,0,0,0,3,93,62,0,0,0,158
80107108217,65,0,0,0,0,65,67,0,0,0,0,65,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,143
80107108218,58,0,0,0,0,65,55,3,0,0,0,62,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,135,6,0,0,0,138
80107108219,67,5,0,0,0,67,74,8,0,0,0,86,18,3,0,0,0,20,11,3,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,174,21,0,0,0,195
80107108220,31,30,0,0,0,61,30,31,0,0,0,64,10,10,0,0,0,17,16,0,0,0,0,15,0,0,0,0,0,0,7,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,31,15,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,100,74,0,0,0,173
80107108221,32,0,0,0,0,32,63,5,0,0,0,72,13,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,114,9,0,0,0,120
80107108222,50,0,0,0,0,53,57,4,0,0,0,60,9,0,0,0,0,9,11,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,27,0,0,0,0,32,0,0,0,0,0,3,0,0,0,0,0,0,134,7,0,0,0,139
80107108223,30,7,0,0,0,36,41,12,0,0,0,49,4,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,80,22,0,0,0,97
80107108224,55,0,0,0,0,55,64,0,0,0,0,67,14,0,0,0,0,14,16,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,158,5,0,0,0,152
80107108225,35,0,0,0,0,35,40,0,0,0,0,40,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,105
80107108226,38,20,0,0,0,60,39,16,0,0,0,57,11,12,0,0,0,18,0,25,11,0,0,36,0,0,0,0,0,3,12,6,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,26,44,11,0,0,79,0,0,0,0,0,0,0,0,0,0,0,5,110,78,15,0,0,206
80107108227,54,0,0,0,0,54,67,0,0,0,0,67,16,0,0,0,0,16,0,23,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,19,23,0,0,0,42,0,0,0,0,0,0,5,0,0,0,0,5,145,23,0,0,0,169
80107108228,29,0,0,0,0,27,28,0,0,0,0,28,4,0,0,0,0,4,10,0,0,0,0,10,0,0,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,81
80107108229,65,0,0,0,0,65,70,0,0,0,0,67,6,0,0,0,0,6,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,5,0,0,0,0,5,0,0,0,0,0,0,157,0,0,0,0,160
80107108230,49,3,0,0,0,49,45,4,0,0,0,50,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,102,12,5,0,0,114
80107108231,54,7,0,0,0,52,39,0,0,0,0,42,9,5,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,114,12,0,0,0,125
80107108232,59,0,0,0,0,59,38,0,0,0,0,38,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,102
80107108233,24,4,0,0,0,26,39,7,0,0,0,50,4,0,0,0,0,4,14,6,0,0,0,21,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,92,13,0,0,0,105
80107108234,37,0,0,0,0,37,47,4,0,0,0,50,10,0,0,0,0,10,15,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,116,4,0,0,0,115
80107108235,73,0,0,0,0,70,85,0,0,0,0,85,17,0,0,0,0,19,23,0,0,0,0,23,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,208,0,3,0,0,206
80107108236,74,0,0,0,0,75,88,0,0,0,0,89,7,0,0,0,0,7,13,0,0,0,0,13,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,200
80107108237,65,6,0,0,0,71,50,0,0,0,0,54,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,129,10,0,0,0,136
80107108238,72,0,0,0,0,72,41,0,0,0,0,41,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,122
80107108239,23,0,0,0,0,26,54,0,0,0,0,52,11,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,5,0,0,4,4,0,0,0,0,4,98,4,5,0,0,106
80107108240,32,0,0,0,0,34,37,0,0,0,0,37,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,80
80107108241,47,0,0,0,0,47,71,0,0,0,0,71,12,0,0,0,0,11,19,0,0,0,0,19,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,40,0,0,0,0,0,0,3,0,0,0,0,3,158,3,0,0,0,160
80107108301,65,0,0,0,0,65,94,0,0,0,0,94,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,178
80107108302,66,0,0,0,0,66,69,0,0,0,0,69,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,144
80107108303,63,12,0,0,0,76,64,0,0,0,0,66,6,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,25,4,0,0,0,0,4,0,0,0,0,0,0,159,14,0,0,0,170
80107108401,29,0,0,0,0,29,29,0,0,0,0,29,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,71
80107108402,30,0,0,0,0,30,46,0,0,0,0,46,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,85
80107108403,38,0,0,0,0,38,62,0,0,0,0,62,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,115
80107108404,51,3,0,0,0,49,53,4,0,0,0,56,22,3,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,10,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,41,9,0,0,0,48,0,0,0,0,0,0,5,0,0,0,0,5,141,16,0,0,0,161
80107108405,66,0,0,0,0,61,55,0,0,0,0,55,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,139,3,0,0,0,136
80107108406,29,0,0,0,0,29,48,0,0,0,0,48,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,94,0,0,0,0,94
80107108407,51,0,0,0,0,51,40,0,0,0,0,40,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,105,0,0,0,0,105
80107108408,55,0,0,0,0,55,70,0,0,0,0,70,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,141
80107108409,46,0,0,0,0,46,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,84,0,0,0,0,84
80107108410,32,0,0,0,0,32,46,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,75
80107108411,61,0,0,0,0,61,54,0,0,0,0,54,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,135
80107108412,38,29,0,0,0,70,26,26,0,0,0,49,6,15,0,0,0,22,10,0,0,0,0,10,0,0,0,0,0,0,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,0,52,0,0,0,0,0,4,0,0,0,0,0,0,93,83,0,0,0,171
80107108413,37,0,0,0,0,37,28,0,0,0,0,28,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,77
80107108414,0,32,0,0,0,32,0,52,0,0,0,52,0,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,129
80107108415,32,0,0,0,0,33,48,0,0,0,0,47,9,0,0,0,0,9,27,0,0,0,0,27,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,128,3,0,0,0,126
80107108417,90,0,0,0,0,90,51,0,0,0,0,51,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,21,99,0,0,0,0,99,7,0,0,0,0,7,262,0,0,0,0,262
80107108418,24,0,0,0,0,24,42,0,0,0,0,42,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,83
80107108419,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,10,0,0,0,0,0,0,0,10,0,0,8,15
80107108420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29,0,0,44
80107108501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108601,32,0,0,0,0,32,50,0,0,0,0,50,4,0,0,0,0,4,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,104
80107108602,30,0,0,0,0,30,42,0,0,0,0,42,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,78
80107108603,49,0,0,0,0,49,60,0,0,0,0,60,17,0,0,0,0,17,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,158
80107108604,35,0,0,0,0,35,23,0,0,0,0,23,7,0,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,81
80107108605,51,11,0,0,0,62,60,19,0,0,0,77,8,13,0,0,0,18,15,4,0,0,0,12,0,0,0,0,0,0,5,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,20,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,134,45,0,0,0,180
80107108701,28,0,0,0,0,28,84,4,0,0,0,87,5,0,0,0,0,5,16,3,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,32,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,152,5,0,0,0,163
80107108702,32,0,0,0,0,32,63,0,0,0,0,63,5,0,0,0,0,5,11,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,134
80107108703,43,11,0,0,0,52,90,9,0,0,0,105,18,5,0,0,0,25,30,0,0,0,0,30,0,0,0,0,0,0,11,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,53,8,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,192,32,0,0,0,226
80107108704,33,0,0,0,0,33,37,0,0,0,0,37,11,0,0,0,0,11,15,0,0,0,0,15,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,109
80107108705,41,0,0,0,0,41,72,0,0,0,0,72,15,0,0,0,0,15,30,0,0,0,0,30,6,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,55,0,0,0,0,0,0,3,0,0,0,0,3,167,0,0,0,0,167
80107108706,75,4,0,0,0,79,105,3,0,0,0,104,7,0,0,0,0,5,11,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,210,4,0,0,0,218
80107108707,27,0,0,0,0,27,43,0,0,0,0,43,8,0,0,0,0,8,9,0,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,97
80107108801,40,0,0,0,0,38,104,0,0,0,0,104,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,159
80107108802,29,0,0,0,0,25,60,0,0,0,0,60,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,96,5,0,0,0,101
80107108803,42,0,0,0,0,42,68,0,0,0,0,68,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,123
80107108804,37,0,0,0,0,37,81,4,0,0,0,91,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,135,6,0,0,0,140
