SAL_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
SAL80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,0,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80112,0,3,0,0,0,0,0,0,0,5,3,44,0,0,0,0,0,0,0,54,46,71,6,0,8,3,0,4,8,155,0,0,0,0,0,0,0,0,0,3,9,21,0,0,4,0,0,0,0,28,3,0,0,0,0,0,0,0,0,3,70,154,4,15,24,9,5,5,4,289,0,0,0,0,0,0,0,0,0,0,11,8,4,0,0,0,0,0,0,22,3,4,0,0,0,0,0,0,0,23,12,6,15,3,6,4,0,0,0,52,3,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,179,317,34,26,45,23,6,8,18,660,0,3,0,0,0,0,0,0,0,0,9,25,0,0,4,0,0,0,0,38,40,69,4,8,12,0,0,0,0,135,0,3,0,0,0,0,0,0,0,7
SAL80113,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,3,0,0,0,29,26,36,0,0,4,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,7,32,77,16,5,21,0,0,5,7,157,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,12,4,7,9,3,5,0,0,3,0,32,8,3,8,3,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,9,91,177,42,13,36,4,3,10,10,383,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,15,26,44,5,0,10,0,0,3,4,90,0,0,0,0,0,0,0,0,0,3
SAL80114,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,11,5,27,0,0,0,6,4,0,0,32,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,10,16,49,7,8,9,3,8,0,0,104,0,0,0,0,0,0,0,0,0,0,10,3,9,5,0,0,0,0,0,29,12,5,9,7,10,5,4,5,0,52,31,14,125,12,13,7,25,21,6,243,0,0,0,4,0,0,6,3,0,13,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,10,75,116,157,37,41,14,48,32,12,531,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,7,25,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
SAL80115,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,0,0,0,0,32,21,38,3,3,4,0,0,0,4,73,0,0,0,0,0,0,0,0,0,0,7,8,0,0,4,0,0,0,0,24,5,0,0,0,0,0,0,0,0,7,34,109,19,13,24,0,0,6,5,201,0,0,0,0,0,0,0,0,0,0,6,10,10,3,5,0,0,0,0,34,12,5,15,11,6,0,3,0,4,49,15,8,68,6,7,3,5,15,0,140,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,12,0,0,6,0,0,0,0,0,0,8,3,0,3,5,0,0,0,0,0,5,113,213,110,48,55,15,15,23,15,595,0,0,0,0,0,0,0,0,0,4,6,21,0,0,0,0,0,0,0,32,22,56,0,0,6,0,0,0,0,95,0,0,0,0,0,0,0,0,0,6
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,0,0,0,0,0,0,0,0,0,5,4,25,4,0,5,0,0,0,0,33,19,33,7,6,6,0,3,4,0,81,0,0,0,0,0,0,0,0,0,3,9,10,0,0,5,0,0,0,0,20,3,0,0,0,0,0,0,0,0,8,41,98,11,11,13,0,3,10,3,196,0,0,0,0,0,0,0,0,0,0,0,9,5,0,6,0,0,0,0,26,12,5,8,12,3,0,5,0,0,40,10,10,73,12,8,4,14,14,0,147,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,95,199,107,40,45,18,28,30,11,574,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,17,23,38,4,9,6,0,0,0,0,76,0,6,0,0,0,0,0,0,0,3
SAL80118,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,16,19,0,3,9,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,4,30,55,3,6,8,3,5,3,0,117,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,20,12,12,9,3,10,3,0,0,0,60,19,9,90,7,6,11,6,16,3,169,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,94,122,108,35,44,22,13,23,9,460,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,16,12,31,3,3,7,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0
SAL80119,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,11,18,17,0,0,8,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,16,3,3,0,0,0,0,0,0,0,6,33,61,6,9,4,0,3,3,5,126,0,0,0,0,0,0,0,0,0,0,4,3,5,3,0,0,0,0,0,17,5,9,7,0,9,0,0,0,0,28,12,9,25,6,4,0,0,9,0,69,0,0,0,4,0,0,0,0,0,7,0,0,4,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,85,120,43,26,22,4,6,11,11,331,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,11,16,36,0,3,6,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0
SAL80120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,14,3,6,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,26,3,0,7,3,0,3,4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,11,3,0,0,0,0,3,3,3,0,23,0,0,25,3,0,0,5,0,0,37,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,52,35,8,16,12,7,10,8,189,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,3,10,0,7,14,0,0,3,0,38,0,0,0,0,0,0,0,0,0,0
SAL80121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,4,0,12,3,0,3,3,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,18,5,4,3,9,10,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL80122,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,9,27,70,11,8,9,8,9,0,3,143,0,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,27,56,21,9,20,12,8,3,7,160,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,24,6,10,12,12,7,0,3,4,0,54,17,0,31,9,5,6,4,9,0,70,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,3,3,5,0,0,0,0,3,14,87,154,81,40,53,22,34,21,11,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,23,3,23,29,8,0,4,3,108,3,0,0,0,0,0,0,0,0,4
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80124,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,9,11,28,0,3,7,4,0,0,0,55,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,5,40,68,11,11,16,0,3,0,0,147,0,0,0,0,0,0,0,0,0,0,13,21,8,7,9,4,0,0,0,56,21,14,4,7,16,3,4,6,5,84,26,14,153,14,24,11,25,21,0,294,4,0,0,5,0,0,0,0,0,12,4,3,0,4,3,0,0,0,0,17,0,5,0,0,0,0,3,0,0,9,0,0,3,3,3,0,0,0,3,19,134,162,182,61,76,21,33,31,11,707,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,15,33,0,0,10,0,0,0,4,66,0,4,0,0,0,0,0,0,0,4
SAL80125,0,0,0,0,0,0,0,0,0,3,3,14,0,0,0,0,0,0,0,14,28,99,11,9,18,4,4,4,0,177,0,7,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,32,77,19,17,13,0,5,8,0,174,0,0,0,0,0,0,0,0,0,0,9,3,6,0,3,0,3,0,0,26,13,11,7,8,4,0,0,0,0,52,13,4,38,5,10,0,0,5,3,74,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,3,0,0,0,0,4,14,95,232,90,50,42,15,11,18,13,567,0,4,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,12,20,54,3,15,28,0,0,0,6,131,0,5,0,0,0,0,0,0,0,6
SAL80126,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,18,27,47,0,0,6,0,0,0,0,83,0,0,0,0,0,0,0,0,0,3,9,11,0,3,0,0,0,0,0,22,5,3,0,0,4,0,0,0,0,7,34,85,7,9,17,0,4,3,0,163,0,0,0,0,0,0,0,0,0,0,11,3,3,0,3,0,0,0,0,22,12,7,0,4,0,0,3,0,0,39,9,4,50,7,9,6,5,5,0,93,0,0,0,3,0,0,0,0,0,7,0,4,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,110,177,66,28,43,8,12,13,7,467,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,9,23,50,0,3,13,0,0,0,4,88,0,0,0,0,0,0,0,0,0,0
SAL80127,0,0,0,0,0,0,0,0,0,0,7,66,0,0,5,0,0,0,0,82,75,143,0,13,27,11,8,7,6,291,0,5,0,0,0,0,0,0,0,5,15,29,0,4,6,0,0,0,4,47,7,10,0,0,4,0,0,0,0,24,104,322,23,27,59,11,3,11,14,573,0,0,0,0,0,0,0,0,0,0,9,10,5,0,0,0,0,0,5,29,14,11,10,0,3,3,0,3,3,54,19,13,28,5,8,6,0,0,4,84,0,0,0,0,0,3,0,0,0,9,0,4,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6,255,619,69,54,113,37,10,26,32,1211,0,0,0,0,0,0,0,0,0,3,21,57,0,0,9,0,0,0,0,87,81,165,0,9,45,10,0,7,6,327,0,0,0,0,4,0,0,0,0,3
SAL80128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,0,4,3,4,0,0,0,0,0,7,3,0,17,0,0,0,0,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,19,21,8,0,0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL80129,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,36,47,82,5,9,21,8,11,3,3,206,0,0,0,0,0,0,0,0,0,3,12,16,0,6,4,0,0,0,3,43,10,8,0,0,4,0,0,0,0,19,98,234,21,19,38,10,9,9,9,452,0,0,0,0,0,0,0,0,0,0,12,28,9,9,4,0,4,5,0,66,39,35,14,13,17,6,5,6,5,142,46,30,193,35,40,19,30,36,7,427,4,4,0,0,5,0,0,0,0,19,6,6,3,10,4,4,0,6,0,24,0,6,0,0,6,0,0,0,0,6,3,0,0,0,0,0,0,0,3,23,295,478,257,93,143,46,58,68,31,1477,0,0,0,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,27,38,102,3,7,19,7,0,0,3,181,0,4,0,0,0,0,0,0,0,5
SAL80130,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,23,23,38,5,8,7,0,0,0,0,76,0,0,0,0,0,0,0,0,0,3,9,15,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,0,3,48,79,5,9,9,6,3,0,3,171,0,0,0,0,0,0,0,0,0,0,3,11,0,6,0,4,0,0,0,32,13,16,6,7,7,0,0,0,3,47,26,13,55,11,11,8,7,7,0,133,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,128,196,76,36,31,14,12,18,9,525,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,23,22,44,0,5,11,5,0,0,0,86,0,0,0,0,0,0,0,0,0,3
SAL80131,0,0,0,0,0,0,0,0,0,0,19,87,0,0,3,0,0,0,0,126,88,163,9,12,19,11,3,11,5,322,4,0,0,0,0,0,0,0,0,12,25,36,0,5,3,0,0,0,0,69,9,7,0,0,6,0,0,0,0,20,111,273,34,18,38,29,3,35,9,553,0,0,0,0,0,0,0,0,0,0,13,16,5,3,3,6,4,6,0,59,19,13,16,15,10,6,0,5,5,95,34,23,85,25,18,12,10,18,0,222,0,0,0,4,0,0,0,0,0,11,0,5,6,0,0,0,0,3,0,11,0,6,3,0,0,0,0,0,0,5,0,7,9,0,0,0,0,4,3,21,333,632,172,88,109,59,23,82,33,1533,0,9,0,0,0,0,0,0,0,11,31,79,0,4,8,0,0,0,0,125,125,179,4,22,47,3,0,13,5,400,0,3,0,0,0,0,0,0,0,3
SAL80132,0,0,0,0,0,0,0,0,0,0,7,31,0,0,6,0,0,0,3,40,33,53,0,6,3,0,5,8,5,125,0,0,0,0,0,0,0,0,0,0,7,18,0,0,3,0,0,0,0,32,3,0,0,0,0,0,0,0,0,10,59,85,12,12,19,10,3,0,0,195,0,0,0,0,0,0,0,0,0,0,3,6,0,4,3,0,4,0,0,30,11,8,3,4,0,0,0,0,0,37,15,8,31,10,4,0,3,7,0,88,0,0,3,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,150,218,58,38,44,16,17,21,9,566,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,33,29,54,0,5,10,7,0,4,0,112,9,0,0,0,0,0,0,0,0,9
SAL80133,0,0,0,0,0,0,0,0,0,3,10,32,0,0,0,0,0,0,0,46,51,65,3,0,13,5,0,5,0,139,5,0,0,0,0,0,0,0,0,7,11,14,0,4,3,0,0,0,0,31,3,7,0,0,0,0,0,0,0,13,66,124,19,16,16,9,0,0,5,253,0,0,0,0,0,0,0,0,0,0,15,14,4,0,3,0,0,0,0,33,14,14,9,0,6,0,3,0,0,54,15,8,56,11,16,7,0,4,4,125,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,6,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,11,193,287,94,34,68,21,15,11,15,732,0,0,0,0,0,0,0,0,0,0,3,19,0,0,3,0,0,0,0,31,49,84,0,5,14,0,0,4,8,171,0,3,0,0,0,0,0,0,0,4
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,6,4,0,0,0,0,0,0,0,3,8,30,0,0,0,0,0,0,0,46,49,118,9,13,15,7,0,3,0,223,0,0,0,0,0,0,0,0,0,9,4,9,0,0,4,0,0,0,0,27,6,6,0,0,0,0,0,0,0,12,68,191,18,22,38,13,6,7,3,377,0,0,0,0,0,0,0,0,0,0,5,10,8,6,5,0,3,0,0,35,10,18,8,11,6,4,4,4,0,66,22,11,47,21,11,3,6,12,3,144,0,0,0,4,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,5,8,185,404,107,85,90,30,20,36,15,962,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,22,35,120,4,10,33,0,0,0,3,212,0,5,0,0,0,0,0,0,0,10
