SAL_CODE_2021,MSEO_SEO,MSEO_UOLSE_VWorW,MSEO_UOLSE_NWorNAA,MSEO_UOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_UOLSE_VWorW,MOL_Afrikaans_UOLSE_NWorNAA,MOL_Afrikaans_UOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_UOLSE_VWorW,MOL_Arabic_UOLSE_NWorNAA,MOL_Arabic_UOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_UOLSE_VWorW,MOL_AIndLng_UOLSE_NWorNAA,MOL_AIndLng_UOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_UOLSE_VWorW,MOL_CL_Canton_UOLSE_NWorNAA,MOL_CL_Canton_UOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_UOLSE_VWorW,MOL_CL_Mandarin_UOLSE_NWorNAA,MOL_CL_Mandarin_UOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_UOLSE_VWorW,MOL_CL_Oth_UOLSE_NWorNAA,MOL_CL_Oth_UOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_UOLSE_VWorW,MOL_CL_Tot_UOLSE_NWorNAA,MOL_CL_Tot_UOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_UOLSE_VWorW,MOL_Croatian_UOLSE_NWorNAA,MOL_Croatian_UOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_French_SEO,MOL_French_UOLSE_VWorW,MOL_French_UOLSE_NWorNAA,MOL_French_UOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_UOLSE_VWorW,MOL_German_UOLSE_NWorNAA,MOL_German_UOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_UOLSE_VWorW,MOL_Greek_UOLSE_NWorNAA,MOL_Greek_UOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_UOLSE_VWorW,MOL_IAL_Bengali_UOLSE_NWorNAA,MOL_IAL_Bengali_UOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Guj_SEO,MOL_IAL_Guj_UOLSE_VWorW,MOL_IAL_Guj_UOLSE_NWorNAA,MOL_IAL_Guj_UOLSE_Tot,MOL_IAL_Guj_NS,MOL_IAL_Guj_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_UOLSE_VWorW,MOL_IAL_Hindi_UOLSE_NWorNAA,MOL_IAL_Hindi_UOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Nepali_SEO,MOL_IAL_Nepali_UOLSE_VWorW,MOL_IAL_Nepali_UOLSE_NWorNAA,MOL_IAL_Nepali_UOLSE_Tot,MOL_IAL_Nepali_NS,MOL_IAL_Nepali_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_UOLSE_VWorW,MOL_IAL_Punjabi_UOLSE_NWorNAA,MOL_IAL_Punjabi_UOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_UOLSE_VWorW,MOL_IAL_Sinhal_UOLSE_NWorNAA,MOL_IAL_Sinhal_UOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_UOLSE_VWorW,MOL_IAL_Urdu_UOLSE_NWorNAA,MOL_IAL_Urdu_UOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_UOLSE_VWorW,MOL_IAL_Oth_UOLSE_NWorNAA,MOL_IAL_Oth_UOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_UOLSE_VWorW,MOL_IAL_Tot_UOLSE_NWorNAA,MOL_IAL_Tot_UOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_UOLSE_VWorW,MOL_Italian_UOLSE_NWorNAA,MOL_Italian_UOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_UOLSE_VWorW,MOL_Japan_UOLSE_NWorNAA,MOL_Japan_UOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Khmer_SEO,MOL_Khmer_UOLSE_VWorW,MOL_Khmer_UOLSE_NWorNAA,MOL_Khmer_UOLSE_Tot,MOL_Khmer_NS,MOL_Khmer_Tot,MOL_Korean_SEO,MOL_Korean_UOLSE_VWorW,MOL_Korean_UOLSE_NWorNAA,MOL_Korean_UOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_UOLSE_VWorW,MOL_Macedon_UOLSE_NWorNAA,MOL_Macedon_UOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Malayalam_SEO,MOL_Malayalam_UOLSE_VWorW,MOL_Malayalam_UOLSE_NWorNAA,MOL_Malayalam_UOLSE_Tot,MOL_Malayalam_NS,MOL_Malayalam_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_UOLSE_VWorW,MOL_Persian_ED_UOLSE_NWorNAA,MOL_Persian_ED_UOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_UOLSE_VWorW,MOL_Polish_UOLSE_NWorNAA,MOL_Polish_UOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Portuguese_SEO,MOL_Portuguese_UOLSE_VWorW,MOL_Portuguese_UOLSE_NWorNAA,MOL_Portuguese_UOLSE_Tot,MOL_Portuguese_NS,MOL_Portuguese_Tot,MOL_Russian_SEO,MOL_Russian_UOLSE_VWorW,MOL_Russian_UOLSE_NWorNAA,MOL_Russian_UOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_UOLSE_VWorW,MOL_Samoan_UOLSE_NWorNAA,MOL_Samoan_UOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_UOLSE_VWorW,MOL_Serbian_UOLSE_NWorNAA,MOL_Serbian_UOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_UOLSE_VWorW
SAL80111,60,..,..,..,..,60,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SAL80112,1178,..,..,..,..,1178,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,17,0,17,0,17,..,45,6,46,0,46,..,0,0,0,0,0,..,57,4,67,0,67,..,3,0,3,0,3,..,28,0,28,0,28,..,5,0,5,0,5,..,25,0,25,3,29,..,9,0,8,0,8,..,0,0,0,0,0,..,19,0,24,0,24,..,5,0,5,0,5,..,4,0,4,0,4,..,10,0,14,0,14,..,5,0,4,0,4,..,0,0,0,0,0,..,56,0,61,0,61,..,14,0,15,0,15,..,9,0,9,0,9,..,0,0,0,0,0,..,5,0,5,0,5,..,11,0,11,0,11,..,5,0,5,0,5,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6
SAL80113,601,..,..,..,..,601,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,18,0,20,0,20,..,0,0,0,0,0,..,18,6,28,0,28,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,4,0,4,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,6,0,6,0,6,..,8,0,8,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,26,0,26,0,29,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,16,3,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SAL80114,1236,..,..,..,..,1236,..,5,0,5,4,8,..,31,3,36,0,36,..,0,0,0,0,0,..,8,3,10,0,9,..,4,4,10,0,10,..,0,0,0,0,0,..,12,5,19,0,15,..,3,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,11,0,11,0,11,..,15,0,15,0,15,..,15,0,15,0,15,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,42,0,42,0,45,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,14,3,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,10,0,10,..,0,0,0,0,0,..,10,0,10,0,10,..,6,0,7,0,7,..,9
SAL80115,1330,..,..,..,..,1330,..,0,0,0,0,0,..,5,0,9,0,9,..,0,0,0,0,0,..,4,0,3,0,3,..,13,4,13,0,13,..,0,0,0,0,0,..,12,5,14,0,14,..,6,0,3,0,3,..,21,0,21,0,21,..,11,0,11,0,11,..,4,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,5,3,9,0,9,..,3,0,3,0,3,..,9,0,11,0,11,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,33,6,39,0,39,..,5,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,10,0,10,0,10,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,7
SAL80116,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SAL80117,1123,..,..,..,..,1123,..,3,0,3,0,3,..,11,3,12,0,12,..,0,0,0,0,0,..,3,0,7,0,7,..,20,5,29,0,29,..,0,0,0,0,0,..,28,13,40,0,40,..,3,0,6,0,6,..,16,0,16,0,16,..,8,0,8,0,8,..,4,0,4,0,4,..,13,4,14,0,14,..,5,0,5,0,5,..,4,0,4,0,10,..,21,0,24,0,24,..,7,0,12,0,12,..,4,0,3,0,3,..,13,0,13,0,20,..,7,0,7,0,7,..,81,3,89,0,88,..,7,0,7,0,7,..,10,0,10,0,10,..,7,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,4,7,0,7,..,0,0,0,0,0,..,3,0,8,0,8,..,5,0,6,0,6,..,5,0,5,0,5,..,0,0,7,0,7,..,9
SAL80118,1107,..,..,..,..,1107,..,4,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,11,0,11,0,11,..,5,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,11,4,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,4,0,4,..,0
SAL80119,831,..,..,..,..,831,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,9,0,9,..,7,0,8,0,8,..,3,0,3,0,3,..,16,0,18,0,18,..,12,0,10,0,10,..,6,0,6,0,6,..,5,0,11,0,11,..,5,3,0,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,0,0,0,..,6,0,13,0,13,..,0,0,0,0,0,..,30,0,27,0,27,..,13,0,13,0,13,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,4,0,4,0,4,..,6,0,0,0,0,..,8,0,3,0,3,..,0,0,0,0,0,..,6,0,11,0,11,..,0,0,0,0,0,..,4
SAL80120,143,..,..,..,..,143,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,8,0,8,..,0,0,0,0,0,..,7,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,4,0,4,0,4,..,12,0,9,0,12,..,16,3,18,0,18,..,27,0,29,0,29,..,11,0,11,0,11,..,9,0,9,0,13,..,0,0,0,0,0,..,86,4,97,0,98,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5
SAL80121,222,..,..,..,..,222,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4
SAL80122,344,..,..,..,..,344,..,0,0,0,0,0,..,24,4,22,0,22,..,0,0,0,0,0,..,9,0,8,0,8,..,25,6,32,0,32,..,0,0,0,0,0,..,30,4,36,0,36,..,9,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,28,0,30,0,30,..,52,0,48,0,48,..,56,3,58,0,60,..,23,0,28,0,27,..,154,14,160,0,160,..,21,0,21,0,21,..,66,5,65,0,65,..,14,0,14,0,14,..,399,20,420,3,425,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,3,13,0,13,..,0,0,0,0,0,..,12,0,12,0,14,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4
SAL80123,36,..,..,..,..,36,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SAL80124,1603,..,..,..,..,1603,..,0,0,0,0,0,..,13,4,13,0,13,..,0,0,0,0,0,..,0,0,4,0,4,..,7,0,8,0,9,..,0,0,0,0,0,..,7,4,11,0,13,..,3,0,3,0,3,..,4,0,4,0,4,..,6,0,6,0,6,..,3,0,3,0,3,..,5,0,5,0,5,..,3,0,3,0,3,..,15,0,15,0,15,..,0,0,0,0,0,..,8,0,12,0,12,..,0,0,0,0,0,..,10,0,10,0,10,..,6,0,6,0,6,..,49,0,48,0,48,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,13,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,4,0,4,..,3,0,3,0,3,..,3
SAL80125,473,..,..,..,..,473,..,0,0,0,0,0,..,8,0,10,0,10,..,0,0,0,0,0,..,20,4,19,0,19,..,95,27,130,5,129,..,0,0,0,0,0,..,117,32,148,5,148,..,8,0,8,0,8,..,6,0,6,0,6,..,3,0,3,0,3,..,3,0,3,0,3,..,52,3,50,6,53,..,14,0,14,0,14,..,37,0,42,0,42,..,38,4,35,0,35,..,63,3,65,0,65,..,19,0,16,0,16,..,35,0,37,0,37,..,6,0,6,0,6,..,255,15,267,5,271,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,17,3,22,0,22,..,5,0,5,0,5,..,19,0,19,0,19,..,7,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7
SAL80126,953,..,..,..,..,953,..,3,0,3,0,3,..,9,0,8,0,8,..,0,0,0,0,0,..,3,0,4,0,4,..,15,0,15,0,17,..,0,0,0,0,0,..,20,0,19,0,22,..,7,0,7,0,7,..,9,0,9,0,9,..,3,0,3,0,3,..,6,0,6,0,6,..,9,0,9,0,9,..,5,0,5,0,5,..,6,0,6,0,5,..,4,0,8,0,8,..,14,4,19,0,19,..,3,0,3,0,3,..,4,0,7,0,7,..,0,0,0,0,0,..,47,3,47,0,49,..,13,0,18,0,18,..,6,0,6,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,5,0,5,..,7,3,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,4
SAL80127,1540,..,..,..,..,1540,..,6,0,6,0,6,..,15,0,15,0,15,..,0,0,0,0,0,..,27,3,24,0,24,..,98,10,111,0,115,..,6,0,6,0,6,..,127,14,141,0,144,..,0,0,5,0,5,..,13,0,13,0,13,..,11,0,13,0,16,..,8,0,8,0,8,..,5,0,11,0,11,..,3,0,3,0,3,..,31,0,29,0,29,..,5,0,5,0,5,..,6,0,6,0,6,..,10,0,10,0,10,..,10,0,9,0,9,..,7,0,7,0,7,..,75,0,78,0,78,..,11,0,11,0,11,..,8,0,8,0,8,..,4,0,4,0,4,..,19,0,19,0,19,..,0,0,0,0,0,..,5,0,5,0,5,..,14,0,17,0,17,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,0,0,0,..,4
SAL80128,153,..,..,..,..,153,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SAL80129,3226,..,..,..,..,3226,..,0,0,0,0,0,..,21,3,24,0,25,..,3,0,3,0,3,..,10,0,10,0,10,..,35,4,39,0,39,..,3,0,3,0,3,..,50,5,55,0,55,..,13,0,11,0,11,..,14,0,12,0,12,..,8,0,8,0,8,..,15,5,19,0,19,..,7,0,7,0,7,..,0,0,4,0,4,..,13,3,14,0,14,..,42,0,42,0,42,..,22,3,26,0,26,..,7,0,7,0,7,..,15,0,15,0,15,..,5,0,5,0,5,..,117,7,122,0,122,..,24,4,28,0,28,..,6,4,6,0,6,..,0,0,0,0,0,..,3,0,9,0,9,..,4,0,4,0,4,..,65,10,76,4,74,..,6,0,6,0,6,..,11,3,9,0,9,..,8,0,8,0,8,..,6,0,10,0,10,..,0,0,0,0,0,..,10,0,16,0,16,..,9
SAL80130,1096,..,..,..,..,1096,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,8,0,8,..,8,0,9,0,9,..,0,0,0,0,0,..,11,3,16,0,16,..,0,3,3,0,3,..,10,0,12,0,12,..,3,0,3,0,3,..,4,0,8,0,8,..,3,0,3,0,3,..,3,0,3,0,3,..,6,0,6,0,6,..,12,0,10,0,10,..,6,0,6,0,6,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,40,4,47,0,47,..,10,0,18,0,18,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,8,..,6
SAL80131,2498,..,..,..,..,2498,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,27,0,29,0,29,..,51,15,64,0,63,..,0,0,0,0,0,..,75,13,93,0,94,..,7,5,12,0,11,..,23,0,23,0,23,..,25,3,25,3,24,..,17,0,22,0,22,..,9,0,9,0,9,..,3,0,3,0,3,..,25,0,25,0,29,..,35,0,37,0,39,..,10,0,10,0,10,..,9,0,9,0,9,..,14,0,14,0,14,..,6,0,6,0,6,..,108,0,108,0,111,..,15,4,16,0,16,..,3,0,7,0,7,..,0,0,0,0,0,..,10,4,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,11,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,5,0,8,0,8,..,6,0,6,0,6,..,4
SAL80132,1096,..,..,..,..,1096,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,10,0,10,..,34,4,40,0,40,..,7,0,7,0,7,..,46,3,53,0,53,..,7,0,7,0,7,..,4,0,4,0,7,..,4,0,4,0,4,..,16,0,16,0,16,..,0,0,0,0,0,..,5,0,5,0,5,..,9,0,9,0,9,..,27,0,27,0,27,..,10,0,10,0,10,..,7,0,7,0,7,..,15,0,15,0,15,..,3,0,3,0,3,..,73,0,73,0,73,..,17,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,0
SAL80133,1519,..,..,..,..,1519,..,0,0,0,0,0,..,6,0,12,0,12,..,0,0,0,0,0,..,11,0,9,0,9,..,27,6,31,0,31,..,0,0,0,0,0,..,34,5,38,0,38,..,11,0,9,0,9,..,16,0,17,0,17,..,10,3,9,0,9,..,7,0,7,0,7,..,13,0,13,0,13,..,7,0,7,0,7,..,6,0,6,0,6,..,13,0,13,0,13,..,10,4,17,0,17,..,11,0,8,0,15,..,10,0,10,0,13,..,8,0,8,0,8,..,77,4,78,5,84,..,8,0,13,0,13,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,13,0,13,..,13,0,14,0,14,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,8
SAL80134,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SAL80135,1065,..,..,..,..,1065,..,0,0,0,0,0,..,38,4,36,0,36,..,0,0,0,0,0,..,23,0,27,0,27,..,40,5,45,0,51,..,0,0,0,0,0,..,66,3,69,0,75,..,7,0,7,0,7,..,12,0,12,0,12,..,6,0,6,0,3,..,9,0,9,0,7,..,29,5,30,0,30,..,10,0,10,0,10,..,49,0,49,0,49,..,54,0,55,0,56,..,49,10,51,0,51,..,19,0,19,0,19,..,25,0,27,0,27,..,4,0,4,0,4,..,233,10,243,0,247,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,6,7,11,0,11,..,0,0,0,0,0,..,50,3,54,0,54,..,16,0,16,0,16,..,5,0,5,0,5,..,5,0,5,0,5,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,17
