SAL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SAL80115,8,25,147,156,132,76,12,0,0,558,31,27,31,38,38,33,16,0,0,205,0,0,7,11,9,0,0,0,0,35,0,0,0,0,3,0,0,0,0,4,41,55,187,204,178,112,25,0,0,801,4,4,4,6,0,3,4,0,0,29,8,4,3,0,0,0,0,0,0,11,10,12,9,11,0,3,4,0,0,41,52,61,190,213,179,117,29,0,0,842,34,9,10,13,28,41,106,93,26,353,8,6,16,16,9,0,0,5,0,65,92,77,219,234,214,157,143,101,26,1258,0,30,104,115,131,60,12,0,0,452,35,25,47,80,43,40,24,3,0,300,0,0,23,25,4,0,0,0,0,57,0,0,3,0,0,0,0,0,0,3,39,61,178,214,178,101,32,3,0,814,0,0,0,0,0,3,0,0,0,7,8,6,3,4,0,3,0,0,0,27,12,6,4,9,0,11,0,0,0,31
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,8,42,153,162,125,50,12,0,0,552,31,20,47,42,19,20,4,0,0,190,0,4,9,0,4,5,0,0,0,21,0,0,3,8,0,0,0,0,0,16,37,67,218,219,149,75,16,5,0,781,5,8,5,11,3,5,0,0,0,29,8,0,4,0,3,0,0,0,0,11,8,8,10,11,9,5,0,0,0,41,45,70,225,224,160,76,17,5,0,824,26,10,23,18,20,54,83,65,14,318,3,11,16,4,11,8,0,6,4,61,76,92,262,248,186,140,102,76,19,1196,3,22,118,119,94,38,7,0,0,402,30,46,58,74,54,23,14,0,0,296,0,3,17,14,5,6,0,0,0,53,0,0,0,0,0,0,0,0,0,0,36,72,193,213,151,63,20,5,0,755,0,0,3,0,3,0,0,0,0,12,8,4,0,3,0,0,0,0,0,12,7,3,11,3,3,0,0,0,0,25
SAL80118,11,20,96,152,119,56,20,0,0,476,33,26,15,14,16,10,15,0,0,134,0,0,6,10,7,9,0,0,0,31,0,0,5,4,0,0,0,0,0,7,45,48,114,180,139,73,36,4,0,647,0,0,4,8,3,4,0,0,0,20,7,0,3,0,0,0,0,0,0,17,8,3,10,8,4,4,0,0,0,35,59,59,119,191,145,77,37,4,0,686,32,10,21,8,15,33,90,57,12,280,4,5,5,6,9,5,4,0,0,35,92,73,147,202,169,116,130,64,12,998,4,27,71,88,86,45,11,0,0,330,40,28,44,78,53,22,12,0,0,279,4,0,12,16,8,0,6,0,0,41,3,0,4,4,0,0,0,0,0,8,50,55,131,179,143,77,27,0,0,658,0,0,0,3,4,3,0,0,0,10,3,0,3,0,0,0,0,0,0,9,10,4,3,3,4,0,0,0,0,23
SAL80119,4,19,53,94,98,36,11,6,0,326,29,23,15,17,16,20,5,0,0,132,0,0,3,7,5,0,0,0,0,14,0,0,5,0,0,0,0,0,0,6,39,41,76,107,116,61,24,6,0,474,3,6,3,0,5,0,0,0,0,16,0,0,4,0,0,0,0,0,0,5,5,8,6,7,5,0,6,0,0,26,39,48,81,114,120,61,26,6,0,499,26,0,6,8,13,33,109,68,42,302,6,0,3,8,7,4,0,0,3,27,66,54,95,125,140,98,133,75,48,834,4,18,61,51,88,48,0,0,0,271,24,16,20,46,33,27,12,0,0,177,0,3,7,3,5,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,29,32,85,103,126,78,15,0,0,471,0,0,3,3,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,4,3,0,3,9,3,0,0,0,0,15
SAL80120,0,7,67,59,20,5,0,0,0,160,7,6,11,7,9,0,0,0,0,40,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,14,82,71,31,13,0,0,0,216,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,85,71,27,13,0,0,0,223,11,0,0,0,0,5,3,0,0,20,0,0,0,0,0,0,0,0,0,6,16,19,89,76,29,16,4,0,0,244,0,17,55,36,13,3,0,0,0,126,8,8,36,22,8,3,0,0,0,82,0,0,7,5,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,12,27,97,68,18,7,0,0,0,221,0,0,0,0,4,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,0,4,4,0,4,0,0,0,0,10
SAL80121,0,4,19,9,21,24,4,0,0,90,0,0,0,4,0,4,0,4,0,23,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,16,11,30,34,15,4,0,119,0,0,3,8,5,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,17,4,6,19,16,38,40,15,4,0,137,0,0,4,7,3,26,30,26,3,97,0,6,12,29,20,32,18,9,0,129,12,15,34,56,61,96,55,37,3,364,0,0,6,5,5,9,4,0,0,26,6,0,3,8,6,9,8,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,9,15,7,16,14,11,0,0,75,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,10
SAL80122,0,24,162,203,49,18,3,0,0,468,16,17,40,24,6,10,0,0,0,109,0,0,10,6,0,0,0,0,0,19,0,3,12,3,0,0,0,0,0,19,15,46,225,238,65,25,3,0,0,614,0,0,8,4,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,8,4,6,0,0,0,0,21,17,50,233,243,63,27,0,0,0,634,19,3,10,13,7,19,30,5,0,107,0,0,12,14,3,0,0,0,0,35,40,53,253,271,73,46,30,5,0,774,4,18,135,104,45,9,0,0,0,310,13,18,63,58,10,8,0,0,0,180,0,0,30,14,0,0,0,0,0,46,0,3,0,3,0,0,0,0,0,12,18,44,223,177,60,14,0,0,0,539,0,0,5,0,0,0,0,0,0,11,5,0,4,6,0,0,0,0,0,7,3,0,13,0,0,0,0,0,0,24
SAL80123,0,0,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,9,3,4,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,4,8,0,0,0,25,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,9,3,7,5,4,0,0,29,0,0,4,0,4,5,0,0,0,12,0,0,0,0,0,3,0,0,0,9,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80124,23,70,206,190,181,147,20,0,0,840,46,26,21,18,30,31,19,3,0,194,0,3,8,5,3,10,0,0,0,46,3,4,3,0,0,0,0,0,0,11,75,98,238,219,221,191,42,3,0,1094,4,10,5,4,3,6,0,0,0,29,10,0,4,0,0,0,0,0,0,22,15,11,11,9,3,6,0,0,0,53,92,110,248,230,224,194,47,3,0,1147,53,16,20,15,24,67,98,32,12,325,3,0,6,12,7,7,0,5,0,36,148,129,276,250,255,266,145,35,12,1509,17,49,139,131,165,123,17,0,0,637,59,46,69,70,68,57,16,0,0,384,0,10,37,10,8,14,0,0,0,74,0,0,6,0,0,0,0,0,0,4,77,103,245,217,244,186,28,0,0,1100,3,7,6,0,0,4,0,0,0,22,8,0,0,3,7,7,0,0,0,24,7,5,7,8,7,8,0,0,0,46
SAL80125,3,27,166,243,109,23,6,0,0,566,11,14,39,24,12,8,5,0,0,104,0,0,6,13,0,3,0,0,0,22,0,0,6,6,0,0,0,0,0,14,15,37,217,280,119,28,10,0,0,711,0,5,3,3,0,3,0,0,0,12,6,0,3,0,0,0,0,0,0,8,6,3,8,3,0,3,0,0,0,22,23,42,221,286,123,31,10,0,0,734,22,8,9,8,9,11,13,5,0,94,0,0,13,10,0,0,0,0,0,30,45,52,243,310,130,41,23,5,0,855,4,16,130,147,59,7,0,0,0,362,17,17,65,72,24,8,0,0,0,207,0,7,11,15,0,0,0,0,0,34,0,0,4,0,0,0,0,0,0,5,15,42,215,233,82,18,0,0,0,611,4,0,6,0,0,0,0,0,0,11,7,3,6,0,6,0,0,0,0,19,7,3,12,3,6,0,0,0,0,31
SAL80126,9,29,85,126,141,69,9,0,0,467,19,26,13,29,14,13,8,0,0,129,3,0,3,0,3,5,0,0,0,24,0,0,3,0,0,0,0,0,0,10,31,65,104,156,161,80,22,0,0,628,0,4,3,0,0,0,0,0,0,10,10,5,0,0,3,0,0,0,0,24,16,10,3,0,4,4,0,0,0,29,44,77,105,156,169,86,28,0,0,654,41,10,8,4,11,41,62,60,21,251,4,7,12,9,6,4,0,3,0,41,85,86,120,162,183,131,84,72,21,945,3,23,66,94,86,56,8,0,0,333,30,28,27,53,56,25,9,4,0,225,0,0,13,4,8,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,31,55,107,156,154,76,18,4,0,603,0,0,0,0,4,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,3,0,3,0,5,0,0,0,0,14
SAL80127,0,127,495,247,140,82,15,0,0,1106,15,97,80,36,13,24,13,3,0,285,4,4,12,14,0,3,0,0,0,38,3,0,5,3,0,0,0,0,0,15,25,232,601,295,155,109,30,0,0,1446,0,4,7,5,3,0,0,0,0,34,0,10,3,4,0,0,0,0,0,29,3,19,14,14,7,5,3,0,0,62,31,246,618,306,163,113,35,0,0,1507,25,42,65,14,20,58,85,49,18,376,5,3,17,14,12,10,6,0,0,65,51,295,691,339,198,170,123,56,15,1947,3,174,500,185,130,49,9,0,0,1044,32,175,119,58,38,22,19,0,0,461,10,12,16,21,15,8,0,0,0,79,0,0,5,0,0,0,0,0,0,3,45,359,637,265,179,81,21,0,0,1593,0,4,10,6,0,5,0,0,0,28,8,9,6,3,0,4,0,0,0,32,8,9,17,9,5,11,0,0,0,56
SAL80128,4,4,13,18,20,10,0,0,0,72,4,0,0,4,4,0,0,0,0,15,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,6,18,29,25,10,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,18,29,25,10,0,0,0,97,7,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,4,0,0,7,14,8,18,30,25,10,11,3,0,116,0,4,9,17,11,5,0,0,0,49,3,5,4,12,5,4,0,0,0,32,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,6,17,30,23,8,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80129,20,88,361,403,353,205,47,0,0,1475,83,56,68,59,44,66,59,12,0,453,3,3,17,15,17,17,11,0,0,81,0,0,9,7,14,3,0,0,0,39,107,153,455,486,424,289,118,12,0,2046,6,9,12,12,8,10,3,0,0,64,21,5,9,0,5,8,0,0,0,50,24,11,14,19,14,13,3,0,0,108,137,170,470,501,436,304,119,15,0,2152,96,17,36,33,55,115,313,161,36,872,6,7,16,16,18,20,20,7,0,111,240,196,524,549,506,435,459,183,39,3127,9,70,237,275,253,156,23,0,0,1026,85,75,118,185,121,104,46,0,0,732,4,3,43,30,17,21,3,0,0,130,0,0,4,0,5,0,0,0,0,10,90,157,405,489,400,280,73,0,0,1892,0,3,7,4,3,0,0,0,0,23,18,5,6,4,4,3,0,0,0,36,18,11,12,12,9,6,0,0,0,63
SAL80130,8,35,114,152,131,66,16,0,0,524,29,19,24,21,17,15,11,4,0,142,0,0,8,0,7,5,0,0,0,23,0,0,0,0,0,0,0,0,0,6,40,55,144,179,153,87,31,3,0,693,3,3,3,3,0,0,0,0,0,13,10,4,0,0,0,0,3,0,0,18,9,6,3,0,3,0,3,0,0,31,47,58,152,186,153,88,33,3,0,725,32,9,11,12,15,39,80,90,18,306,3,9,9,12,7,9,6,0,0,59,78,70,168,209,177,138,117,96,22,1083,3,29,86,95,102,37,4,0,0,351,28,27,34,75,57,27,15,9,0,267,0,0,17,17,4,3,3,0,0,47,0,0,0,0,0,0,0,0,0,3,32,56,143,184,161,71,22,9,0,672,0,3,4,4,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,5,5,3,4,3,3,0,0,0,0,15
SAL80131,12,86,389,427,290,129,13,0,0,1342,44,77,119,85,53,31,27,3,0,439,9,5,11,19,13,8,3,0,0,73,0,0,4,0,4,3,0,0,0,12,69,166,527,534,365,171,45,3,0,1872,0,8,10,14,5,3,0,0,0,39,9,9,7,0,3,0,0,0,0,30,15,15,15,14,4,4,4,0,0,69,81,179,539,545,371,178,52,3,0,1949,76,17,37,26,30,93,129,77,34,516,3,4,22,21,5,10,10,0,4,89,165,207,603,590,405,276,184,81,36,2551,5,80,359,332,270,122,10,0,0,1180,65,107,171,207,92,81,22,0,0,754,9,6,38,36,21,7,0,0,0,119,0,0,4,0,5,0,0,0,0,13,80,198,579,574,384,211,32,0,0,2064,0,0,5,3,7,5,0,0,0,20,9,6,4,0,0,0,0,0,0,23,15,9,12,3,6,3,0,0,0,45
SAL80132,9,26,78,132,154,81,18,0,0,495,54,36,40,19,23,20,8,3,0,211,0,0,4,0,3,3,0,0,0,21,0,0,3,0,0,0,0,0,0,9,66,65,130,153,182,102,28,7,0,730,0,0,6,6,4,5,0,0,0,12,15,5,0,0,0,0,0,0,0,15,15,3,6,6,4,5,0,0,0,28,81,66,134,152,184,103,25,7,0,759,36,12,11,14,17,42,85,102,38,348,0,4,3,3,3,0,5,0,0,30,116,80,147,168,206,148,123,106,39,1132,4,30,72,89,124,57,7,0,0,386,47,39,27,62,42,31,9,0,0,264,0,4,12,15,6,3,3,0,0,49,0,0,4,0,0,0,0,0,0,4,50,70,124,165,174,91,28,3,0,698,0,6,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,10,3,8,3,0,0,0,0,0,0,16
SAL80133,9,34,147,203,200,83,15,0,0,693,26,30,32,33,27,23,28,12,0,198,5,4,6,7,5,3,4,3,0,34,0,0,0,0,0,0,0,0,0,11,41,74,183,243,230,105,44,13,0,942,0,3,4,0,3,0,0,0,0,18,9,4,0,0,3,0,0,0,0,17,9,8,3,0,9,0,0,0,0,35,56,79,190,246,238,107,44,13,0,975,66,9,18,18,20,53,123,137,59,502,0,0,11,6,4,5,12,14,20,73,117,89,214,274,266,163,181,157,77,1548,7,32,99,139,166,63,5,0,0,512,37,44,51,85,67,52,25,3,0,366,0,5,26,24,6,3,0,0,0,66,0,0,4,3,3,0,0,0,0,10,47,80,176,253,247,123,34,3,0,967,0,0,0,3,5,0,0,0,0,16,7,0,4,9,3,4,0,0,0,22,12,0,6,12,10,4,0,0,0,37
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,8,66,335,314,150,65,8,0,0,941,19,32,69,49,19,15,6,0,0,212,0,0,9,9,7,4,0,0,0,29,0,0,7,0,0,0,0,0,0,6,24,107,419,369,177,79,19,0,0,1194,5,4,7,8,3,0,0,0,0,19,0,0,3,0,0,0,0,0,0,5,9,4,10,6,3,0,0,0,0,31,34,105,426,380,179,79,19,0,0,1220,35,12,22,13,6,19,42,17,5,182,0,6,27,10,3,3,0,0,0,62,69,130,477,400,188,106,66,21,5,1463,3,76,324,232,120,51,10,0,0,811,19,42,102,102,38,24,9,0,0,343,4,5,24,11,3,9,0,0,0,58,0,3,4,7,0,0,0,0,0,13,31,126,454,354,163,80,13,0,0,1227,0,0,14,5,6,0,0,0,0,27,4,0,9,3,0,5,0,0,0,22,0,4,18,13,5,4,0,0,0,47
SAL80136,5,18,65,120,169,120,36,0,0,540,26,30,14,19,10,37,35,9,0,183,0,0,3,10,4,7,0,0,0,27,0,0,0,0,0,6,0,0,0,6,33,57,87,150,182,167,79,5,0,760,0,0,5,6,0,4,0,0,0,17,11,5,4,0,3,0,3,0,0,17,5,4,10,0,9,4,3,0,0,36,37,58,89,153,191,176,77,5,0,793,50,14,8,9,13,39,152,113,29,425,4,0,0,0,11,5,13,12,3,46,91,71,94,165,206,222,242,131,33,1258,0,26,55,102,105,79,26,0,0,393,38,29,23,51,46,68,29,5,0,292,5,0,6,4,6,7,4,0,0,36,0,3,0,0,0,0,0,0,0,3,41,55,87,154,164,159,52,8,0,726,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,9,6,3,0,0,5,0,0,0,0,15
SAL89494,0,11,13,17,14,10,0,0,0,61,3,9,7,6,0,0,0,0,0,25,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,18,30,23,14,5,0,0,0,104,4,6,5,6,0,0,0,0,0,18,0,3,0,0,3,0,0,0,0,10,4,13,7,6,3,0,0,0,0,29,17,27,39,29,21,5,0,0,0,135,9,8,12,11,10,20,17,4,0,89,0,6,17,30,19,16,10,4,0,92,23,44,60,62,53,38,21,6,0,315,4,5,21,8,10,7,0,0,0,49,8,14,5,5,7,10,0,0,0,54,0,0,8,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,23,31,16,13,16,0,0,0,111,0,3,5,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,3,10,0,3,0,0,0,0,0,0,21
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
