SAL_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_06_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_06_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_06_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_06_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_06_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_06_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_06_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_06_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_06_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_06_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_06_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_06_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_06_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_06_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_06_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
SAL80089,85,31,24,14,25,5,0,0,274,0,0,0,0,0,0,0,0,0,0,0,58,66,105,35,29,21,25,5,0,0,338,62,20,13,4,0,6,0,3,0,3,109,96,164,87,13,11,3,7,3,0,3,386,0,5,4,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,3,93,169,89,14,13,4,5,3,0,8,404,0,0,0,0,0,0,0,0,0,0,0,161,190,108,21,13,8,5,3,0,6,514,74,10,10,0,0,0,0,0,0,0,92,82,57,21,3,0,0,0,6,0,0,176,3,10,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,84,70,22,3,0,4,0,6,0,0,192,0,0,0,0,0,0,0,0,0,0,0,158,81,33,3,0,4,0,6,0,3,285,88,5,4,0,0,0,4,0,0,0,102,51,23,3,0
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,43,14,23,28,19,9,0,0,167,0,0,0,0,0,0,0,0,0,0,0,31,13,44,21,25,28,18,9,0,3,195,36,3,6,0,3,3,0,0,0,0,52,25,19,37,12,8,0,8,0,0,0,116,0,3,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,26,25,43,12,8,4,12,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,59,26,46,14,11,6,12,5,0,0,180,41,5,3,0,0,0,0,0,0,0,53,28,9,3,0,0,0,0,0,0,0,42,4,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,30,11,7,6,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,70,16,6,6,0,0,3,0,0,0,104,43,0,0,0,0,0,0,0,0,4,46,29,4,4,0
SAL80092,68,43,38,37,29,9,0,0,260,0,0,0,0,0,0,0,0,0,0,0,21,23,75,49,40,39,29,4,0,0,284,28,9,11,0,0,0,0,0,0,0,58,29,46,55,15,23,10,14,4,0,0,205,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,49,54,15,26,9,14,4,0,0,209,0,0,0,0,0,0,0,0,0,0,0,59,56,65,16,28,8,13,4,0,0,263,38,5,4,0,0,0,0,0,0,0,51,39,17,8,5,0,0,0,0,0,3,72,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,39,18,9,5,0,3,0,0,0,3,77,0,0,0,0,0,0,0,0,0,0,0,78,26,17,3,0,3,6,0,0,3,126,56,0,0,0,0,0,0,0,0,0,58,41,5,0,0
SAL80093,18,4,3,13,7,3,0,4,71,0,0,0,0,0,0,0,0,0,0,0,19,17,21,4,3,15,7,3,0,4,88,17,13,3,0,0,0,0,0,0,5,36,31,16,16,3,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,14,16,3,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,42,31,20,3,0,0,0,0,0,3,104,37,0,4,0,0,0,0,0,0,0,39,45,8,3,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,49,14,3,0,0,0,0,6,0,0,68,0,0,0,0,0,0,0,0,0,0,0,84,16,9,0,0,0,0,6,0,0,112,51,0,0,0,0,0,0,0,0,4,61,79,4,0,0
SAL80094,13,6,6,9,4,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,20,19,15,6,6,10,4,0,0,0,84,28,10,3,0,0,0,0,0,0,0,42,20,21,30,6,3,0,4,0,0,0,88,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,22,27,33,6,9,0,4,4,0,0,100,0,0,0,0,0,0,0,0,0,0,0,45,38,36,6,12,0,6,4,0,0,138,48,4,5,0,0,0,0,0,0,0,56,31,4,0,0,0,3,0,0,0,0,48,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,36,4,4,0,0,3,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,81,14,10,0,0,3,0,0,0,0,113,39,0,3,0,0,0,0,0,0,0,46,27,0,6,0
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,28,10,9,10,4,6,0,0,95,0,0,0,0,0,0,0,0,0,0,0,29,23,33,10,9,10,4,6,0,6,124,27,10,5,4,0,0,0,0,0,0,48,41,55,34,9,0,5,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,35,55,41,11,0,5,4,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,69,66,44,11,0,5,4,0,0,3,206,58,3,12,0,0,0,4,0,0,0,75,59,29,13,0,4,0,0,5,0,0,105,0,5,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,59,29,12,0,4,0,0,5,0,0,112,0,0,0,0,0,0,0,0,0,0,0,111,28,21,0,4,0,3,5,0,3,182,116,0,4,0,0,0,0,0,0,0,123,112,12,4,0
SAL80098,181,43,48,53,35,4,0,6,550,0,0,0,0,0,0,0,0,0,0,4,61,153,200,49,48,59,34,4,0,10,627,41,24,20,3,3,0,0,0,0,0,97,137,271,207,22,11,10,6,0,0,3,659,0,14,9,4,0,4,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,139,285,210,27,11,10,9,0,0,3,691,0,0,0,0,0,0,0,0,0,0,0,175,306,232,29,18,10,9,0,0,3,784,31,11,10,3,0,0,0,0,0,0,56,67,69,52,0,0,0,0,0,0,0,191,3,0,7,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,72,70,56,0,4,0,3,0,0,3,210,0,0,0,0,0,0,0,0,0,0,0,106,84,65,5,4,4,3,0,0,7,269,23,4,4,0,0,0,0,0,0,0,26,36,5,7,0
SAL80099,50,24,35,23,22,0,0,5,203,0,0,0,0,0,0,0,0,0,0,0,47,26,60,22,41,28,22,3,0,11,265,57,16,5,0,0,3,4,0,0,0,86,64,65,60,8,6,14,15,0,0,6,238,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,66,65,67,8,11,14,15,0,0,7,245,0,0,0,0,0,0,0,0,0,0,0,124,80,71,8,15,15,18,0,0,5,330,111,13,3,0,6,0,0,0,0,6,126,85,24,33,5,0,9,3,0,0,0,162,0,6,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,83,30,37,5,3,8,3,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,195,37,45,5,4,8,3,0,0,3,304,125,8,3,0,0,0,0,0,0,3,137,80,5,5,0
SAL80100,189,55,41,44,37,11,0,11,528,0,0,0,0,0,0,0,0,0,0,0,107,124,212,57,41,44,41,11,0,18,657,72,27,32,3,0,0,0,0,0,0,134,120,233,139,20,18,20,9,0,0,3,556,3,17,13,0,3,5,7,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,128,247,155,20,19,27,11,4,0,3,610,0,0,0,0,0,0,0,0,0,0,0,202,272,182,22,22,27,14,4,0,4,748,121,14,3,0,0,0,0,0,0,5,146,160,57,39,8,4,3,0,0,0,3,270,12,10,3,0,0,0,5,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,176,68,43,10,3,3,9,0,0,5,310,0,0,0,0,0,0,0,0,0,0,0,295,79,49,10,3,3,7,0,0,8,449,120,3,8,0,0,4,0,0,0,4,139,133,18,4,0
SAL80101,57,10,4,12,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,29,30,64,14,15,11,0,3,0,0,174,37,10,3,0,0,0,3,0,0,6,60,78,72,27,5,8,6,0,3,0,0,204,0,6,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,78,78,34,7,12,6,3,3,0,0,216,0,0,0,0,0,0,0,0,0,0,0,109,83,43,9,9,6,6,3,0,4,275,115,11,21,0,6,0,0,0,0,3,156,149,28,27,5,3,0,0,0,0,0,213,8,11,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,158,36,27,5,3,0,3,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,274,46,46,6,8,3,3,0,0,3,386,150,8,9,0,0,0,0,0,0,0,165,213,8,10,0
SAL80102,40,15,24,40,31,13,4,4,193,0,0,0,0,0,0,0,0,0,3,3,50,27,52,21,36,44,28,15,4,11,279,48,16,17,0,0,5,3,7,0,3,96,38,30,34,10,5,8,8,0,0,0,132,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,36,29,34,10,11,8,8,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,88,48,52,10,11,7,17,0,0,3,235,109,11,10,0,0,0,0,0,0,0,127,62,15,8,0,5,0,0,0,0,0,91,0,0,4,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,65,15,8,0,4,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,171,27,17,0,3,0,4,0,0,0,232,123,4,0,0,0,0,0,0,0,0,129,60,4,0,0
SAL80103,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,0,22,8,0,0,0,6,0,0,0,0,0,10,9,8,0,0,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,9,0,0,0,0,0,40,12,0,0,0,0,0,0,0,0,0,17,33,6,4,0,0,0,6,0,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,4,0,0,0,6,0,3,0,54,0,0,0,0,0,0,0,0,0,0,0,45,6,5,0,0,0,6,0,3,0,66,29,0,0,0,0,0,0,0,0,0,30,40,9,0,0
SAL80104,4,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,0,0,0,4,0,21,4,0,0,0,0,0,0,0,0,0,4,0,4,16,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,4,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,4,0,0,0,0,0,26,10,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80105,7,0,0,4,6,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,9,8,12,0,0,4,3,0,0,0,39,8,5,0,0,0,0,0,0,0,0,18,14,9,7,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,7,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,15,11,12,0,0,0,0,0,0,0,52,15,0,0,0,0,0,0,0,0,0,19,13,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,40,35,0,0,0,0,0,0,0,0,0,35,29,0,0,0
SAL80106,49,18,31,27,20,5,0,0,181,0,0,0,0,0,0,0,0,0,0,0,24,19,61,20,29,28,19,5,0,0,209,14,5,6,0,0,5,0,0,0,0,32,17,38,33,7,4,10,5,0,0,0,112,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,21,38,32,9,9,7,4,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,40,42,40,10,9,8,7,0,0,0,165,20,3,5,0,0,0,0,0,0,0,27,36,8,6,3,0,0,0,0,0,0,54,5,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,41,8,11,3,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,55,8,17,3,0,0,0,0,0,0,93,27,3,0,0,0,0,0,0,0,0,25,21,5,4,0
SAL80107,76,13,23,12,13,0,0,4,190,0,0,0,0,0,0,0,0,0,0,0,55,42,96,19,20,16,16,0,0,5,270,42,23,4,3,0,0,0,0,0,0,74,79,94,68,9,4,7,6,0,0,4,267,0,3,12,3,0,0,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,3,83,106,78,7,7,7,10,0,0,4,297,0,0,0,0,0,0,0,0,0,0,0,124,123,80,10,7,7,10,3,0,5,369,57,11,9,0,0,6,0,0,0,3,80,108,25,21,0,0,4,0,3,3,6,168,11,7,3,0,0,0,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,122,36,30,0,0,4,3,3,3,6,204,0,0,0,0,0,0,0,0,0,0,0,183,45,34,3,0,4,3,3,3,5,279,72,8,0,0,0,0,0,0,0,0,86,143,8,3,0
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,19,6,11,7,7,3,0,3,68,0,0,0,0,0,0,0,0,0,0,0,17,10,19,6,16,7,7,3,0,3,88,20,8,14,0,0,0,0,0,0,4,48,24,15,9,3,5,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,24,15,6,3,3,0,3,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,45,19,23,3,3,4,3,3,0,4,107,34,12,0,0,0,0,0,0,0,0,49,23,7,6,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,8,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,57,16,10,0,0,0,0,0,0,4,90,51,0,0,0,0,0,0,0,0,0,53,32,4,0,0
SAL80110,202,98,151,129,74,31,9,12,813,0,0,0,0,0,0,0,0,0,0,5,110,69,234,113,158,140,76,31,9,16,959,39,20,21,0,0,0,0,0,0,0,83,47,75,136,24,35,32,11,7,6,0,370,0,0,4,0,3,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,46,75,137,22,36,37,18,9,6,0,386,0,0,0,0,0,0,0,0,0,0,0,86,94,162,25,40,32,17,9,6,0,476,53,11,4,0,0,0,3,0,0,0,67,35,40,42,4,3,0,3,0,0,0,131,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,42,42,45,4,5,3,8,3,0,0,148,0,0,0,0,0,0,0,0,0,0,0,92,52,49,4,5,6,7,3,0,0,214,57,3,0,0,0,0,0,0,0,0,64,35,6,6,0
SAL80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0
SAL80112,17,6,12,3,4,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,9,11,14,6,11,7,10,3,0,0,70,19,0,3,0,0,0,0,0,0,0,27,33,29,29,4,8,7,0,4,0,4,116,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,33,29,24,6,8,7,0,4,0,4,119,0,0,0,0,0,0,0,0,0,0,0,48,35,31,6,8,12,0,4,0,4,145,65,7,0,0,0,0,0,0,0,0,76,44,20,6,0,0,0,0,6,0,0,79,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,48,22,6,0,0,0,0,6,0,0,81,0,0,0,0,0,0,0,0,0,0,0,106,32,11,0,0,0,0,5,0,0,155,69,4,3,0,0,0,0,0,0,0,79,48,4,9,3
SAL80113,30,4,13,9,12,6,5,0,86,0,0,0,0,0,0,0,0,0,0,0,21,9,31,7,20,7,12,10,5,0,117,10,0,0,0,0,0,5,0,0,0,18,10,11,14,0,0,0,0,5,0,0,36,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,11,14,0,0,3,0,5,0,0,37,0,0,0,0,0,0,0,0,0,0,0,22,14,12,0,0,3,0,5,0,0,58,24,5,3,0,0,0,0,0,0,0,33,9,0,3,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,33,12,9,0,0,0,0,0,0,0,51,35,0,0,0,0,0,0,0,0,0,45,23,3,0,0
SAL80114,20,0,11,5,0,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,13,17,28,0,11,5,0,5,0,5,86,17,3,4,0,0,0,0,0,0,0,28,16,17,19,3,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,18,23,5,0,3,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,29,28,23,5,0,5,0,0,0,0,102,32,5,0,0,0,0,0,0,0,0,37,22,17,14,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,30,22,20,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,55,21,20,0,0,0,0,0,0,4,101,72,3,0,0,0,0,0,0,0,0,77,25,4,0,0
