SAL_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
SAL80119,51,28,89,13,5,239,195,172,73,15,87,95,22,34,205,12,180,1093,52,1873,8,0,0,0,0,0,0,0,0,0,7,4,61,77,289,208,92,81,123,144,33,55,259,41,274,1111,120,2191,0,0,0,0,0,0,0,0,5,0,6,19,0,36,17,13,19,0,8,13,3,6,18,4,17,34,3,102,17,17,21,0,9,13,3,6,22,4,22,58,3,137,265,165,70,71,110,126,35,48,217,41,227,752,33,1612,8,0,0,5,0,0,0,0,0,0,4,0,55,61,289,176,89,81,124,143,33,55,237,41,260,815,94,1810
SAL80120,0,0,3,3,0,11,7,43,8,0,23,4,4,8,52,0,43,511,18,677,0,0,0,0,0,0,0,0,0,0,0,3,28,33,14,39,12,0,24,8,0,3,55,0,47,514,45,714,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,3,0,0,0,3,0,4,7,0,13,0,0,0,0,3,0,0,0,3,0,4,9,0,21,11,35,8,0,18,4,4,3,51,0,47,347,13,502,0,0,0,0,0,0,0,0,0,0,0,3,14,17,11,42,8,0,22,4,4,8,48,0,43,359,30,541
SAL80121,23,0,21,0,0,37,74,42,15,5,36,17,4,22,48,9,38,207,18,402,0,0,0,0,0,0,0,0,0,0,0,0,206,210,85,51,16,3,40,26,10,29,71,11,64,217,222,655,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,5,0,0,3,0,0,5,5,6,3,6,0,23,6,5,0,0,3,0,0,5,5,6,3,9,0,25,86,42,16,3,36,22,7,28,61,11,57,171,19,387,0,0,0,0,0,0,0,0,0,0,3,0,195,198,85,49,16,3,40,26,10,29,66,11,64,181,216,608
SAL80122,21,11,32,3,0,71,54,97,16,0,52,17,9,5,84,0,98,1685,46,2060,0,0,0,0,0,0,0,0,0,0,0,8,85,93,67,112,15,5,67,27,9,8,108,9,129,1700,129,2220,3,0,0,0,0,0,0,0,0,0,0,25,0,33,3,3,0,0,0,0,0,0,3,0,3,10,0,25,6,7,0,0,0,0,0,0,3,0,9,37,0,50,58,83,15,8,63,20,9,8,95,9,100,1087,31,1451,0,0,0,0,0,0,0,0,0,0,0,12,68,85,67,86,15,5,67,27,9,8,99,9,109,1143,103,1582
SAL80123,4,3,4,0,0,6,3,5,0,0,0,0,0,4,10,0,5,42,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,3,0,5,10,3,6,42,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,3,0,5,10,3,6,30,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,3,0,5,10,3,6,30,3,63
SAL80124,48,8,62,19,0,154,265,388,88,0,117,93,18,45,385,8,303,2207,113,3545,3,0,0,0,0,3,0,0,0,0,0,8,78,95,307,412,103,6,138,107,22,57,430,21,366,2238,187,3798,0,0,0,0,0,0,0,0,0,0,4,8,0,17,30,16,12,0,16,18,0,7,23,3,28,52,5,145,39,16,17,0,16,18,0,7,23,3,31,65,3,162,272,322,86,6,119,92,18,50,386,20,298,1601,84,2838,0,0,0,0,0,0,0,0,0,0,0,12,67,70,305,338,103,6,140,107,22,56,412,21,327,1675,148,3070
SAL80125,18,6,25,12,0,59,53,124,11,5,50,17,6,14,97,3,113,1846,47,2261,0,0,0,0,0,0,0,0,0,0,0,17,60,82,61,127,13,4,57,18,4,12,119,9,135,1881,108,2405,5,6,0,0,0,0,0,0,5,0,4,62,0,84,6,0,0,0,6,5,0,0,5,0,4,24,0,37,13,8,3,0,4,5,0,0,15,0,10,82,0,115,48,100,11,4,59,16,4,11,94,12,108,1165,30,1531,0,0,0,0,0,0,0,0,0,0,0,4,47,47,59,109,13,4,57,23,4,11,107,9,117,1250,74,1687
SAL80126,31,8,42,12,0,110,157,197,51,5,68,64,4,27,179,5,176,1451,87,2206,3,0,0,0,0,0,3,0,0,0,0,20,80,103,200,211,71,7,89,88,18,40,211,14,218,1486,165,2424,0,3,0,0,0,0,0,0,0,0,0,17,0,19,13,6,8,0,11,0,0,9,9,0,9,21,5,63,15,5,8,0,12,0,0,9,9,0,9,43,5,84,187,172,62,7,80,84,14,33,187,15,186,1018,51,1736,6,0,0,0,0,0,0,0,0,0,3,9,64,83,200,177,71,7,89,84,18,40,196,14,196,1067,126,1899
SAL80127,30,7,55,14,0,127,205,381,102,0,101,85,16,31,559,11,377,2724,81,4189,0,0,0,0,0,0,0,0,3,0,5,13,138,158,244,397,114,8,120,103,24,36,595,21,435,2748,221,4470,3,8,3,0,0,0,0,0,10,0,3,65,3,91,18,7,13,0,3,11,0,4,12,0,15,45,3,94,23,16,12,0,3,7,0,4,17,0,19,116,4,190,222,373,104,8,118,89,20,33,572,18,401,2320,78,3801,0,0,0,0,0,0,0,0,0,0,0,6,122,135,244,385,114,8,120,103,24,36,589,18,428,2448,203,4124
SAL80128,3,0,0,0,0,3,18,17,3,0,10,8,4,0,29,0,19,197,9,283,0,0,0,0,0,0,0,0,0,0,0,5,13,21,20,21,4,0,15,8,4,0,31,0,22,202,21,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,10,25,14,4,0,15,8,4,0,27,0,17,130,8,209,0,0,0,0,0,0,0,0,0,0,0,0,15,15,20,12,4,0,15,8,4,0,26,0,17,135,20,229
SAL80129,134,17,172,37,4,414,655,762,226,7,351,236,72,106,673,43,701,4411,211,7202,3,6,6,0,0,4,0,0,7,0,7,22,233,275,790,833,265,23,424,304,100,135,816,59,874,4465,446,7885,6,0,0,0,0,0,0,0,4,0,6,29,0,44,60,25,34,3,27,24,11,10,42,4,47,104,7,288,66,28,35,3,30,24,11,10,44,4,50,131,8,330,721,679,229,20,388,273,90,121,721,52,732,3077,169,5788,3,0,3,0,3,0,0,0,3,3,0,12,181,208,790,710,265,23,424,299,96,131,769,59,790,3224,363,6324
SAL80130,43,5,64,11,4,146,215,228,70,4,102,67,21,32,248,9,222,1596,65,2505,0,0,0,0,0,0,0,0,0,0,4,9,112,129,280,255,82,11,116,100,35,52,297,19,288,1618,185,2785,0,0,0,0,0,0,0,0,3,0,3,10,0,9,15,6,7,0,13,12,0,3,10,0,19,41,3,100,17,6,7,0,13,12,0,3,10,0,21,46,5,109,257,211,69,11,105,87,34,52,259,17,240,1097,54,1995,0,0,0,0,0,0,0,0,0,0,0,6,89,97,280,221,82,11,116,100,35,52,270,19,258,1149,152,2205
SAL80131,91,14,117,20,5,274,339,598,126,0,132,96,31,52,705,16,586,4107,126,6218,3,3,0,0,0,4,0,0,0,0,0,16,209,238,427,661,147,20,174,140,39,81,794,35,707,4143,336,6727,12,3,7,0,0,5,0,0,5,0,11,95,5,134,21,19,12,0,10,12,3,0,20,0,35,81,0,171,40,24,16,0,10,17,4,0,32,0,42,176,5,307,394,563,131,17,162,118,34,73,741,33,592,2833,107,4894,0,0,0,0,0,3,0,0,0,0,0,14,167,188,427,584,146,20,173,140,38,76,772,35,636,3022,280,5388
SAL80132,21,13,60,7,5,128,228,207,72,0,68,102,28,23,205,10,249,1687,65,2589,0,0,0,0,0,0,0,0,0,0,0,8,60,76,275,222,84,15,97,131,32,33,234,17,308,1701,126,2795,3,0,0,0,0,0,0,0,0,0,4,23,0,34,20,9,10,0,6,15,6,3,12,0,13,38,0,95,21,8,10,0,6,17,6,3,14,0,21,63,3,128,252,187,74,15,82,116,26,28,206,18,266,1207,46,2094,4,0,0,0,4,3,0,0,0,0,0,0,54,59,275,194,82,15,92,131,32,33,220,17,285,1272,104,2276
SAL80133,68,24,140,25,11,300,328,310,101,19,144,134,34,54,313,26,288,2300,89,3549,10,3,4,0,0,0,0,0,0,0,6,10,124,153,396,340,129,90,175,173,49,74,382,48,437,2334,228,4000,4,0,0,0,0,0,0,0,3,0,0,38,0,47,28,9,13,7,15,22,3,15,25,3,27,62,6,157,31,12,19,7,15,22,3,15,29,3,28,104,9,210,351,288,108,71,154,145,47,61,328,34,365,1575,68,2873,10,5,6,8,3,7,0,4,8,3,10,10,124,158,396,305,129,90,175,176,49,74,366,48,403,1681,196,3239
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL80135,24,4,42,9,0,82,142,287,37,0,89,45,12,15,335,5,283,2583,65,3575,0,0,0,0,0,0,0,0,0,0,0,15,125,146,161,305,43,7,102,53,16,17,360,15,323,2613,192,3808,3,7,0,0,0,0,0,0,0,0,0,34,0,43,16,3,9,0,5,8,0,0,11,0,20,44,0,89,14,8,9,0,5,8,0,0,11,0,19,75,0,130,146,267,40,7,91,46,15,20,346,14,281,1850,52,2792,0,0,0,0,0,0,0,0,0,0,0,10,106,122,160,275,43,7,102,51,15,17,355,15,303,1933,160,3043
SAL80136,26,8,46,9,0,121,264,271,132,11,87,137,36,40,173,12,249,1780,67,2870,0,0,3,0,0,3,0,0,0,0,0,15,110,130,305,289,151,24,107,157,42,52,207,21,295,1801,180,3120,4,0,0,0,0,0,0,0,0,0,4,51,0,58,13,9,17,5,4,22,0,3,6,0,16,59,6,122,17,11,17,5,9,22,0,3,6,0,20,106,6,183,283,227,134,21,104,138,34,41,183,19,237,1327,56,2353,0,0,0,0,3,0,0,0,5,0,5,4,90,107,305,241,151,24,107,157,42,46,199,18,265,1436,154,2642
SAL89494,16,0,11,0,0,26,35,46,9,0,18,17,0,7,91,7,52,255,12,450,0,0,0,0,0,0,0,0,0,0,0,0,127,127,42,53,18,0,17,18,0,10,108,6,62,253,138,605,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,6,0,5,11,3,14,0,0,0,0,0,0,0,0,5,0,5,13,3,19,40,47,18,0,18,17,0,10,102,6,60,212,26,435,0,0,0,0,3,0,0,0,0,0,0,3,104,110,42,55,18,0,17,18,0,10,109,6,59,222,136,560
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
