SAL_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
SAL80102,84,268,376,284,371,220,75,12,0,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,9,0,0,6,8,8,0,0,0,0,29,0,0,0,0,0,0,0,0,0,5,21,37,14,8,5,8,3,0,0,90,25,63,25,6,3,7,0,0,0,128,0,0,0,5,5,0,0,0,0,12,0,7,13,0,7,0,0,0,0,32,0,7,8,3,4,0,3,0,0,29,0,0,3,0,0,4,0,0,0,12,6,56,61,42,46,22,5,0,0,233,0,0,9,3,8,4,0,0,0,21,0,42,121,120,127,58,4,0,0,474,5,29,48,67,85,39,10,0,0,276,9,36,42,26,40,41,6,0,0,206,3,16,15,4,5,5,0,5,0,50,0,11,6,6,8,3,0,0,0,38
SAL80103,10,22,35,29,62,58,32,12,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,11,9,5,0,3,0,0,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,5,0,0,9,0,0,4,0,7,0,0,0,0,17,0,0,0,0,0,0,3,0,0,9,0,4,6,10,17,19,0,0,0,54,3,5,0,3,7,4,0,0,0,21,4,0,3,7,21,11,10,0,0,52,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3
SAL80104,0,7,27,28,16,6,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,11,3,8,0,0,0,0,22,0,0,0,3,0,0,0,0,0,3,0,0,3,4,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80105,24,37,80,88,91,84,25,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,9,4,0,0,34,0,0,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,4,0,0,0,12,0,3,4,4,6,7,0,0,0,24,0,0,0,3,5,8,0,0,0,20,0,4,37,39,29,31,6,0,0,142,0,3,8,16,9,7,0,0,0,41,0,11,13,25,24,14,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
SAL80106,33,58,223,184,123,72,11,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,5,14,18,7,6,5,0,0,0,46,15,12,11,4,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,11,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,3,29,15,10,9,4,0,0,70,0,4,6,8,6,0,0,0,0,31,0,12,42,59,60,19,6,0,0,192,3,5,21,22,15,14,6,0,0,95,3,15,50,18,34,17,6,0,0,143,0,5,4,0,0,0,0,0,0,15,0,0,0,3,5,0,3,0,0,19
SAL80107,51,161,345,388,310,222,44,10,0,1529,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,17,0,0,4,0,0,0,0,0,0,5,0,0,7,6,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,7,24,21,9,13,12,14,9,0,0,102,26,10,13,8,9,7,3,0,0,79,0,0,5,0,5,0,0,0,0,12,0,0,4,3,4,3,0,0,0,13,0,5,6,0,4,3,0,0,0,17,4,0,10,0,0,3,0,0,0,20,0,17,41,39,23,20,3,0,0,143,0,0,11,10,8,7,3,0,0,35,0,20,86,134,121,55,7,0,0,415,12,11,47,66,54,28,7,0,0,226,3,28,67,43,50,33,9,0,0,240,6,8,0,4,0,7,6,0,0,30,0,11,14,0,4,6,0,0,0,44
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,44,59,119,132,168,123,38,5,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,3,11,3,4,3,4,0,0,0,31,16,15,9,0,4,4,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,10,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,6,7,13,14,12,4,0,0,52,0,0,3,3,5,0,0,0,0,14,5,6,32,69,82,26,7,0,0,233,0,8,9,13,18,16,7,0,0,75,6,13,28,28,32,24,12,0,0,139,0,3,0,0,0,0,0,0,0,4,0,4,4,5,7,6,0,0,0,24
SAL80110,22,164,778,432,192,111,30,4,0,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,11,0,0,8,5,0,0,0,0,0,8,0,3,8,3,0,0,0,0,0,15,0,5,0,0,0,0,0,0,0,4,3,22,56,10,7,3,0,0,0,102,9,26,36,11,6,0,0,0,0,103,0,0,4,3,0,0,0,0,0,9,0,0,5,6,3,4,0,0,0,18,0,0,9,5,0,0,0,0,0,18,0,10,5,3,0,0,0,0,0,19,0,18,56,26,14,8,3,0,0,123,0,3,34,6,5,6,0,0,0,61,0,43,256,127,77,45,5,0,0,555,0,13,52,23,8,15,3,0,0,120,3,57,290,99,67,34,9,0,0,561,3,4,8,8,3,0,0,0,0,29,0,12,17,5,3,3,0,0,0,42
SAL80111,0,5,4,7,10,8,4,5,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80112,48,94,99,149,210,157,54,22,3,841,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,15,9,10,0,3,5,6,0,0,44,24,14,7,5,0,6,0,0,0,49,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,6,0,0,9,0,0,5,7,3,0,0,0,0,12,0,0,0,8,7,5,0,0,0,16,3,7,20,21,27,13,7,0,0,98,0,0,4,0,3,0,0,0,0,7,0,11,25,50,77,46,7,0,0,220,6,9,18,16,23,17,5,0,0,100,9,6,15,36,38,37,7,0,0,142,0,0,0,0,5,0,0,0,0,16,0,0,0,4,0,3,0,0,0,18
SAL80113,15,66,146,67,64,82,32,0,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,12,3,18,3,5,0,4,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,11,0,13,14,8,10,8,0,0,0,50,0,0,4,0,0,5,0,0,0,7,0,14,41,22,26,17,7,0,0,133,6,3,13,5,9,13,3,0,0,57,0,13,12,6,6,6,5,0,0,36,0,0,0,0,4,6,4,0,0,11,0,4,0,0,4,0,0,0,0,6
SAL80114,39,88,213,191,162,114,37,3,0,841,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,0,5,0,0,3,12,4,7,12,4,15,3,0,0,65,13,4,0,8,3,3,0,0,0,26,0,0,0,0,11,4,0,0,0,21,0,0,3,3,0,0,0,0,0,5,0,0,0,3,5,0,0,0,0,11,0,0,0,0,5,0,4,0,0,12,0,3,15,8,8,8,0,0,0,38,0,0,3,5,6,5,0,0,0,21,0,9,51,53,47,40,4,0,0,200,0,0,31,13,24,10,0,0,0,86,7,13,43,37,44,33,3,0,0,180,0,5,0,0,0,5,0,0,0,10,0,3,3,7,13,3,3,0,0,32
SAL80115,41,55,187,204,178,112,25,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,3,0,0,3,4,3,0,0,0,16,0,0,0,0,4,0,0,0,0,4,6,6,5,0,3,4,0,0,0,36,10,6,6,0,4,0,0,0,0,38,0,0,0,0,3,0,0,0,0,13,0,0,3,0,3,0,0,0,0,8,0,0,3,5,6,0,0,0,0,10,0,0,0,0,0,4,0,0,0,8,0,4,16,24,9,13,3,0,0,68,5,0,4,3,8,5,0,0,0,25,0,11,52,73,71,22,9,3,0,250,4,7,20,40,22,14,9,0,0,113,4,14,48,38,32,21,14,0,0,166,3,0,6,3,0,0,0,0,0,19,0,5,3,7,3,3,0,0,0,28
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,37,67,218,219,149,75,16,5,0,781,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,7,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,11,14,15,7,3,9,0,0,0,50,14,6,6,3,6,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7,0,0,3,5,3,0,0,0,0,9,0,0,5,0,4,0,0,0,0,8,0,8,21,25,14,8,5,0,0,71,0,0,5,11,0,5,0,0,0,17,0,4,42,78,63,24,3,0,0,203,3,9,35,43,24,6,4,0,0,113,4,21,44,35,23,14,5,0,0,144,6,4,4,9,6,4,0,0,0,20,0,5,5,3,3,3,0,0,0,27
SAL80118,45,48,114,180,139,73,36,4,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,11,4,10,3,3,0,0,0,41,14,7,3,0,0,0,0,0,0,30,0,0,0,0,4,0,0,0,0,3,0,0,4,4,3,0,0,0,0,16,0,0,4,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,7,0,9,8,29,12,7,4,0,0,58,0,0,5,4,0,0,3,0,0,17,0,5,45,42,50,20,7,0,0,168,10,4,20,33,30,6,7,0,0,105,6,16,29,28,29,21,4,0,0,135,3,0,0,4,3,0,0,0,0,7,5,5,6,3,3,0,6,0,0,21
SAL80119,39,41,76,107,116,61,24,6,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,6,4,3,5,0,0,0,0,31,11,4,3,4,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,11,0,0,0,3,0,8,0,0,0,10,0,3,12,5,14,3,3,0,0,41,0,0,0,7,3,4,3,0,0,13,0,4,21,36,48,29,0,0,0,143,4,0,15,16,18,17,0,0,0,67,3,9,23,15,16,17,3,0,0,84,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,17
SAL80120,3,14,82,71,31,13,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,7,0,0,0,0,0,17,3,0,6,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,9,0,0,5,10,0,0,0,0,0,17,0,0,3,3,0,0,0,0,0,11,0,3,14,17,4,0,0,0,0,43,0,3,12,9,0,0,0,0,0,25,0,9,28,20,8,0,0,0,0,58,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,3
SAL80121,4,6,16,11,30,34,15,4,0,119,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,6,0,0,0,10,0,0,0,7,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL80122,15,46,225,238,65,25,3,0,0,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,10,23,10,0,0,0,0,0,45,3,3,15,6,0,0,0,0,0,32,0,0,6,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,7,0,6,27,13,7,0,0,0,0,46,0,0,0,3,0,0,0,0,0,14,4,5,43,50,12,0,0,0,0,114,0,5,21,16,10,0,0,0,0,61,3,13,59,42,19,7,0,0,0,141,0,0,0,0,0,0,0,0,0,6,0,0,3,7,7,0,0,0,0,19
SAL80123,4,0,9,3,4,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SAL80124,75,98,238,219,221,191,42,3,0,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,4,0,0,11,0,0,4,0,0,0,0,0,0,6,0,5,0,7,6,4,0,0,0,12,0,0,4,0,0,0,0,0,0,6,15,23,19,9,11,12,4,0,0,93,31,6,10,3,4,5,6,0,0,64,0,0,0,0,6,0,0,0,0,12,0,0,0,0,5,0,0,0,0,16,0,0,6,5,9,4,0,0,0,24,0,0,0,0,0,0,0,0,0,7,0,9,19,12,17,10,0,0,0,64,0,5,10,7,7,8,0,0,0,36,4,11,69,87,96,71,8,0,0,341,12,13,26,22,33,24,6,0,0,123,3,21,49,42,40,36,4,0,0,189,3,3,3,3,4,0,0,0,0,25,3,6,11,7,8,6,0,0,0,47
SAL80125,15,37,217,280,119,28,10,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,13,0,0,0,3,0,0,0,0,0,5,4,6,22,10,4,0,0,0,0,45,9,10,18,3,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,4,9,0,0,0,0,0,9,0,0,6,5,0,0,0,0,0,10,0,8,20,36,10,0,0,0,0,69,0,0,7,3,3,0,0,0,0,19,0,10,45,78,23,9,0,0,0,159,0,7,26,30,14,0,0,0,0,73,3,8,52,38,15,6,0,0,0,114,0,3,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,15
SAL80126,31,65,104,156,161,80,22,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,13,8,0,5,6,0,0,0,0,28,11,4,3,0,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,4,0,0,0,11,0,0,6,0,4,0,0,0,0,11,0,0,0,4,0,4,0,0,0,4,0,9,11,18,15,11,0,0,0,63,0,6,0,0,4,3,0,0,0,8,0,10,40,60,55,29,4,0,0,197,3,0,8,14,19,18,0,0,0,63,0,15,30,32,30,8,3,0,0,122,3,0,0,0,0,0,0,0,0,8,0,0,6,7,6,0,0,0,0,15
SAL80127,25,232,601,295,155,109,30,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,11,0,0,5,0,3,0,0,0,0,14,0,0,13,3,4,0,0,0,0,23,0,5,3,0,0,0,0,0,0,4,13,19,28,6,0,7,0,0,0,76,11,31,28,14,0,0,0,0,0,89,0,0,0,4,0,0,0,0,0,9,0,7,14,8,0,0,0,0,0,25,0,3,14,4,3,0,0,0,0,23,0,7,4,4,0,0,0,0,0,19,0,72,84,36,17,17,3,0,0,233,0,3,15,5,0,5,0,0,0,32,4,104,267,123,92,28,4,0,0,621,9,38,56,30,25,14,3,0,0,177,0,31,67,15,17,16,0,3,0,149,4,7,17,3,0,0,5,0,0,34,4,13,12,4,0,5,0,0,0,34
SAL80128,10,6,18,29,25,10,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,11,9,4,0,0,0,28,0,0,0,5,8,0,0,0,0,11,0,6,0,3,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
