SAL_CODE_2021,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
SAL80110,21,42,0,11,7,0,0,0,0,83,8,20,0,0,4,0,0,0,0,32,77,405,21,58,101,13,0,12,9,698,0,0,0,0,0,0,0,0,0,0,11,11,0,10,15,0,0,0,0,44,19,18,10,39,30,7,0,4,0,131,21,14,11,31,40,6,0,0,0,120,3,0,0,4,5,3,0,0,0,15,6,4,0,9,5,0,0,3,0,22,5,0,0,0,0,0,0,0,0,5,3,6,4,0,0,0,0,0,4,18,220,728,52,202,247,65,3,30,17,1577,0,6,0,0,3,0,0,0,0,12,12,65,5,0,5,0,0,0,3,90,91,276,19,69,70,51,7,38,4,621,0,9,0,6,0,0,0,0,0,14,25,70,0,14,18,0,0,3,0,134,16,36,0,0,7,0,0,0,6,61,162,696,75,88,164,38,25,46,19,1307,0,0,0,0,0,0,0,0,0,3
SAL80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,8,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
SAL80112,7,27,0,4,5,0,0,0,0,48,6,0,0,3,0,0,0,0,0,12,62,144,9,12,46,3,0,6,18,297,0,0,0,0,0,0,0,0,0,0,8,11,0,0,4,7,0,0,0,27,5,3,5,3,9,0,0,0,0,25,7,3,3,4,6,3,0,0,0,32,5,0,0,0,0,0,0,0,0,6,5,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,3,0,0,0,10,152,299,19,45,84,17,0,9,24,650,0,4,0,0,0,0,0,0,0,5,15,64,0,0,6,0,0,0,0,87,92,146,8,8,22,12,0,7,7,292,0,3,0,0,0,0,0,0,0,7,18,45,0,3,10,0,0,0,0,80,9,3,0,3,0,0,0,0,0,15,139,295,13,26,67,13,5,5,22,582,0,0,0,0,0,0,0,0,0,0
SAL80113,9,11,0,4,4,0,0,0,0,22,4,5,0,0,0,0,0,0,0,9,30,64,0,7,23,0,0,0,7,137,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,10,0,3,3,4,6,0,0,0,0,15,5,3,0,4,3,0,0,3,0,18,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,150,12,20,49,8,0,5,14,333,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,3,0,0,0,53,54,88,3,0,14,0,0,0,4,163,0,0,0,0,0,0,0,0,0,5,13,22,0,4,4,0,0,0,0,47,4,6,0,0,0,0,0,0,0,12,62,139,18,9,43,3,0,3,11,296,0,0,0,0,0,0,0,0,0,0
SAL80114,3,3,0,6,5,0,0,0,0,24,0,3,0,0,0,0,0,0,0,10,22,67,5,18,24,4,0,0,0,138,0,0,0,0,0,0,0,0,0,0,6,10,0,11,8,0,0,0,0,37,11,9,6,20,17,3,0,6,0,74,11,10,17,39,38,11,3,3,0,131,3,0,0,4,14,5,0,0,0,21,0,0,0,5,8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,3,5,0,8,0,0,0,5,13,59,140,31,98,123,30,6,10,8,510,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,21,10,46,4,3,0,6,4,0,0,63,0,0,0,0,0,0,0,0,0,3,9,12,0,6,5,0,0,0,0,34,4,8,0,0,0,0,0,0,0,15,36,116,9,20,37,14,8,3,0,242,0,0,0,0,0,0,0,0,0,3
SAL80115,11,29,0,7,6,0,0,0,0,49,11,9,0,0,6,0,0,0,0,20,37,126,7,28,33,0,0,0,5,241,0,0,0,0,0,0,0,0,0,0,5,8,5,9,11,0,0,0,0,41,6,8,6,10,11,3,0,0,0,41,7,4,4,17,28,9,0,0,6,75,0,0,0,0,6,0,0,0,0,6,0,3,5,6,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,10,105,278,26,75,107,13,0,8,13,624,0,0,0,0,0,0,0,0,0,3,12,42,0,0,0,0,0,0,0,59,41,96,0,9,7,0,0,0,7,168,0,7,0,0,0,0,0,0,0,8,17,35,0,5,10,0,0,0,0,73,9,9,0,0,5,0,0,0,0,28,70,238,22,36,53,4,0,9,8,441,0,0,0,0,0,0,0,0,0,0
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,8,16,0,3,3,0,0,0,0,35,4,6,0,0,0,0,0,0,0,17,40,124,7,29,24,4,0,7,5,248,0,0,0,0,0,0,0,0,0,0,6,3,0,3,4,3,0,0,0,20,8,5,0,16,22,4,3,5,0,56,4,9,6,23,19,0,0,3,0,66,3,0,0,0,0,4,0,0,0,10,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,96,224,21,87,93,21,3,15,10,576,0,5,0,0,0,0,0,0,0,3,7,35,3,0,3,0,0,0,0,48,39,75,6,13,17,7,3,4,0,163,0,3,0,0,0,0,0,0,0,7,14,23,4,3,6,0,0,0,0,56,12,12,0,0,0,0,0,0,0,23,87,225,15,38,41,11,3,17,7,443,0,0,0,0,0,0,0,0,0,0
SAL80118,4,17,0,7,3,0,0,0,0,38,3,5,0,0,3,0,0,0,0,12,39,86,0,8,29,5,0,0,0,172,0,0,0,0,0,0,0,0,0,0,4,4,0,4,12,0,0,0,0,24,12,14,3,16,14,0,0,0,0,66,4,9,13,21,31,5,0,3,0,78,0,0,0,0,5,3,0,0,0,6,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,8,83,180,22,66,110,17,0,4,0,476,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,16,27,45,7,5,9,0,0,0,0,98,0,3,0,0,0,0,0,0,0,3,9,23,0,10,5,0,0,0,0,46,3,12,0,0,3,0,0,0,0,16,66,139,5,16,42,10,5,3,0,286,0,0,0,0,0,0,0,0,0,0
SAL80119,4,8,0,4,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,5,31,76,3,14,27,5,0,0,0,156,0,0,0,0,0,0,0,0,0,0,3,6,0,5,5,3,0,0,0,16,6,5,0,9,12,0,0,0,0,33,0,7,5,13,10,7,0,0,0,45,0,0,0,0,5,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,73,146,8,42,64,16,0,3,0,368,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,23,36,46,0,3,5,3,0,5,5,100,0,0,0,0,0,0,0,0,0,0,5,19,0,4,0,0,0,0,0,31,8,8,0,0,0,0,0,0,0,15,70,134,6,19,29,4,3,3,6,283,0,0,0,0,0,0,0,0,0,0
SAL80120,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,13,30,4,9,10,4,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,5,7,0,0,4,0,24,4,0,0,11,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,16,59,6,41,39,9,0,5,0,179,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,14,31,9,10,11,3,0,9,5,84,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,24,60,5,8,16,8,0,3,4,128,0,0,0,0,0,0,0,0,0,0
SAL80121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,3,16,4,0,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0
SAL80122,0,4,0,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,24,68,4,39,34,13,0,0,5,196,0,0,0,0,0,0,0,0,0,5,6,9,0,0,4,3,0,0,0,18,8,6,3,22,10,0,0,0,0,52,4,7,4,13,6,0,0,0,0,39,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,8,55,129,23,113,92,35,3,13,12,475,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,16,40,87,11,22,43,16,9,4,8,248,3,0,0,0,0,0,0,0,0,12,3,12,0,5,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,4,54,127,24,43,54,22,9,6,14,356,0,0,0,0,0,0,0,0,0,5
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
SAL80124,0,14,0,5,4,0,0,0,0,28,0,6,0,0,5,0,0,0,0,17,35,129,0,17,41,3,0,4,10,243,0,0,0,0,0,0,0,0,0,0,10,11,3,4,23,0,0,0,0,54,19,19,3,19,31,3,0,0,0,105,22,15,18,45,41,10,0,3,10,167,0,0,0,5,6,0,0,0,0,9,8,3,0,4,8,5,0,0,0,25,0,0,0,0,0,0,0,0,0,7,3,0,0,4,4,0,0,0,0,14,122,243,32,104,169,26,3,8,25,731,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,16,25,60,0,4,16,4,3,0,3,117,0,4,0,0,0,0,0,0,0,3,3,13,5,5,4,0,0,0,0,36,0,5,0,4,5,0,0,0,0,21,77,189,6,29,59,8,3,4,12,388,0,0,0,0,0,0,0,0,0,0
SAL80125,0,8,0,5,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,4,25,79,13,26,37,14,0,0,3,200,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,5,0,0,0,14,6,8,5,13,13,9,0,0,0,52,4,0,8,8,10,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,6,0,5,0,0,0,0,3,16,68,191,27,71,109,28,0,4,12,505,0,5,0,0,3,0,0,0,0,5,5,24,0,0,0,0,0,0,0,34,55,151,13,20,47,11,4,4,4,307,0,12,0,0,0,0,0,0,0,15,0,15,0,5,0,0,0,0,0,25,0,8,0,0,0,0,0,0,0,12,59,159,26,43,48,17,5,8,4,366,0,0,0,0,0,0,0,0,0,3
SAL80126,0,20,0,0,4,0,0,0,0,22,0,7,0,0,0,0,0,0,0,16,49,107,5,10,34,3,0,3,3,213,0,0,0,0,0,0,0,0,0,0,6,3,0,6,8,0,0,0,0,24,5,0,5,8,13,0,0,0,0,32,0,4,11,9,15,4,0,0,0,42,0,0,0,0,6,0,0,0,0,10,0,3,0,0,8,0,0,0,0,15,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,9,91,209,25,30,98,12,0,3,9,479,0,0,0,0,0,0,0,0,0,0,10,19,0,0,0,0,0,0,0,30,50,95,0,6,16,0,0,0,4,170,0,0,0,0,0,0,0,0,0,3,8,27,0,3,9,0,0,0,0,46,6,14,0,0,4,0,0,0,0,22,85,193,11,18,59,7,4,0,6,380,0,0,0,0,0,0,0,0,0,0
SAL80127,17,49,0,0,4,0,0,0,0,76,16,16,0,0,0,0,0,0,0,31,116,338,12,32,103,15,0,16,10,649,0,0,0,0,0,0,0,0,0,0,7,0,0,6,6,0,0,3,0,21,9,11,4,4,16,0,0,0,0,41,10,3,6,11,6,3,6,0,3,51,0,5,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,5,0,0,0,5,6,0,0,0,0,7,274,656,28,68,202,41,4,21,33,1329,0,4,0,0,0,0,0,0,0,5,35,123,0,0,10,0,0,0,0,169,160,311,3,15,70,26,8,13,12,615,0,4,0,0,4,0,0,0,0,8,31,75,0,0,11,0,0,0,7,124,22,30,0,0,5,0,0,0,0,56,218,654,34,58,162,34,5,21,22,1222,0,0,0,0,0,0,0,0,0,0
SAL80128,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,8,8,0,0,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,0,0,3,0,0,0,0,15,4,0,3,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,30,3,6,17,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,14,12,0,0,5,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
SAL80129,10,55,0,10,13,0,0,0,0,87,10,19,0,0,9,0,0,0,0,37,75,304,11,40,85,9,0,7,13,555,0,0,0,0,0,0,0,0,0,3,14,16,0,10,27,5,0,0,0,72,33,21,10,35,48,7,0,0,0,158,23,26,13,49,75,9,5,11,5,208,6,4,3,0,4,10,0,0,0,23,6,0,0,5,24,3,0,3,0,45,0,3,0,0,4,0,0,3,0,6,4,9,0,3,0,0,0,0,4,22,229,574,40,170,301,51,10,28,29,1424,0,0,0,0,0,0,0,0,0,0,18,44,0,0,4,0,0,0,0,62,87,184,14,16,41,17,11,8,10,381,0,0,0,0,3,0,0,0,0,8,22,71,4,16,14,0,0,0,3,130,19,23,0,0,13,0,0,0,0,59,174,541,32,59,129,17,14,12,23,1002,0,0,0,0,0,0,0,0,0,3
SAL80130,10,15,0,3,3,0,0,0,0,31,6,7,0,0,0,0,0,0,0,12,67,98,0,16,26,4,0,4,6,221,0,0,0,0,0,0,0,0,0,0,8,0,0,5,5,0,0,0,0,22,7,8,0,12,21,5,0,0,0,48,12,12,5,18,12,6,3,0,0,65,0,0,6,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,136,204,10,59,84,19,3,5,9,533,0,0,0,0,0,0,0,0,0,0,10,31,0,0,0,0,0,0,0,46,44,76,5,9,15,5,0,0,0,163,0,0,0,0,0,0,0,0,0,4,19,27,0,3,3,0,0,0,0,59,6,4,0,0,0,0,0,0,0,18,114,187,9,28,38,10,3,9,6,389,0,0,0,0,0,0,0,0,0,0
SAL80131,21,79,0,13,14,0,0,0,0,123,17,16,0,3,10,0,0,0,0,43,154,331,28,60,86,18,0,22,17,722,0,0,0,0,0,0,0,0,0,0,13,15,0,10,11,0,0,8,0,54,11,19,5,17,24,10,0,8,0,96,14,22,18,20,21,5,0,0,3,113,4,0,0,0,0,0,0,0,0,7,3,0,0,0,7,4,0,0,0,17,3,4,0,0,0,0,0,0,0,7,0,3,0,4,0,0,0,0,4,9,398,762,63,148,226,45,6,54,33,1735,0,9,0,0,0,0,0,0,0,11,53,169,0,4,14,4,0,0,3,255,209,338,15,33,66,12,3,33,14,718,4,10,0,0,0,0,0,0,0,15,47,115,0,14,16,0,0,0,3,196,29,21,0,3,8,0,0,0,0,66,267,602,64,85,128,46,3,57,22,1270,0,0,0,0,0,0,0,0,0,0
SAL80132,6,28,0,0,4,0,0,0,0,41,5,6,0,0,0,0,0,0,0,15,49,116,3,11,45,4,0,0,9,239,0,0,0,0,0,0,0,0,0,0,3,7,0,0,9,3,0,0,0,21,18,9,4,5,13,4,0,0,0,43,4,3,5,13,12,4,0,0,0,34,0,4,0,0,5,3,0,0,0,11,0,0,0,5,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,129,245,19,44,98,15,0,3,7,572,0,0,0,0,0,0,0,0,0,0,5,51,0,0,3,0,0,0,3,65,68,108,3,15,17,8,5,9,5,234,9,0,0,0,0,0,0,0,0,9,14,47,0,3,10,0,0,0,0,71,8,10,0,3,0,0,0,0,0,27,110,205,19,22,64,14,3,0,9,437,0,0,0,0,0,0,0,0,0,0
SAL80133,8,25,0,0,9,0,0,0,0,51,9,12,0,0,0,0,0,0,0,28,73,163,12,18,44,5,0,5,0,317,0,0,0,0,0,0,0,0,0,0,6,11,0,3,13,4,0,0,0,37,16,12,0,4,17,3,0,0,0,46,4,12,3,9,27,5,0,0,0,69,0,0,0,0,0,0,0,3,0,11,0,0,0,0,3,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,10,178,355,18,52,137,19,4,10,12,781,0,5,0,0,0,0,0,0,0,3,14,58,0,0,3,0,0,0,0,78,105,155,7,3,30,3,0,4,5,308,3,9,0,0,0,0,0,0,0,16,18,42,0,6,16,0,0,0,3,83,14,20,0,0,4,0,0,0,0,41,139,286,30,34,62,10,4,7,5,571,0,0,0,0,0,0,0,0,0,0
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
