SAL_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
SAL80103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,0,5,3,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,6,3,0,0,13,11,0,15,5,0,0,27,0,0,8,0,0,0,10,19,0,29,0,0,0,49,0,0,3,0,0,0,3,23,3,16,0,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,66,9,92,16,18,5,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4
SAL80104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,4,0,20,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,20,13,18,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SAL80105,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,35,0,41,0,0,0,0,3,0,3,3,0,0,0,12,0,14,0,0,4,0,10,0,15,0,0,0,0,10,0,15,0,0,3,0,0,0,8,0,0,5,0,0,0,5,0,0,3,0,3,0,9,9,3,15,3,4,0,35,0,0,0,0,5,0,6,20,9,32,20,16,0,97,3,0,4,0,4,0,15,5,0,4,0,7,0,24,0,0,0,0,0,0,0,3,0,0,4,6,0,12,0,0,4,0,0,0,3,45,15,84,41,119,3,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,4,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,19,0,0,0,0
SAL80106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,20,0,0,0,0,3,0,4,0,0,15,0,31,5,50,0,0,0,0,0,0,4,10,0,8,5,7,0,26,9,0,3,8,7,0,30,5,0,8,9,6,0,20,0,0,5,0,3,0,6,0,0,9,0,0,0,5,3,0,0,0,0,0,3,20,11,38,10,5,3,75,0,0,4,0,5,0,14,41,10,64,18,16,3,146,17,4,13,0,0,0,40,10,0,10,5,7,0,30,3,0,7,0,0,0,10,3,0,5,0,9,0,19,0,0,6,0,4,4,12,125,30,189,57,122,9,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,4,3,3,6,4,10,0,29,3,0,3,0
SAL80107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,0,23,0,0,3,0,9,0,10,3,0,21,12,92,0,132,0,0,0,0,3,0,8,0,0,11,8,23,3,50,9,0,8,12,12,6,46,3,0,9,7,21,6,51,5,0,9,6,6,0,25,6,0,9,4,0,0,18,0,0,9,0,3,0,16,35,8,74,18,11,3,149,0,0,5,6,15,5,31,85,27,132,54,46,4,355,20,8,28,6,12,4,77,13,7,16,7,4,4,54,3,0,3,3,0,0,12,0,0,10,3,18,0,25,8,0,11,0,9,3,29,201,51,368,163,295,43,1118,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,5,0,5,0,17,0,0,6,0,0,0,6,0,0,15,11,14,3,49,5,0,8,4
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,8,0,7,0,0,0,0,3,0,3,0,0,10,10,34,0,56,0,0,5,0,0,0,10,5,0,0,3,6,0,11,4,0,4,4,6,0,22,0,0,0,3,0,0,8,0,0,3,4,3,0,12,0,5,5,0,0,0,11,0,0,4,0,0,0,11,30,6,36,3,6,0,87,5,0,7,0,9,0,18,52,13,66,18,17,4,168,14,0,9,3,4,0,35,21,5,19,4,8,4,60,0,0,3,0,3,4,10,4,0,0,4,3,0,9,0,0,6,0,0,4,9,139,32,184,73,109,14,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,15,0,0,0,0,0,0,5,0,0,6,4,4,0,17,6,0,7,5
SAL80110,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,15,5,8,0,36,0,0,3,0,3,0,13,0,3,11,10,41,0,70,0,0,5,0,0,0,11,33,0,42,6,15,0,97,24,0,42,15,18,0,109,7,0,11,6,6,0,28,5,0,11,3,0,0,23,0,4,6,0,0,0,10,0,0,6,0,4,0,15,31,9,70,15,13,0,141,12,0,14,3,3,0,36,90,45,196,38,44,0,414,22,4,22,0,10,0,58,66,19,131,20,26,4,257,4,0,9,0,4,0,12,4,0,8,4,11,0,32,13,0,9,0,9,9,31,335,90,608,143,212,26,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,12,0,0,3,0,0,0,7,3,0,0,4,5,0,13,0,0,0,0,0,0,0,31,4,20,9,16,3,76,9,5,25,18
SAL80111,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,18,0,29,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80112,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,0,0,4,4,20,5,11,0,39,0,0,3,0,0,0,3,9,0,14,0,6,0,26,3,0,5,3,10,0,26,0,0,0,0,0,0,7,5,5,9,0,0,0,18,5,0,9,0,0,0,13,3,0,10,5,3,0,15,58,3,78,8,4,3,156,5,0,4,0,3,0,8,74,12,82,11,6,0,190,11,0,17,0,3,0,31,32,4,28,0,0,0,73,0,0,0,0,0,0,4,3,3,3,0,0,0,15,0,0,8,6,0,0,11,215,41,289,46,64,12,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,3,0,0,0,5,0,0,9,3,3,0,18,3,0,5,4
SAL80113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,7,0,6,0,18,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,16,0,0,27,0,0,5,0,0,0,4,0,0,8,0,0,0,4,0,0,0,3,0,0,5,0,0,0,0,0,0,7,19,9,34,3,3,4,67,0,0,0,4,0,0,5,47,16,71,8,7,3,152,16,3,7,5,0,0,31,3,0,12,0,0,0,23,0,0,3,3,0,0,15,0,0,0,3,5,0,7,3,0,0,0,0,0,7,111,26,157,43,28,13,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,5,4,0,12,4
SAL80114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,20,0,0,0,5,3,0,10,0,0,3,13,106,3,130,0,0,0,6,6,0,7,5,0,3,3,15,0,30,0,0,7,0,7,0,11,3,0,5,5,16,0,36,0,0,4,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,5,7,0,13,8,9,0,42,0,0,0,0,6,0,5,12,14,33,28,30,5,113,8,0,15,8,4,0,34,5,6,12,6,5,0,25,0,0,0,0,3,0,9,0,0,0,3,16,0,25,0,0,0,3,4,3,12,45,18,104,84,266,15,531,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,4,0,4,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,7,9,13,0,26,0,0,0,0
SAL80115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,20,0,0,0,0,3,0,8,0,0,13,9,51,3,80,0,0,0,6,0,0,4,0,0,0,4,11,4,15,5,0,0,0,9,3,22,4,0,0,0,0,0,8,0,0,6,0,0,0,11,0,0,3,0,0,0,7,0,0,5,0,0,0,4,22,8,37,13,8,0,84,0,0,3,3,3,0,14,52,11,73,25,16,0,172,13,3,18,10,6,0,46,13,0,24,10,14,0,60,0,0,4,0,5,0,16,0,0,0,0,6,0,8,0,0,0,3,3,3,11,111,29,201,85,158,9,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,4,3,0,8,3,6,3,18,0,0,0,3
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,6,0,11,4,0,13,6,45,0,73,0,0,0,0,3,0,8,3,0,4,4,8,0,22,3,0,7,6,8,0,31,4,0,5,3,10,0,16,0,0,6,0,0,0,9,0,0,4,0,0,0,7,0,0,4,0,0,0,8,24,0,41,9,5,0,83,0,0,5,3,0,0,13,32,14,68,17,29,0,163,23,0,25,4,6,0,62,8,0,7,3,7,0,29,5,0,5,0,3,0,15,3,0,8,0,9,0,17,4,0,3,0,5,4,13,119,29,196,66,162,10,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,5,0,0,4,0,0,0,0,0,0,3,0,0,9,5,6,0,19,0,0,7,5
SAL80118,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,3,5,7,0,12,0,0,0,0,4,0,9,0,0,6,7,77,0,90,0,0,0,0,0,0,9,3,0,0,4,12,0,23,0,0,0,0,6,0,10,0,0,0,4,5,0,17,0,0,4,0,0,0,7,0,0,0,3,0,0,9,0,0,0,0,4,0,9,11,3,21,4,3,0,49,3,0,0,6,7,0,9,19,10,45,36,19,5,129,10,4,10,4,5,0,36,5,4,8,5,0,0,23,0,0,0,0,0,0,4,5,0,0,0,9,0,19,0,0,3,0,0,0,4,52,20,117,78,182,10,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,5,3,4,0,14,3,0,0,0
SAL80119,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,3,8,24,0,35,0,0,0,0,0,0,0,0,0,0,0,10,0,14,3,0,4,4,3,6,12,0,0,4,0,0,0,11,0,0,0,0,6,0,6,0,0,0,0,0,0,10,0,0,0,3,0,0,3,5,0,26,6,9,0,46,0,0,3,0,4,0,7,28,14,55,18,17,5,132,10,0,10,3,4,0,29,3,4,10,0,0,0,17,0,0,0,0,4,0,6,0,0,5,0,0,0,0,0,0,0,0,0,5,6,55,17,126,43,79,5,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,3,0,3,3,6,0,17,0,0,0,0
SAL80120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,25,0,0,0,0,0,0,0,0,0,3,5,0,0,9,7,0,3,0,3,0,13,0,0,0,6,5,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,10,11,0,12,0,0,0,23,0,0,0,0,0,0,3,15,0,13,4,4,0,37,6,0,7,5,0,0,9,9,0,8,0,4,0,27,0,0,0,0,0,0,0,0,0,3,5,5,0,5,4,0,0,0,0,0,6,44,5,63,30,43,5,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,14,0,0,4,0
SAL80121,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,0,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,11,10,34,3,62,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SAL80122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,11,0,0,0,0,0,0,3,0,0,17,8,25,0,58,0,0,0,0,0,0,4,7,0,9,6,3,0,27,9,0,12,4,3,0,24,12,0,6,13,3,0,36,0,0,7,4,0,0,14,7,0,3,0,0,0,11,0,0,0,0,0,0,0,35,8,21,3,5,3,77,0,0,4,3,3,0,6,47,4,44,17,18,0,129,7,0,4,0,0,0,15,17,0,9,11,9,3,41,0,0,0,0,0,0,0,5,0,3,4,4,0,17,10,0,9,0,0,3,21,157,13,160,76,81,23,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,4,0,0,9,0,0,0,0,0,0,0,10,0,13,3,5,0,37,9,0,9,0
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16,0,28,0,0,0,5,10,0,14,0,0,3,9,119,0,135,0,0,3,5,5,0,13,0,0,6,9,12,0,27,0,0,0,4,8,0,18,0,0,3,5,17,0,27,0,0,0,0,7,0,11,0,0,0,0,5,0,7,0,0,0,6,8,0,8,9,0,21,13,10,0,61,0,0,4,4,5,0,20,34,7,67,49,54,10,227,10,0,6,7,8,0,34,0,0,15,3,6,0,34,0,0,10,0,0,0,12,0,0,3,3,26,0,37,0,0,0,4,6,0,12,65,15,147,142,318,25,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,4,6,0,7,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,0,4,7,8,0,27,0,0,4,4
SAL80125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,5,0,9,0,0,0,0,0,0,0,5,0,9,3,26,0,46,0,0,0,0,0,0,3,7,0,6,6,3,0,19,0,0,11,5,3,4,25,0,0,7,4,6,0,19,9,0,0,4,3,0,13,5,0,5,0,0,0,9,4,0,0,0,0,0,4,44,6,34,11,0,0,106,0,0,3,0,0,0,5,72,12,53,26,18,0,182,10,0,6,0,0,0,25,16,0,24,7,7,0,52,0,0,0,4,0,0,5,4,0,0,0,8,3,16,10,0,6,5,4,3,21,198,24,174,79,85,17,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,4,0,0,0,4,4,0,14,8,5,0,29,8,0,4,4
SAL80126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,13,0,0,3,0,5,0,3,5,0,10,3,32,0,52,0,0,0,0,3,0,4,6,0,0,5,8,0,16,0,0,0,0,8,0,10,0,0,12,0,4,0,16,4,0,4,5,4,0,10,3,0,3,0,0,0,12,0,0,4,3,0,0,8,20,8,39,10,3,0,83,0,3,4,0,8,0,17,37,11,62,13,15,0,143,13,5,11,0,0,0,30,17,0,9,4,4,0,34,0,0,0,0,0,0,5,0,0,0,4,11,0,17,3,0,4,0,0,0,3,105,34,163,60,107,5,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,11,0,0,0,0,0,0,0,0,0,6,0,5,0,12,0,0,0,0
SAL80127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,11,4,0,5,0,0,0,4,9,3,19,4,24,0,61,0,0,3,0,0,0,4,11,0,9,3,9,0,29,8,0,14,12,7,0,44,7,0,5,0,3,0,18,4,0,5,0,0,0,15,5,0,16,0,3,0,28,0,0,8,0,0,0,17,51,24,132,10,8,3,232,7,5,11,0,3,0,25,150,36,257,32,17,8,492,74,0,30,0,8,0,116,29,3,23,0,0,0,61,5,3,8,6,5,0,19,3,0,3,0,0,0,13,3,0,6,0,8,0,22,375,80,573,80,94,10,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,13,3,0,3,0,0,0,15,4,0,13,0,5,0,21,0,0,4,0,0,0,4,15,0,16,6,3,0,44,8,0,28,3
SAL80128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,0,0,0,0,0,0,3,0,3,5,3,0,14,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,16,25,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SAL80129,0,0,0,0,4,0,7,0,0,0,0,0,0,3,7,0,5,3,26,0,43,0,3,0,4,7,0,20,3,0,19,17,145,0,183,4,0,0,7,5,0,17,9,3,17,12,28,0,71,7,0,11,8,20,0,51,5,0,10,5,24,4,44,5,0,12,0,3,0,21,7,0,3,8,4,0,21,0,0,0,0,4,0,10,39,3,80,24,21,5,173,3,0,9,5,11,0,34,90,39,178,91,72,3,467,23,9,50,3,10,0,94,31,0,41,14,26,4,119,6,0,6,0,3,0,17,5,0,12,4,36,0,53,3,0,3,0,18,7,29,242,69,452,206,471,27,1477,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,3,5,3,0,14,0,0,0,0,0,0,8,0,0,5,8,5,0,21,0,0,0,4,3,0,4,11,0,18,13,15,3,57,3,0,7,10
