SAL_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
SAL80115,8,73,3,14,11,0,0,0,0,116,12,44,0,7,6,0,0,0,3,72,22,29,0,5,39,0,0,4,4,109,38,62,4,27,21,3,0,0,4,156,4,20,5,3,4,0,0,0,0,32,3,0,4,8,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,13,5,4,0,0,0,0,0,0,0,10,105,278,26,75,107,13,0,8,13,624,19,38,6,9,8,0,0,0,0,73,16,41,3,4,6,5,0,0,0,75,14,33,41,5,8,4,0,4,0,116,10,8,32,0,3,4,0,4,0,61,6,15,12,0,7,0,0,0,0,41,12,97,3,20,13,4,0,0,0,147,10,58,3,8,9,0,0,0,3,95,43,58,6,11,58,4,4,8,7,203,58,97,5,48,33,4,0,7,12,254,8,34,6,8,4,0,5,0,0,71
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,8,39,0,9,5,0,0,0,0,57,11,47,0,18,9,3,0,0,0,81,29,24,0,10,35,10,0,3,4,111,30,51,4,39,26,0,0,3,6,157,13,22,3,0,8,0,0,0,0,46,3,0,6,4,3,5,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,4,96,224,21,87,93,21,3,15,10,576,10,42,6,4,6,5,0,0,0,67,14,54,13,8,3,8,0,4,0,105,7,18,33,4,9,0,7,11,0,89,5,18,30,0,0,0,3,6,0,71,6,7,9,0,0,0,0,0,0,25,10,50,0,17,5,0,0,0,0,83,14,63,3,17,8,3,0,0,0,113,56,46,3,19,42,12,9,4,4,189,51,84,9,47,37,4,0,10,10,248,15,40,0,6,15,4,0,0,0,77
SAL80118,5,35,3,10,14,0,0,0,0,71,6,39,0,16,3,0,0,0,0,69,25,23,0,4,35,7,0,0,0,97,31,39,0,29,26,0,0,0,0,125,3,16,0,3,8,4,0,0,0,37,0,0,8,3,7,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,8,0,0,0,5,0,0,0,0,0,6,83,180,22,66,110,17,0,4,0,476,16,19,0,4,9,3,0,3,0,43,16,36,9,0,5,0,0,0,0,67,15,19,31,3,4,3,5,4,0,93,10,6,47,3,4,0,0,6,0,78,9,5,8,0,6,0,0,0,0,23,5,46,3,13,14,0,0,0,0,74,8,49,4,20,7,0,0,0,0,77,49,37,6,12,51,11,4,0,3,160,40,58,0,40,29,3,0,3,7,187,13,33,6,3,8,3,3,0,0,67
SAL80119,5,37,0,8,4,4,0,0,0,54,3,30,0,8,0,0,0,0,0,41,25,33,0,5,24,4,0,3,0,95,19,28,0,12,11,0,0,0,0,77,0,9,0,3,7,5,0,0,0,24,3,0,0,0,5,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,10,73,146,8,42,64,16,0,3,0,368,13,18,6,0,5,0,0,0,0,36,12,28,6,0,7,0,0,0,0,58,3,16,12,7,0,0,3,3,0,49,12,3,6,0,0,0,0,4,0,29,0,3,0,0,0,0,0,0,0,9,8,47,5,9,4,4,0,0,0,71,3,42,0,11,4,0,0,0,0,65,51,46,0,6,31,4,0,4,0,150,34,56,0,20,20,0,0,3,0,139,9,11,6,3,9,0,0,0,0,40
SAL80120,0,26,5,5,4,0,0,0,0,42,0,3,0,8,5,0,0,0,0,16,3,6,0,6,26,0,0,3,0,48,4,8,0,12,3,0,0,0,0,33,0,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,16,59,6,41,39,9,0,5,0,179,3,0,3,0,0,0,0,0,0,15,6,23,7,4,0,4,0,0,0,52,5,9,13,0,0,0,0,0,0,23,0,0,18,0,0,0,0,4,0,21,0,0,0,0,0,0,0,0,0,0,3,39,5,5,4,0,0,0,0,56,0,6,0,8,5,0,0,0,0,21,19,17,0,12,29,11,0,6,0,95,7,11,0,18,9,0,0,0,0,50,0,3,0,0,0,6,0,0,0,8
SAL80121,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,0,0,0,0,4,7,0,0,0,16,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,7,9,3,16,4,0,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,7,3,0,14,3,0,3,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,7,0,3,3,0,9,7,0,3,0,25,0,3,0,5,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
SAL80122,4,26,0,16,0,4,0,0,0,55,0,24,0,15,3,0,0,0,0,46,26,27,4,13,42,10,0,5,5,133,7,12,0,25,16,4,0,0,0,80,4,7,0,0,9,0,0,0,0,19,5,0,8,4,9,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,9,0,0,0,0,3,7,55,129,23,113,92,35,3,13,12,475,3,12,3,14,6,5,0,3,0,45,18,77,14,14,17,9,5,4,3,165,12,34,25,3,8,5,11,6,0,99,10,0,20,5,0,4,0,3,3,39,3,5,6,3,0,0,0,0,0,8,4,41,3,16,4,4,0,0,0,75,3,30,0,15,3,0,0,0,0,56,50,60,15,16,62,20,8,8,6,257,15,17,3,41,23,4,3,4,6,113,7,9,4,0,15,4,0,0,0,35
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL80124,7,64,0,20,11,0,0,0,6,106,0,47,0,16,13,0,0,0,0,84,54,45,3,12,66,7,0,0,7,189,31,46,4,43,41,5,0,4,13,179,0,11,3,4,3,0,0,0,0,32,4,0,11,7,14,4,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,7,0,0,0,4,11,122,243,32,104,169,26,3,8,25,731,12,26,0,4,11,0,0,0,4,54,15,48,10,0,8,0,6,0,0,86,27,27,71,4,8,10,10,13,3,180,9,3,66,3,3,6,4,6,0,108,0,3,4,0,9,5,0,0,0,26,11,72,3,19,11,0,0,0,6,131,0,55,5,22,13,0,5,0,0,106,98,63,9,14,90,11,4,5,5,306,51,66,4,71,57,5,0,6,12,278,6,18,6,6,11,0,5,0,6,47
SAL80125,5,50,0,8,5,0,0,0,3,76,3,11,0,14,4,0,0,0,0,29,33,50,3,8,58,15,0,0,3,166,10,15,4,24,20,0,0,0,0,68,5,8,3,0,0,0,0,0,0,16,0,0,12,0,7,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,3,7,68,191,27,71,109,28,0,4,12,505,12,26,5,11,5,0,0,0,0,58,25,110,11,11,12,8,4,9,0,193,21,41,24,8,7,3,0,5,0,110,4,0,24,0,0,6,0,0,0,41,0,0,0,0,0,0,0,0,0,9,5,70,0,11,8,0,0,0,3,99,4,21,0,12,4,0,0,0,0,42,64,96,18,21,80,13,4,3,4,299,19,36,4,35,24,0,0,3,0,114,5,11,4,0,0,0,0,0,0,23
SAL80126,9,55,3,3,8,3,0,0,0,82,4,40,0,3,7,0,0,0,0,47,32,31,0,7,43,6,0,0,7,118,28,46,3,12,23,0,0,0,0,118,4,8,0,0,6,0,0,0,0,32,0,0,10,6,4,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,91,209,25,30,98,12,0,3,9,479,13,19,0,0,4,3,0,0,3,43,10,48,5,4,11,0,4,0,4,81,16,23,22,0,3,0,0,3,0,70,19,4,21,0,0,5,0,0,0,49,7,0,4,0,0,0,0,0,0,15,14,72,6,6,6,3,0,0,0,110,4,56,0,8,7,0,0,0,0,74,59,51,0,8,63,9,0,7,7,198,45,82,5,28,34,0,0,0,0,201,11,14,5,3,13,0,0,0,0,50
SAL80127,8,68,5,5,20,0,0,0,0,111,9,34,0,4,5,0,0,5,0,58,70,97,0,14,55,19,0,7,8,266,117,263,0,22,76,12,4,4,12,512,21,58,0,3,11,3,0,4,0,103,4,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,8,9,0,0,6,0,0,0,4,21,0,3,0,4,3,0,0,0,3,16,274,656,28,68,202,41,4,21,33,1329,38,107,9,7,27,0,0,7,0,204,19,108,7,8,8,8,0,10,3,164,35,77,17,3,9,0,3,0,7,152,22,22,11,0,5,0,0,0,0,59,7,13,3,5,7,4,0,0,4,45,14,109,9,16,26,0,4,4,3,178,16,44,0,4,5,0,0,4,0,81,130,200,10,19,77,33,3,12,10,498,203,479,3,40,119,11,5,6,18,892,27,79,3,4,15,3,0,6,3,148
SAL80128,0,4,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,3,10,8,0,0,7,0,0,0,0,22,4,0,0,7,3,0,0,0,0,16,0,0,0,0,6,0,0,0,0,4,0,0,3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,3,6,17,0,0,0,0,76,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,8,7,0,6,0,0,0,0,0,0,16,0,0,10,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,7,4,8,0,5,0,0,0,0,0,16,0,5,0,4,0,0,0,0,0,3,11,11,0,0,7,0,0,0,0,31,7,7,0,4,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,7
SAL80129,15,156,0,28,25,0,0,0,3,235,17,117,0,29,7,0,0,5,0,173,81,72,6,19,129,21,0,9,9,343,48,114,9,52,74,9,0,4,7,318,6,32,3,5,16,4,0,0,0,68,6,3,9,15,17,3,0,3,0,54,0,0,0,0,0,0,0,0,0,0,5,4,0,6,6,0,0,0,0,20,0,4,0,0,3,3,0,0,5,23,229,574,40,170,301,51,10,28,29,1424,41,59,4,4,13,5,4,0,7,143,35,133,14,4,13,11,6,11,7,228,43,74,115,8,28,14,24,17,4,325,20,9,74,4,7,6,4,8,0,139,5,17,15,4,0,0,4,0,0,61,20,201,5,41,26,6,0,4,8,310,28,152,0,35,8,0,0,5,0,230,170,129,12,30,179,26,9,24,16,597,102,197,15,85,99,15,0,8,12,538,22,58,4,12,21,0,4,0,0,130
SAL80130,9,64,0,13,6,0,0,0,0,96,9,35,0,8,7,0,0,0,3,56,32,21,0,9,34,7,0,0,0,101,47,44,3,18,15,4,0,0,0,131,21,21,0,0,3,0,0,0,0,44,3,0,6,0,8,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,11,4,4,0,0,0,0,0,0,0,12,136,204,10,59,84,19,3,5,9,533,12,28,0,0,10,0,0,0,0,42,16,44,4,3,7,0,0,5,0,84,12,28,35,0,8,6,3,0,0,100,17,3,20,5,4,0,0,3,0,55,9,3,8,0,0,0,0,5,0,22,6,86,0,19,6,0,0,0,0,122,14,40,4,11,8,0,3,0,3,84,67,50,5,12,46,13,4,0,3,199,76,72,3,23,21,4,0,0,0,211,26,31,0,5,3,7,0,0,0,72
SAL80131,11,80,9,29,11,0,0,0,3,148,16,120,0,26,14,3,0,3,6,192,106,87,3,21,69,16,0,17,6,321,151,291,7,38,63,6,3,16,9,581,29,64,7,7,19,5,0,0,3,142,6,3,4,7,9,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,15,3,0,0,10,0,0,4,0,40,0,0,0,5,3,0,0,3,4,19,398,762,63,148,226,45,6,54,33,1735,61,115,17,16,17,5,0,10,5,240,31,122,11,9,12,16,3,16,8,228,58,98,50,8,10,8,6,9,6,256,26,26,45,0,6,0,0,6,3,115,22,35,9,3,10,0,0,8,0,90,15,115,13,35,18,4,0,4,3,211,28,157,0,31,14,3,0,12,6,246,178,153,21,36,103,25,3,30,13,559,234,436,17,69,88,15,10,24,15,907,43,109,17,13,32,7,6,12,10,242
SAL80132,9,62,4,7,9,0,0,0,0,90,7,47,0,9,6,0,0,0,0,81,41,26,0,14,46,11,0,0,0,135,27,62,0,6,22,0,0,0,0,119,8,18,0,0,8,3,0,0,0,36,0,0,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,3,0,0,0,13,0,5,0,0,0,0,0,0,0,4,129,245,19,44,98,15,0,3,7,572,17,40,6,0,8,6,0,0,0,78,21,46,6,4,4,9,0,3,0,92,26,35,12,6,9,0,4,0,0,93,13,4,14,0,0,3,0,0,0,40,4,6,6,0,6,0,0,0,0,22,18,75,4,12,5,0,0,0,0,117,14,59,3,16,7,0,0,0,0,102,87,66,9,14,60,12,4,0,8,261,56,101,0,12,30,0,0,4,3,218,14,25,4,4,8,3,0,0,0,62
SAL80133,11,79,0,13,12,0,0,0,3,124,11,64,0,10,14,0,0,0,0,98,51,52,0,10,49,14,0,5,0,175,56,84,0,16,29,0,0,3,3,196,10,17,0,0,7,0,0,0,0,44,0,4,5,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,178,355,18,52,137,19,4,10,12,781,22,42,8,0,6,4,0,0,0,87,27,72,6,4,9,3,3,4,0,118,25,29,30,6,14,8,3,3,4,113,17,14,32,3,3,0,0,5,0,72,7,6,3,0,4,0,0,0,0,26,21,102,0,21,13,0,6,0,3,166,10,87,0,11,20,0,0,0,0,138,108,91,6,6,65,15,5,4,3,311,105,141,4,23,48,4,5,7,5,334,17,34,4,0,13,0,0,0,0,72
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,3,152,6,23,12,4,0,3,0,211,15,66,0,4,12,0,0,0,0,95,50,77,4,11,75,8,0,0,3,238,56,75,3,32,34,7,0,4,6,213,7,25,5,3,15,3,0,0,0,52,7,5,13,7,12,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,5,0,17,0,0,0,0,5,0,0,0,4,11,172,495,33,101,190,27,0,13,23,1059,26,70,5,8,16,0,0,0,0,127,41,139,17,9,9,10,4,3,3,233,32,67,34,3,14,4,4,9,6,170,12,11,18,4,5,5,0,7,0,53,6,5,10,0,0,0,0,0,0,22,11,214,9,42,22,4,4,3,0,300,13,80,0,9,7,0,0,5,0,114,105,139,11,28,107,20,10,8,8,434,76,119,7,61,59,10,3,10,5,347,18,38,7,10,17,3,0,0,0,95
SAL80136,10,76,0,6,11,0,0,0,6,106,11,19,0,5,6,3,0,0,0,42,45,38,4,6,32,3,0,3,4,133,47,83,0,10,28,6,0,0,4,173,8,20,0,10,6,0,0,0,0,50,0,0,4,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,13,0,0,0,0,5,0,0,0,0,6,134,281,9,32,108,18,3,4,12,598,20,40,0,0,9,0,0,0,0,68,24,40,3,0,3,0,0,0,0,69,17,24,7,0,5,0,3,0,0,60,12,10,6,0,0,4,0,0,0,37,5,12,0,0,8,0,0,0,0,19,9,134,0,11,11,0,0,0,3,167,8,33,5,5,6,3,0,5,0,56,106,91,8,12,49,13,0,4,6,297,93,142,3,14,35,7,0,0,11,303,20,35,0,5,6,4,0,0,0,71
SAL89494,0,9,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,5,4,0,0,4,0,0,0,0,17,9,12,0,5,6,0,0,0,0,26,0,4,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,25,4,9,14,4,0,7,0,78,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,7,0,4,0,0,0,0,11,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,8,7,0,0,3,0,0,0,0,22,8,11,0,4,6,0,0,4,0,32,0,4,0,0,0,0,0,5,0,13
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
