SAL_CODE_2021,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,M_3500_more_15_19_yrs,M_3500_more_20_24_yrs,M_3500_more_25_34_yrs,M_3500_more_35_44_yrs,M_3500_more_45_54_yrs,M_3500_more_55_64_yrs,M_3500_more_65_74_yrs,M_3500_more_75_84_yrs,M_3500_more_85ov,M_3500_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot
SAL80120,10,3,0,0,0,5,0,0,0,17,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,4,4,5,0,0,0,0,0,12,0,6,8,8,0,0,0,0,0,23,0,7,13,6,0,8,0,0,0,39,0,4,11,5,0,0,0,0,0,25,0,0,13,11,3,3,0,0,0,29,0,0,7,12,3,0,0,0,0,26,0,0,16,16,3,0,0,0,0,43,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,3,0,3,0,0,0,0,9,16,19,89,76,29,16,4,0,0,244,6,3,7,4,0,0,7,0,0,35,5,0,0,4,0,0,0,0,0,9,3,0,3,0,0,0,0,0,0,8
SAL80121,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,5,0,0,9,0,0,3,0,3,5,8,6,0,38,0,0,5,0,0,8,8,4,0,34,0,0,0,0,0,7,8,8,0,27,0,0,0,3,0,3,0,0,0,22,0,0,6,0,7,9,0,0,0,19,0,0,0,4,7,13,0,0,0,28,0,0,8,0,4,8,0,0,0,25,0,0,0,0,4,3,0,0,0,10,0,0,0,0,4,7,0,0,0,4,0,0,3,0,5,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,29,20,34,15,12,0,133,12,15,34,56,61,96,55,37,3,364,0,0,0,0,0,0,3,0,0,15,5,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,6,0,0,10
SAL80122,17,3,3,3,0,7,13,0,0,51,3,3,0,0,0,0,0,0,0,8,6,0,4,3,4,0,4,0,0,21,0,4,0,0,3,0,4,0,0,19,4,6,4,5,0,0,5,0,0,19,0,6,9,5,0,5,4,0,0,23,0,6,16,9,9,0,0,0,0,26,0,12,27,16,8,4,0,0,0,64,0,0,42,26,12,0,0,0,0,78,0,5,37,32,5,5,3,0,0,85,0,0,27,26,11,0,4,0,0,74,0,3,24,38,6,5,0,0,0,74,0,0,34,59,19,5,0,0,0,116,0,0,13,16,3,0,0,0,0,34,0,0,8,12,0,0,0,0,0,24,5,4,18,14,6,0,0,0,0,46,40,53,253,271,73,46,30,5,0,774,22,0,32,19,5,18,14,8,0,114,9,0,6,0,0,0,4,0,0,20,11,6,4,3,0,0,0,0,0,27
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,7,5,4,0,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80124,65,14,7,3,3,3,3,4,0,114,22,3,0,0,0,3,4,0,0,35,14,0,0,4,0,4,5,0,0,36,8,9,4,9,7,3,16,7,0,59,5,9,5,8,3,9,12,4,0,50,11,8,8,0,4,6,11,0,3,50,9,18,13,3,4,10,11,5,0,65,9,17,15,17,19,15,16,3,5,115,0,13,32,19,30,33,16,0,0,153,0,15,44,25,26,21,10,3,0,151,0,9,39,43,14,27,19,0,0,154,0,3,38,34,25,36,5,0,0,145,0,4,36,50,68,55,6,0,0,219,0,0,0,3,15,15,7,0,0,39,0,0,3,18,23,17,3,0,0,63,3,7,13,8,8,5,6,0,0,52,148,129,276,250,255,266,145,35,12,1509,48,3,9,12,4,24,14,0,0,117,32,0,6,0,3,9,3,0,0,63,16,5,9,4,9,10,7,0,3,68
SAL80125,26,8,3,5,3,3,9,0,0,61,7,0,0,0,0,3,0,0,0,16,4,0,0,0,0,0,0,0,0,12,0,0,16,3,0,0,3,0,0,25,0,6,5,3,0,0,0,3,0,17,0,0,9,4,0,3,0,0,0,27,0,0,16,9,5,0,0,0,0,28,0,6,21,10,5,4,3,0,0,56,0,14,30,18,12,0,0,4,0,71,0,0,27,20,8,0,0,0,0,58,0,4,37,25,12,9,0,0,0,77,0,0,25,35,18,6,0,0,0,80,0,0,42,88,37,9,0,0,0,180,0,0,5,26,15,3,0,0,0,47,0,0,0,48,16,3,0,0,0,71,0,0,13,10,0,0,0,0,0,30,45,52,243,310,130,41,23,5,0,855,28,3,22,18,11,17,8,0,0,103,6,3,7,0,3,0,0,0,0,16,9,4,7,0,3,0,0,0,0,27
SAL80126,35,6,3,4,5,6,3,0,0,67,22,0,0,0,5,0,0,0,0,34,11,6,3,5,0,3,3,5,0,30,3,9,5,0,0,3,5,7,0,40,6,6,3,0,5,7,9,3,7,40,0,4,4,3,0,0,4,5,0,39,5,9,0,0,5,3,8,8,0,34,0,4,7,6,7,4,3,4,0,42,0,4,19,16,10,13,6,9,0,77,0,9,18,16,7,7,5,10,3,79,0,9,14,11,14,12,10,8,0,72,0,0,6,14,14,6,6,3,0,57,0,4,23,37,52,32,6,3,0,147,0,0,0,13,18,10,0,0,0,50,0,0,7,36,30,21,5,0,0,97,6,7,11,4,7,9,0,5,0,45,85,86,120,162,183,131,84,72,21,945,14,5,3,7,9,10,0,0,4,56,24,0,0,4,4,5,6,0,0,49,0,3,10,0,0,3,5,7,3,30
SAL80127,20,28,16,8,0,3,8,0,0,81,20,3,5,5,0,4,0,0,0,31,11,23,3,4,4,8,3,9,0,51,0,29,19,4,6,7,5,3,0,73,0,7,13,3,3,6,6,0,5,57,0,30,27,8,3,3,4,3,0,85,0,24,29,0,4,8,3,3,0,73,0,27,37,12,0,7,3,0,0,90,0,32,58,17,3,12,18,3,0,143,0,42,85,21,13,12,11,8,6,189,0,30,107,41,7,8,16,6,0,217,0,11,88,27,8,13,14,4,0,164,0,8,143,96,53,33,20,5,0,351,0,0,16,32,15,15,3,0,3,86,0,3,27,51,56,29,3,0,0,171,5,5,20,19,16,10,6,0,0,75,51,295,691,339,198,170,123,56,15,1947,21,20,26,16,11,20,7,5,0,124,18,4,3,3,4,6,7,0,0,48,18,27,7,4,0,0,3,8,0,80
SAL80128,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,6,0,0,0,10,0,0,0,3,0,0,0,0,0,6,0,0,3,13,9,0,0,0,0,31,0,0,0,3,0,0,0,0,0,5,0,0,0,3,6,0,0,0,0,10,0,0,0,0,0,5,4,0,0,9,14,8,18,30,25,10,11,3,0,116,0,0,0,5,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL80129,108,17,16,13,13,10,14,5,0,196,52,0,7,5,0,0,4,0,0,64,31,13,6,3,4,15,15,7,0,102,10,17,16,11,15,15,29,11,12,136,10,18,14,14,13,24,32,16,10,150,17,22,16,15,12,12,29,22,0,130,7,21,23,5,18,18,29,15,0,140,5,34,31,28,23,22,46,24,0,215,3,21,72,36,45,41,54,19,4,294,0,19,79,41,32,43,51,19,0,294,0,8,52,64,49,47,35,18,0,277,0,4,47,69,39,29,30,8,0,230,0,0,89,156,140,88,37,6,3,508,0,0,13,25,34,18,7,0,0,101,0,0,13,50,40,30,11,0,0,151,9,10,18,21,25,20,22,11,0,130,240,196,524,549,506,435,459,183,39,3127,94,16,14,23,17,44,23,10,0,245,42,8,6,18,4,13,27,7,3,121,28,11,8,13,14,28,37,17,5,152
SAL80130,35,4,4,4,3,5,0,0,0,61,28,4,0,0,0,4,0,3,0,37,3,6,3,3,5,0,3,4,0,30,0,6,3,6,0,8,13,17,0,49,5,0,5,4,4,5,9,17,4,59,3,4,15,4,0,3,0,3,0,40,6,6,6,3,0,0,8,3,3,35,0,7,10,8,6,4,8,13,0,72,0,13,13,19,16,8,17,14,6,105,0,9,17,11,10,5,13,5,4,81,0,4,26,8,16,12,11,6,0,87,0,0,13,23,17,15,12,3,0,75,0,4,27,61,45,30,6,0,0,179,0,0,8,14,16,4,0,0,0,46,0,0,13,27,27,10,4,0,0,77,3,7,9,12,7,7,4,0,0,56,78,70,168,209,177,138,117,96,22,1083,39,3,4,12,3,8,0,3,0,72,20,0,0,5,4,0,7,0,0,45,5,5,3,0,6,6,6,5,0,44
SAL80131,75,4,9,13,11,11,3,0,3,135,52,8,3,0,0,4,0,0,0,70,9,9,6,6,4,6,5,10,0,56,7,20,11,11,11,6,14,5,5,86,8,11,14,7,7,10,16,11,3,82,0,31,36,19,8,11,15,10,0,131,6,18,36,17,13,10,13,5,7,120,7,25,54,28,10,22,18,13,5,169,3,28,68,31,23,20,20,6,0,206,0,20,77,33,20,18,15,4,5,186,0,11,76,49,40,16,20,6,0,215,0,9,61,62,36,22,10,0,0,198,0,5,96,187,116,57,11,5,7,477,0,0,13,53,32,25,6,0,0,128,0,3,17,64,74,22,4,3,0,194,3,11,26,24,9,13,10,4,3,103,165,207,603,590,405,276,184,81,36,2551,56,8,26,20,13,11,8,4,0,140,40,6,9,5,9,3,7,3,0,82,18,28,13,13,12,9,14,10,5,125
SAL80132,46,5,5,5,0,0,3,6,0,63,33,8,0,0,0,0,4,4,4,51,14,9,0,0,0,0,5,0,0,29,9,10,4,5,3,4,4,8,4,46,7,6,0,0,3,7,5,6,0,36,5,9,13,5,0,0,5,3,8,50,6,9,11,3,0,4,6,7,0,39,4,5,10,5,7,4,7,15,3,70,0,10,20,8,4,9,15,16,4,92,0,9,17,11,12,13,9,11,9,72,0,7,14,4,8,10,16,13,4,80,0,0,13,8,14,18,13,5,5,77,0,0,15,46,64,36,11,6,0,190,0,0,3,18,20,14,0,4,0,62,0,0,3,40,60,26,12,3,0,137,0,4,7,9,3,0,5,3,0,35,116,80,147,168,206,148,123,106,39,1132,31,0,9,3,7,0,6,6,3,69,37,5,0,6,3,5,0,4,4,63,17,9,6,0,6,3,11,14,0,62
SAL80133,67,8,6,0,4,3,3,5,6,102,22,0,0,3,4,0,5,5,3,36,13,11,0,0,3,3,3,6,0,48,0,11,0,0,3,4,0,10,9,43,0,0,7,4,5,4,10,16,5,55,3,9,4,4,4,0,17,10,6,64,0,12,14,9,3,9,14,6,0,58,0,12,12,11,15,8,21,20,3,105,0,13,20,17,20,8,17,21,11,133,0,4,29,15,12,9,23,8,6,106,0,4,28,28,22,16,13,7,0,120,0,0,25,22,18,10,8,5,0,90,0,3,41,67,66,36,19,7,0,245,0,0,8,27,24,11,3,0,0,75,0,0,8,48,57,24,8,0,0,149,0,3,7,9,8,5,18,36,29,121,117,89,214,274,266,163,181,157,77,1548,34,9,7,26,11,17,9,4,3,115,25,11,5,5,8,6,9,11,0,69,10,7,4,3,0,9,17,10,6,65
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,35,3,8,8,3,4,9,5,0,76,10,3,0,0,0,0,0,0,0,13,5,6,5,3,0,0,3,3,0,23,6,9,8,3,0,0,3,3,0,28,0,4,4,4,0,0,3,0,0,21,3,11,18,3,4,3,6,0,0,47,3,8,26,10,0,0,8,0,0,63,0,18,44,12,11,5,3,0,0,94,0,27,60,25,14,6,8,4,0,139,0,6,81,36,12,16,8,3,0,162,0,18,55,28,9,11,4,0,0,124,0,4,49,48,17,9,0,0,0,126,0,5,58,118,52,27,0,0,0,270,0,0,19,38,15,3,3,0,0,75,0,0,15,53,37,14,3,0,0,124,0,9,28,14,3,3,0,0,0,65,69,130,477,400,188,106,66,21,5,1463,29,9,16,27,9,11,8,0,0,102,12,6,3,0,4,4,5,0,0,35,12,0,5,8,0,4,0,0,0,40
SAL80136,47,6,3,4,5,0,5,0,0,73,23,4,3,0,5,0,3,0,0,32,5,4,0,0,0,0,5,6,0,24,5,7,3,0,8,3,9,3,0,34,3,7,3,6,0,0,13,4,0,41,6,6,0,3,0,5,0,5,0,27,0,4,4,7,0,6,7,0,3,36,0,0,0,4,6,4,12,6,3,37,0,7,11,6,3,10,30,20,5,83,0,4,9,8,0,13,20,13,0,76,0,5,18,11,11,13,28,16,0,95,0,0,8,6,6,10,26,7,3,76,0,0,17,40,35,44,29,22,8,191,0,0,0,24,21,19,11,6,0,81,0,0,3,50,99,89,36,12,0,291,3,6,0,0,11,9,10,9,0,57,91,71,94,165,206,222,242,131,33,1258,33,10,0,8,8,12,12,4,0,95,18,0,4,0,3,6,4,8,0,50,10,8,6,3,0,7,6,6,0,43
SAL89494,5,5,5,4,4,0,0,0,0,23,0,3,4,0,3,0,0,0,0,11,8,3,4,5,5,0,0,0,0,30,0,5,5,4,3,3,5,0,0,29,0,3,0,5,0,0,3,0,0,18,4,6,3,4,0,0,0,0,0,12,0,7,8,0,3,3,0,0,0,19,0,3,5,6,5,0,4,0,0,20,0,4,7,0,4,0,0,0,0,20,0,0,5,0,4,0,0,0,0,8,0,3,3,0,0,0,0,0,0,9,0,0,3,0,0,4,0,0,0,9,0,0,3,0,3,3,0,0,0,10,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,3,0,0,0,3,7,7,13,20,15,12,8,4,0,83,23,44,60,62,53,38,21,6,0,315,4,6,3,4,3,4,0,0,0,25,3,0,4,0,0,0,0,0,0,10,20,6,0,0,0,0,0,0,0,36
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
