SAL_CODE_2021,A55_64_UOLSE_VWW_17,A55_64_UOLSE_VWW_18,A55_64_UOLSE_VWW_19,A55_64_UOLSE_VWW_20,A55_64_UOLSE_VWW_21,A55_64_UOLSE_VWW_YNS,A55_64_UOLSE_VWW_T,A55_64_UOLSE_NWNAA_B_05,A55_64_UOLSE_NWNAA_06_10,A55_64_UOLSE_NWNAA_11_15,A55_64_UOLSE_NWNAA_16,A55_64_UOLSE_NWNAA_17,A55_64_UOLSE_NWNAA_18,A55_64_UOLSE_NWNAA_19,A55_64_UOLSE_NWNAA_20,A55_64_UOLSE_NWNAA_21,A55_64_UOLSE_NWNAA_YNS,A55_64_UOLSE_NWNAA_T,A55_64_UOLSE_PinE_NS_B_05,A55_64_UOLSE_PinE_NS_06_10,A55_64_UOLSE_PinE_NS_11_15,A55_64_UOLSE_PinE_NS_16,A55_64_UOLSE_PinE_NS_17,A55_64_UOLSE_PinE_NS_18,A55_64_UOLSE_PinE_NS_19,A55_64_UOLSE_PinE_NS_20,A55_64_UOLSE_PinE_NS_21,A55_64_UOLSE_PinE_NS_YNS,A55_64_UOLSE_PinE_NS_T,A55_64_UOLSE_T_B_05,A55_64_UOLSE_T_06_10,A55_64_UOLSE_T_11_15,A55_64_UOLSE_T_16,A55_64_UOLSE_T_17,A55_64_UOLSE_T_18,A55_64_UOLSE_T_19,A55_64_UOLSE_T_20,A55_64_UOLSE_T_21,A55_64_UOLSE_T_YNS,A55_64_UOLSE_T_T,A55_64_L_PinE_NS_B_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_17,A55_64_L_PinE_NS_18,A55_64_L_PinE_NS_19,A55_64_L_PinE_NS_20,A55_64_L_PinE_NS_21,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B_05,A55_64_T_06_10,A55_64_T_11_15,A55_64_T_16,A55_64_T_17,A55_64_T_18,A55_64_T_19,A55_64_T_20,A55_64_T_21,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B_05,A65_74_SEO_06_10,A65_74_SEO_11_15,A65_74_SEO_16,A65_74_SEO_17,A65_74_SEO_18,A65_74_SEO_19,A65_74_SEO_20,A65_74_SEO_21,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_UOLSE_VWW_B_05,A65_74_UOLSE_VWW_06_10,A65_74_UOLSE_VWW_11_15,A65_74_UOLSE_VWW_16,A65_74_UOLSE_VWW_17,A65_74_UOLSE_VWW_18,A65_74_UOLSE_VWW_19,A65_74_UOLSE_VWW_20,A65_74_UOLSE_VWW_21,A65_74_UOLSE_VWW_YNS,A65_74_UOLSE_VWW_T,A65_74_UOLSE_NWNAA_B_05,A65_74_UOLSE_NWNAA_06_10,A65_74_UOLSE_NWNAA_11_15,A65_74_UOLSE_NWNAA_16,A65_74_UOLSE_NWNAA_17,A65_74_UOLSE_NWNAA_18,A65_74_UOLSE_NWNAA_19,A65_74_UOLSE_NWNAA_20,A65_74_UOLSE_NWNAA_21,A65_74_UOLSE_NWNAA_YNS,A65_74_UOLSE_NWNAA_T,A65_74_UOLSE_PinE_NS_B_05,A65_74_UOLSE_PinE_NS_06_10,A65_74_UOLSE_PinE_NS_11_15,A65_74_UOLSE_PinE_NS_16,A65_74_UOLSE_PinE_NS_17,A65_74_UOLSE_PinE_NS_18,A65_74_UOLSE_PinE_NS_19,A65_74_UOLSE_PinE_NS_20,A65_74_UOLSE_PinE_NS_21,A65_74_UOLSE_PinE_NS_YNS,A65_74_UOLSE_PinE_NS_T,A65_74_UOLSE_T_B_05,A65_74_UOLSE_T_06_10,A65_74_UOLSE_T_06,A65_74_UOLSE_T_16,A65_74_UOLSE_T_17,A65_74_UOLSE_T_18,A65_74_UOLSE_T_19,A65_74_UOLSE_T_20,A65_74_UOLSE_T_21,A65_74_UOLSE_T_YNS,A65_74_UOLSE_T_T,A65_74_L_PinE_NS_B_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_17,A65_74_L_PinE_NS_18,A65_74_L_PinE_NS_19,A65_74_L_PinE_NS_20,A65_74_L_PinE_NS_21,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B_05,A65_74_T_06_10,A65_74_T_11_15,A65_74_T_16,A65_74_T_17,A65_74_T_18,A65_74_T_19,A65_74_T_20,A65_74_T_21,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B_05,A75_84_SEO_06_10,A75_84_SEO_11_15,A75_84_SEO_16,A75_84_SEO_17,A75_84_SEO_18,A75_84_SEO_19,A75_84_SEO_20,A75_84_SEO_21,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_UOLSE_VWW_B_05,A75_84_UOLSE_VWW_06_10,A75_84_UOLSE_VWW_11_15,A75_84_UOLSE_VWW_16,A75_84_UOLSE_VWW_17,A75_84_UOLSE_VWW_18,A75_84_UOLSE_VWW_19,A75_84_UOLSE_VWW_20,A75_84_UOLSE_VWW_21,A75_84_UOLSE_VWW_YNS,A75_84_UOLSE_VWW_T,A75_84_UOLSE_NWNAA_B_05,A75_84_UOLSE_NWNAA_06_10,A75_84_UOLSE_NWNAA_11_15,A75_84_UOLSE_NWNAA_16,A75_84_UOLSE_NWNAA_17,A75_84_UOLSE_NWNAA_18,A75_84_UOLSE_NWNAA_19,A75_84_UOLSE_NWNAA_20,A75_84_UOLSE_NWNAA_21,A75_84_UOLSE_NWNAA_YNS,A75_84_UOLSE_NWNAA_T,A75_84_UOLSE_PinE_NS_B_05,A75_84_UOLSE_PinE_NS_06_10,A75_84_UOLSE_PinE_NS_11_15,A75_84_UOLSE_PinE_NS_16,A75_84_UOLSE_PinE_NS_17,A75_84_UOLSE_PinE_NS_18,A75_84_UOLSE_PinE_NS_19,A75_84_UOLSE_PinE_NS_20,A75_84_UOLSE_PinE_NS_21,A75_84_UOLSE_PinE_NS_YNS,A75_84_UOLSE_PinE_NS_T,A75_84_UOLSE_T_B_05,A75_84_UOLSE_T_06_10,A75_84_UOLSE_T_11_15,A75_84_UOLSE_T_16,A75_84_UOLSE_T_17,A75_84_UOLSE_T_18,A75_84_UOLSE_T_19,A75_84_UOLSE_T_20,A75_84_UOLSE_T_21,A75_84_UOLSE_T_YNS,A75_84_UOLSE_T_T,A75_84_L_PinE_NS_B_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_17,A75_84_L_PinE_NS_18
SAL80115,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,4,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,97,11,6,0,0,0,0,0,0,0,113,72,0,0,0,0,0,0,0,0,0,77,29,0,0,0,0,0,0,0,0,0,36,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,33,0,6,0,0,0,5,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,102,0,6,0,0,0,5,0,0,0,116,35,0,0,0,0,0,0,0,0,0,37,17,0,0,0,0,0,0,0,0,0,17,7,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,23,0,5,0,0,0,0,0,0,0,30,0,0,0,0,0,0
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,0,0,0,0,0,0,36,0,6,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,32,6,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,62,7,0,0,0,0,0,0,0,0,84,44,0,0,0,0,0,0,0,0,0,46,31,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,36,0,4,0,0,3,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,80,0,4,0,0,3,3,0,0,0,90,35,0,0,0,0,0,0,0,0,0,35,17,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
SAL80118,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,46,6,4,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,53,24,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,80,21,0,0,0,0,0,0,0,0,0,21,15,3,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
SAL80119,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,57,0,0,5,0,0,0,0,0,0,63,44,0,0,0,0,0,0,0,0,0,47,39,0,0,0,0,0,0,0,0,0,35,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,89,0,4,0,0,0,0,0,0,4,89,41,0,0,0,0,0,0,0,0,0,41,25,0,0,0,0,0,0,0,0,0,28,13,0,3,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,37,0,3,0,0,0,0,0,0,0,48,0,0,0,0,0,0
SAL80120,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80121,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,22,18,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,10,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
SAL80122,0,0,6,4,0,0,32,0,7,0,0,0,0,3,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,13,10,8,0,0,5,12,7,0,0,54,0,0,0,0,0,0,0,0,0,0,0,26,13,8,0,0,4,12,7,0,0,66,5,0,0,0,0,0,0,0,0,0,9,13,8,3,0,0,0,3,6,0,0,26,6,0,0,0,0,5,6,6,0,4,22,0,0,0,0,0,0,0,0,0,0,0,15,5,5,0,0,5,9,8,0,4,50,0,0,0,0,0,0,0,0,0,0,0,19,5,5,0,0,9,9,8,0,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80124,0,0,0,0,0,0,47,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,43,3,0,3,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,130,6,7,3,0,0,0,0,0,3,142,45,0,0,0,0,0,0,0,0,0,46,45,0,0,0,0,0,0,0,0,0,46,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,6,0,0,59,0,0,0,0,0,0,0,0,0,0,0,97,4,0,0,0,0,0,6,0,0,104,20,0,0,0,0,0,0,0,0,0,19,10,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
SAL80125,0,0,0,0,0,0,25,0,0,5,0,0,0,9,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,13,3,6,0,0,0,6,3,0,3,41,0,0,0,0,0,0,0,0,0,0,0,28,8,6,0,0,0,6,3,0,3,55,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,19,4,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,17,0,11,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0
SAL80126,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,77,3,0,0,0,0,0,0,0,0,82,34,0,0,0,0,0,0,0,0,0,34,26,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,78,24,0,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
SAL80127,0,0,0,0,0,0,36,0,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,28,3,9,0,0,0,0,5,0,0,47,0,0,0,0,0,0,0,0,0,0,0,89,7,9,0,0,0,6,5,0,0,119,45,0,0,0,0,0,0,0,0,0,46,24,0,0,0,0,0,0,0,0,0,33,9,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,5,0,0,39,0,0,0,0,0,0,0,0,0,0,0,81,3,0,0,0,0,0,5,0,0,86,20,0,0,0,0,0,0,0,0,0,21,19,0,0,0,0,0,0,0,0,0,20,9,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
SAL80128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80129,0,0,0,0,0,0,89,14,0,0,0,0,0,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,94,10,0,4,0,0,0,4,0,0,111,0,0,0,0,0,0,0,0,0,0,0,220,15,3,4,0,0,0,4,0,3,248,189,0,0,0,0,0,0,0,0,0,196,80,0,3,0,0,0,0,0,0,0,91,10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,93,0,3,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,285,3,3,0,0,0,0,0,0,0,297,77,0,0,0,0,0,0,0,0,0,87,41,0,0,0,0,0,0,0,0,5,44,17,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,5,59,0,0,0,0,0,0
SAL80130,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,6,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,61,9,4,0,0,0,0,0,0,0,74,51,0,0,0,0,0,0,0,0,0,53,25,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,78,4,0,0,0,0,0,5,0,0,87,46,0,0,0,0,0,0,0,0,0,55,22,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
SAL80131,0,0,0,0,0,0,57,4,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,52,0,3,0,0,0,0,4,0,0,65,0,0,0,0,0,0,0,0,0,0,0,162,6,14,0,0,0,0,4,0,3,189,85,0,0,0,0,0,0,0,0,0,83,27,0,0,0,0,0,0,0,0,5,31,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,32,5,6,0,0,0,0,0,0,4,45,0,0,0,0,0,0,0,0,0,0,0,117,5,7,0,0,0,0,0,0,4,128,44,0,0,0,0,0,0,0,0,0,48,28,0,0,0,0,0,0,0,0,0,28,6,3,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,30,0,4,0,0,0,0,0,0,0,35,0,0,0,0,0,0
SAL80132,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,90,6,0,0,0,0,0,0,0,3,107,51,0,0,0,0,0,0,0,0,0,51,28,0,0,0,0,0,0,0,0,0,28,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3,0,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,85,0,0,3,0,0,3,0,0,0,88,50,0,0,0,0,0,0,0,0,0,50,25,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
SAL80133,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,4,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,105,5,3,0,0,0,0,0,0,0,116,58,0,0,0,0,0,0,0,0,0,59,42,0,0,0,0,0,0,0,0,0,44,7,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,45,6,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,101,6,0,0,0,0,0,0,0,0,115,67,0,0,0,0,0,0,0,0,20,87,24,0,0,0,0,0,0,0,0,0,28,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,3,37,0,0,0,0,0,0
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,0,0,0,0,0,0,61,6,3,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,46,7,9,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,82,15,10,0,3,0,0,0,0,0,116,31,0,0,0,0,0,0,0,0,0,31,13,4,0,0,0,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,4,5,0,0,0,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,46,4,5,0,0,0,4,0,0,0,61,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
SAL80136,0,0,0,0,0,0,39,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,37,0,3,0,0,0,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,117,9,6,3,0,0,3,3,0,0,143,115,0,0,0,0,0,0,0,0,4,121,37,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,40,5,3,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,153,5,3,0,0,0,0,0,0,3,174,60,0,0,0,0,0,0,0,0,0,61,14,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0
SAL89494,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
