SAL_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL80115,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,5,23,6,3,6,0,0,50,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,6,0,22,0,6,0,0,0,0,0,0,0,6,0,0,4,13,10,3,0,0,0,22,0,0,0,5,0,4,4,4,0,12,0,0,0,0,0,3,6,0,0,9,0,0,0,4,0,0,0,0,0,18,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,3,0,0,0,13,0,0,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,5,0,0,3,14,6,23,19,10,0,87,8,17,22,37,21,8,12,7,0,138,242,453,337,908,443,336,354,215,66,3354
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,0,3,0,17,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,3,17,5,5,4,0,0,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,7,4,3,27,0,0,0,5,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,11,0,0,0,4,0,0,0,0,0,5,0,3,0,12,3,0,0,0,0,20,0,0,0,20,5,6,3,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,7,54,23,12,23,12,7,142,4,4,14,41,14,15,6,7,0,109,238,403,329,1028,386,268,239,145,31,3069
SAL80118,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,7,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,3,0,0,0,18,0,0,3,8,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,18,11,11,15,5,0,72,4,12,16,20,16,13,7,4,0,91,155,362,310,708,343,251,300,131,26,2587
SAL80119,0,0,4,3,6,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,4,0,0,0,10,0,0,0,0,0,0,0,0,5,4,0,0,0,5,0,6,0,0,0,15,0,0,0,0,0,0,6,9,3,23,0,0,0,0,0,0,4,0,0,3,0,0,0,3,3,0,0,3,0,5,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,8,0,0,0,0,0,5,6,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,11,6,11,15,13,73,3,5,8,20,8,12,0,6,3,63,102,277,213,459,291,236,288,198,134,2191
SAL80120,0,0,0,14,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,9,18,7,0,0,0,0,30,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,9,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,6,0,7,9,27,5,0,0,0,0,54,7,13,0,17,6,0,0,0,0,33,82,92,81,361,56,20,16,0,0,714
SAL80121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,8,4,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,12,3,4,16,52,34,54,30,21,0,224,13,29,49,137,93,145,117,61,7,655
SAL80122,0,5,13,51,8,0,3,0,0,92,0,0,0,0,0,0,0,0,0,0,0,4,3,16,4,3,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,8,0,0,4,23,7,0,6,4,0,40,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,0,0,12,0,9,5,85,8,8,12,0,0,129,0,12,7,39,5,5,0,0,0,79,261,383,205,1046,152,98,69,18,3,2220
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,22,9,14,8,0,0,82
SAL80124,0,5,0,4,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,7,0,0,0,8,7,5,5,0,0,29,0,0,0,3,0,0,9,0,0,11,0,0,0,0,3,4,0,0,0,8,0,0,0,0,5,0,0,3,0,13,0,0,0,0,3,0,0,0,0,3,0,4,0,9,3,3,4,0,0,16,0,0,0,4,3,4,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,11,0,0,4,11,6,0,3,0,0,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,9,31,19,18,23,3,0,111,0,5,11,25,13,13,9,6,0,84,230,500,527,1066,540,569,262,78,22,3798
SAL80125,0,6,4,39,7,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,5,0,3,9,0,0,0,0,16,0,5,5,26,11,3,7,0,0,61,0,0,0,12,4,0,0,0,0,10,0,6,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,13,0,0,5,24,7,3,4,0,0,39,0,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,10,0,6,14,45,16,6,0,0,0,90,3,6,0,32,3,3,0,0,0,51,265,449,191,1099,236,91,50,19,3,2405
SAL80126,0,0,3,4,0,6,0,0,0,12,0,0,0,0,4,5,0,0,0,5,0,0,4,18,3,0,0,0,0,29,0,0,0,3,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,11,0,0,0,3,0,0,4,0,0,6,3,3,5,5,7,0,0,0,0,16,0,0,0,6,10,0,8,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,4,16,16,10,11,11,5,76,4,10,12,20,7,13,3,5,0,88,154,366,294,597,365,269,185,151,43,2424
SAL80127,0,0,0,7,0,0,0,0,0,18,0,0,0,4,5,0,0,0,0,12,0,0,8,27,6,0,5,4,0,43,0,0,0,3,0,4,5,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,14,0,0,8,9,0,4,0,0,0,16,0,0,11,9,0,3,0,0,0,22,0,0,5,22,0,0,0,0,0,25,0,0,0,11,4,0,0,0,0,13,0,0,0,7,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,18,29,12,3,4,4,0,65,0,0,4,18,4,4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,11,17,85,13,19,10,5,0,163,6,7,22,62,22,14,17,4,0,149,112,233,856,2072,415,337,272,131,43,4470
SAL80128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,4,3,0,6,4,0,0,17,20,63,40,104,45,29,6,3,0,309
SAL80129,0,5,0,14,6,0,4,0,0,31,0,0,0,0,8,0,3,0,0,10,0,0,7,20,12,0,5,0,0,46,0,0,0,4,0,5,9,0,3,23,0,0,0,0,0,0,0,0,0,3,0,0,4,4,10,17,10,4,3,50,0,0,0,4,3,0,4,0,0,13,0,0,0,9,4,0,5,0,0,19,0,0,0,17,3,3,6,4,0,32,0,0,0,0,0,0,0,0,0,0,0,5,0,15,13,7,0,4,0,38,0,0,0,0,0,0,0,0,0,0,0,5,0,17,3,3,7,3,0,37,0,0,0,15,8,6,0,0,0,35,0,0,0,0,0,0,4,0,0,9,0,0,4,7,8,4,0,0,0,16,5,15,10,67,35,43,45,26,4,258,13,18,21,58,27,36,38,21,3,228,468,1095,825,2145,972,954,979,357,92,7885
SAL80130,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,4,9,5,0,4,0,0,24,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,0,5,0,0,19,0,0,0,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,6,0,0,3,0,0,0,6,0,5,0,23,11,8,14,16,8,88,5,10,11,43,10,10,13,14,7,117,185,393,286,778,359,266,263,201,50,2785
SAL80131,0,0,0,19,0,5,0,0,0,21,0,0,0,4,0,6,4,0,0,18,0,3,4,23,10,0,0,4,0,48,0,0,0,5,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,6,4,0,23,0,0,0,5,0,0,5,0,0,21,0,0,0,11,8,4,0,0,0,27,0,0,4,12,3,0,0,0,0,26,0,0,0,6,0,0,0,0,0,6,0,4,0,5,0,0,0,0,0,16,0,0,0,7,0,0,0,0,0,8,0,4,3,32,15,8,0,0,0,74,0,15,4,28,8,9,6,0,0,65,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,5,21,25,203,44,30,15,17,5,361,14,23,29,91,20,21,7,7,7,218,440,904,764,2520,858,609,364,210,74,6727
SAL80132,0,0,0,16,0,0,0,0,0,20,0,0,0,0,4,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,0,3,0,0,0,0,0,0,6,0,0,0,0,4,0,3,5,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,9,0,4,5,6,5,3,5,0,0,32,0,5,11,7,3,7,0,0,0,38,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,4,30,4,16,6,9,5,80,6,3,5,16,7,7,17,8,0,61,130,385,372,643,404,291,276,219,77,2795
SAL80133,0,8,0,12,0,0,0,0,0,18,0,0,0,0,0,4,0,0,0,9,0,8,9,17,0,4,5,0,0,32,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,9,4,23,0,0,0,4,0,0,0,3,0,11,0,0,0,0,8,0,3,4,0,19,0,0,0,15,4,4,0,0,0,26,0,0,0,4,3,0,0,0,0,7,0,0,0,8,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,5,4,4,11,4,3,9,0,0,28,0,0,4,6,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,11,11,43,29,14,16,21,16,152,0,6,4,30,9,13,20,28,22,140,228,530,397,993,547,372,402,367,175,4000
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7
SAL80135,0,9,0,25,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,5,0,6,9,51,10,0,3,0,0,74,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,0,0,3,4,6,0,0,0,0,13,0,0,4,7,7,0,0,0,0,10,0,6,3,25,8,8,0,0,0,51,0,0,0,3,0,0,0,0,0,6,0,0,0,20,5,0,0,0,0,27,0,0,0,3,0,0,0,0,0,3,6,16,10,21,4,0,0,0,0,54,0,0,7,10,0,6,0,0,0,19,0,0,0,4,0,0,0,0,0,7,0,0,0,6,3,0,0,0,0,4,9,22,20,81,18,12,9,7,0,180,11,13,13,72,9,9,10,3,0,126,281,492,424,1825,385,237,132,37,9,3808
SAL80136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,5,5,0,0,17,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,16,0,0,0,0,0,0,0,0,0,4,0,0,4,13,9,10,6,0,0,37,0,0,0,4,4,0,0,0,0,11,0,0,0,0,3,0,0,0,0,7,0,0,0,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,4,15,4,25,6,6,3,0,0,67,0,0,0,3,9,3,0,0,0,19,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,4,6,4,10,25,19,15,15,3,0,111,5,11,12,16,14,12,26,19,6,122,123,353,325,555,416,463,529,268,84,3120
SAL89494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,0,0,0,20,0,0,9,40,20,18,14,0,0,110,19,25,148,215,77,78,34,10,4,605
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
