SAL_CODE_2021,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
SAL80115,9,26,4,0,0,0,0,0,0,46,7,34,4,0,5,0,0,0,0,51,11,24,42,3,4,4,0,4,0,100,5,5,31,0,0,0,0,4,0,49,0,4,5,0,0,0,0,0,0,21,4,21,0,3,4,0,0,0,0,36,4,16,0,0,0,0,0,0,0,21,26,25,4,3,17,4,4,5,3,89,22,36,0,22,9,0,0,4,5,98,10,18,7,6,0,0,0,0,0,33,0,0,7,6,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,10,0,3,4,5,0,0,0,5,0,16,113,213,110,48,55,15,15,23,15,595,11,14,4,4,5,0,0,0,0,33,8,8,0,0,5,0,0,0,0,22,0,3,4,0,6,0,0,0,0,11,3,5,0,0,0,0,0,0,0,8,4,3,6,0,3,0,0,0,0,21
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,4,22,4,0,6,0,0,0,0,43,13,46,13,4,0,3,0,5,0,82,7,19,33,3,7,0,7,11,0,88,6,9,30,0,0,0,3,6,0,63,0,0,5,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,23,4,20,3,3,3,0,0,0,0,34,30,21,4,7,10,4,3,4,0,81,21,35,4,7,10,4,0,3,5,90,3,14,0,0,0,0,0,0,0,23,0,0,11,3,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,13,0,4,0,0,0,0,3,3,0,13,95,199,107,40,45,18,28,30,11,574,4,17,0,3,5,0,0,0,0,28,0,7,0,6,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,10,6,8,3,0,0,0,0,0,0,16
SAL80118,8,7,0,0,9,0,0,3,0,25,15,27,5,0,3,0,0,0,0,55,15,20,33,0,3,3,5,4,0,90,10,3,47,3,4,0,0,6,0,74,4,0,9,0,4,0,0,0,0,19,0,8,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,16,22,16,0,12,14,6,4,0,3,70,12,17,0,20,4,4,0,0,0,61,4,12,6,0,0,4,3,0,0,28,0,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,8,94,122,108,35,44,22,13,23,9,460,8,9,0,0,0,0,0,0,0,23,0,10,0,0,6,0,0,0,0,11,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9
SAL80119,10,14,4,0,0,0,0,0,0,24,11,27,6,0,4,0,0,0,0,49,3,16,12,3,0,0,3,3,0,52,5,0,6,0,0,0,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,15,0,12,0,4,0,0,0,0,0,25,27,14,0,0,11,0,0,0,0,57,12,24,0,7,8,0,0,3,0,55,6,0,3,0,0,0,0,0,0,11,5,0,5,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,7,5,0,0,0,0,0,3,11,85,120,43,26,22,4,6,11,11,331,6,5,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL80120,0,0,0,0,0,0,0,0,0,3,3,20,7,3,0,5,0,0,0,41,5,4,13,0,0,0,0,0,0,24,0,0,18,0,0,0,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,15,8,0,0,8,5,0,3,0,44,0,8,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,26,52,35,8,16,12,7,10,8,189,3,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80121,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,3,0,12,3,0,3,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,8,0,3,0,3,4,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,9,18,5,4,3,9,10,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80122,3,4,5,3,4,0,0,0,0,11,16,58,10,5,7,3,5,4,3,117,10,25,20,3,6,5,7,6,0,85,7,0,19,0,0,0,0,3,3,35,3,0,6,0,0,0,0,0,0,4,0,13,3,5,0,0,0,0,0,18,4,13,0,0,0,0,0,0,0,13,29,29,13,6,19,9,9,8,0,123,3,4,0,10,10,0,0,4,0,34,0,3,4,0,5,0,0,0,0,18,3,4,4,3,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,3,0,0,0,0,3,0,3,15,87,154,81,40,53,22,34,21,11,506,0,7,0,6,7,4,0,3,0,28,5,13,5,9,12,8,0,0,0,45,3,12,0,0,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL80124,4,13,0,0,3,0,0,0,4,29,5,41,10,3,3,0,6,0,0,65,28,25,71,4,8,8,10,11,0,174,9,4,67,3,3,0,4,6,0,99,0,3,0,0,0,5,0,0,0,15,3,10,4,3,0,0,0,0,0,24,0,12,5,4,0,0,5,0,0,23,45,27,4,3,20,3,4,7,0,111,25,24,0,29,16,0,0,3,0,100,3,7,3,0,0,0,5,0,4,21,0,4,9,3,3,4,3,4,0,28,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,14,0,0,6,0,3,0,0,0,3,11,134,162,182,61,76,21,33,31,11,707,4,12,0,0,3,0,0,0,0,30,4,7,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,5,4,0,0,0,6,0,0,0,0,13
SAL80125,3,5,5,8,0,0,0,0,0,25,18,89,8,8,3,6,4,9,0,146,16,33,22,0,9,3,0,5,0,91,3,0,29,0,0,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,21,0,4,0,3,0,0,0,0,0,11,33,42,9,10,18,5,4,6,5,132,11,21,0,7,6,0,0,0,0,44,0,8,0,0,0,0,0,0,0,7,0,4,3,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,0,15,6,4,3,0,0,0,0,0,8,21,95,232,90,50,42,15,11,18,13,567,3,13,0,6,9,0,0,0,0,35,4,22,0,7,4,0,0,0,0,40,5,7,0,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4
SAL80126,8,10,0,0,4,0,0,0,0,16,9,43,3,0,0,0,4,0,4,70,11,23,20,0,3,3,0,3,0,66,19,8,21,0,0,0,0,0,0,44,3,3,4,0,0,0,0,0,0,8,0,15,0,3,0,0,0,0,0,26,3,10,0,3,0,0,0,0,0,19,29,24,4,0,13,0,0,3,0,74,16,39,0,13,11,0,0,0,3,87,5,4,3,0,6,0,0,0,0,20,0,0,12,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,11,0,4,0,0,0,0,0,0,0,9,110,177,66,28,43,8,12,13,7,467,8,16,0,0,0,0,0,0,4,26,4,5,0,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,7
SAL80127,16,52,0,3,17,0,0,5,0,94,18,83,8,6,5,4,0,5,0,125,23,63,19,0,11,0,0,0,3,115,21,16,11,0,0,0,0,0,0,41,0,3,0,0,3,0,0,0,4,24,5,36,0,6,5,0,4,4,0,64,9,13,0,0,5,0,0,0,0,23,60,103,12,13,15,19,3,3,7,234,82,211,3,16,46,3,6,0,9,381,13,21,4,3,3,4,0,6,0,48,0,5,15,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,3,19,0,3,0,0,0,0,0,0,0,8,255,619,69,54,113,37,10,26,32,1211,19,57,7,5,13,0,0,0,0,109,3,24,0,0,0,0,0,3,0,38,12,15,0,0,0,0,0,0,4,34,0,8,3,0,5,0,0,0,0,22,5,9,0,5,0,4,0,0,0,21
SAL80128,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,8,5,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,21,8,0,0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80129,18,29,0,3,8,0,3,0,4,61,24,112,17,3,9,5,6,11,7,189,36,65,109,8,25,11,23,21,4,297,21,8,70,4,6,6,4,8,0,120,4,12,11,3,0,0,0,0,0,34,8,42,3,16,8,3,0,0,5,77,11,40,0,0,3,0,0,0,0,57,86,57,12,15,47,7,8,14,8,252,52,84,12,32,24,0,3,4,5,219,14,26,6,0,8,0,4,0,0,58,10,0,14,3,5,3,3,0,0,40,0,0,0,0,0,0,0,0,0,0,3,10,0,3,0,0,0,0,0,25,3,0,5,3,3,3,6,7,3,45,295,478,257,93,143,46,58,68,31,1477,26,28,0,5,7,4,0,0,5,77,13,22,0,3,7,0,0,0,0,44,5,7,0,0,4,0,0,0,4,27,3,0,3,0,7,0,0,0,0,15,5,7,0,0,0,0,3,0,0,22
SAL80130,6,20,0,0,0,0,0,0,0,24,9,38,3,0,6,0,0,3,0,63,7,24,35,0,8,6,4,0,0,86,14,0,20,0,0,0,0,3,0,46,4,0,8,0,0,0,0,5,0,12,3,21,0,6,0,0,0,3,0,30,11,7,4,7,0,0,3,0,0,24,41,33,5,5,6,9,4,0,3,99,28,34,0,9,5,0,0,0,0,77,3,20,0,0,0,3,0,0,0,32,7,0,4,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,128,196,76,36,31,14,12,18,9,525,5,6,0,0,9,0,0,0,0,18,4,10,0,0,3,0,0,0,0,20,3,0,0,4,0,0,0,0,0,10,0,3,0,3,0,0,0,0,0,8,4,3,0,0,0,0,0,0,0,10
SAL80131,35,71,4,0,7,0,0,10,5,129,23,93,11,5,7,14,3,13,3,181,49,77,49,10,9,8,6,7,6,223,17,15,40,0,9,0,0,6,0,92,9,19,6,5,4,0,0,5,0,43,11,35,4,7,6,3,0,3,0,65,8,36,0,0,0,0,0,6,0,57,75,71,11,20,35,8,3,11,7,236,81,148,12,33,29,13,6,7,3,330,10,44,11,8,11,0,6,7,0,96,4,0,12,0,0,4,0,4,0,30,0,0,0,0,0,0,0,0,0,3,10,15,0,0,0,0,0,0,0,24,7,4,3,0,0,6,0,3,8,26,333,632,172,88,109,59,23,82,33,1533,33,42,10,13,14,9,0,0,0,110,5,22,0,3,5,3,0,3,0,46,12,18,0,0,3,0,0,4,0,39,4,11,4,0,0,0,0,0,0,26,7,18,3,0,4,0,0,0,0,44
SAL80132,14,26,3,0,3,4,0,0,0,41,11,37,3,3,4,6,0,5,0,74,23,28,12,0,11,0,4,0,0,78,12,4,14,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,9,7,17,0,8,3,0,0,0,0,33,3,15,0,3,0,0,0,0,0,21,44,37,9,4,10,3,4,5,6,125,23,42,0,8,7,4,0,4,3,93,4,12,0,3,0,0,0,0,0,26,3,0,3,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12,150,218,58,38,44,16,17,21,9,566,6,11,4,0,7,0,0,0,0,32,8,4,4,0,0,0,0,0,0,16,3,4,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,6,4,3,4,0,3,0,0,0,0,13
SAL80133,11,28,0,0,3,0,0,0,0,40,23,51,6,4,3,0,3,4,0,88,21,25,27,4,10,0,3,3,4,101,15,10,27,0,6,0,0,5,0,65,0,7,3,0,0,0,0,0,0,10,5,19,0,7,0,0,6,0,0,37,4,23,0,4,4,0,0,0,0,34,61,41,6,4,16,3,5,0,0,135,48,54,4,11,15,4,0,4,0,140,4,15,3,0,7,0,0,0,0,34,3,4,8,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,6,5,0,0,0,0,0,3,26,0,4,0,0,0,0,0,6,0,11,193,287,94,34,68,21,15,11,15,732,14,23,0,0,4,0,0,0,0,45,8,17,0,0,0,3,0,0,0,26,3,5,0,0,3,0,0,0,0,11,0,3,0,0,0,0,0,0,0,9,4,3,3,0,5,0,0,0,0,13
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,14,36,0,4,3,0,0,0,0,61,29,105,16,7,3,3,4,0,3,172,29,51,35,3,11,4,4,9,6,148,12,3,16,0,0,0,0,4,0,34,3,3,0,0,0,0,0,0,0,13,4,60,3,11,5,0,0,0,0,86,4,14,0,0,0,0,0,0,0,16,50,66,12,16,25,15,8,3,6,196,20,49,5,26,25,3,3,6,0,137,12,13,4,9,3,0,0,0,0,38,0,0,12,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,3,3,0,21,3,0,3,0,3,0,0,0,5,14,185,404,107,85,90,30,20,36,15,962,14,32,3,5,14,0,0,0,0,65,11,39,0,5,6,4,0,0,0,61,9,11,0,0,3,0,0,0,0,24,0,5,0,0,4,5,0,0,0,14,0,3,0,0,0,0,0,0,0,8
SAL80136,20,23,0,0,3,0,0,0,0,50,19,29,0,0,0,0,0,0,0,57,20,23,7,0,0,0,3,0,0,52,12,6,6,0,0,0,0,0,0,32,9,4,0,0,0,0,0,0,0,15,0,58,0,6,0,0,0,0,0,60,0,14,5,0,0,0,0,0,0,17,63,51,4,5,11,6,0,0,8,158,46,56,0,9,3,6,0,0,3,132,3,13,0,4,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,8,191,282,33,23,30,19,11,5,18,615,0,12,0,0,7,0,0,0,0,21,4,5,0,0,3,0,0,0,0,14,0,4,0,0,3,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,8
SAL89494,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,7,0,4,0,0,0,0,11,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,4,0,4,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,14,7,9,8,0,3,0,59,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
