SAL_CODE_2021,F_AccomFoodS_Cert,F_AccomFoodS_ID_NS,F_AccomFoodS_ToT,F_TransPostWhse_PD,F_TransPostWhse_GD_GC,F_TransPostWhse_BD,F_TransPostWhse_AdD_D,F_TransPostWhse_Cert,F_TransPostWhse_ID_NS,F_TransPostWhse_ToT,F_InfoMedTelecom_PD,F_InfoMedTelecom_GD_GC,F_InfoMedTelecom_BD,F_InfoMedTelecom_AdD_D,F_InfoMedTelecom_Cert,F_InfoMedTelecom_ID_NS,F_InfoMedTelecom_ToT,F_FinInsurS_PD,F_FinInsurS_GD_GC,F_FinInsurS_BD,F_FinInsurS_AdD_D,F_FinInsurS_Cert,F_FinInsurS_ID_NS,F_FinInsurS_ToT,F_RentHirREserv_PD,F_RentHirREserv_GD_GC,F_RentHirREserv_BD,F_RentHirREserv_AdD_D,F_RentHirREserv_Cert,F_RentHirREserv_ID_NS,F_RentHirREserv_ToT,F_ProScieTechServ_PD,F_ProScieTechServ_GD_GC,F_ProScieTechServ_BD,F_ProScieTechServ_AdD_D,F_ProScieTechServ_Cert,F_ProScieTechServ_ID_NS,F_ProScieTechServ_ToT,F_AdminSupServ_PD,F_AdminSupServ_GD_GC,F_AdminSupServ_BD,F_AdminSupServ_AdD_D,F_AdminSupServ_Cert,F_AdminSupServ_ID_NS,F_AdminSupServ_ToT,F_PubAdmiSafety_PD,F_PubAdmiSafety_GD_GC,F_PubAdmiSafety_BD,F_PubAdmiSafety_AdD_D,F_PubAdmiSafety_Cert,F_PubAdmiSafety_ID_NS,F_PubAdmiSafety_ToT,F_EducTrain_PD,F_EducTrain_GD_GC,F_EducTrain_BD,F_EducTrain_AdD_D,F_EducTrain_Cert,F_EducTrain_ID_NS,F_EducTrain_ToT,F_HealthCareSocA_PD,F_HealthCareSocA_GD_GC,F_HealthCareSocA_BD,F_HealthCareSocA_AdD_D,F_HealthCareSocA_Cert,F_HealthCareSocA_ID_NS,F_HealthCareSocA_ToT,F_ArtRecServ_PD,F_ArtRecServ_GD_GC,F_ArtRecServ_BD,F_ArtRecServ_AdD_D,F_ArtRecServ_Cert,F_ArtRecServ_ID_NS,F_ArtRecServ_ToT,F_OthServ_PD,F_OthServ_GD_GC,F_OthServ_BD,F_OthServ_AdD_D,F_OthServ_Cert,F_OthServ_ID_NS,F_OthServ_ToT,F_ID_NS_PD,F_ID_NS_GD_GC,F_ID_NS_BD,F_ID_NS_AdD_D,F_ID_NS_Cert,F_ID_NS_ID_NS,F_ID_NS_ToT,F_ToT_PD,F_ToT_GD_GC,F_ToT_BD,F_ToT_AdD_D,F_ToT_Cert,F_ToT_ID_NS,F_ToT_ToT,P_AgriForestFish_PD,P_AgriForestFish_GD_GC,P_AgriForestFish_BD,P_AgriForestFish_AdD_D,P_AgriForestFish_Cert,P_AgriForestFish_ID_NS,P_AgriForestFish_ToT,P_Min_PD,P_Min_GD_GC,P_Min_BD,P_Min_AdD_D,P_Min_Cert,P_Min_ID_NS,P_Min_ToT,P_Mnfg_PD,P_Mnfg_GD_GC,P_Mnfg_BD,P_Mnfg_AdD_D,P_Mnfg_Cert,P_Mnfg_ID_NS,P_Mnfg_ToT,P_EGW_WS_PD,P_EGW_WS_GD_GC,P_EGW_WS_BD,P_EGW_WS_AdD_D,P_EGW_WS_Cert,P_EGW_WS_ID_NS,P_EGW_WS_ToT,P_Cnstn_PD,P_Cnstn_GD_GC,P_Cnstn_BD,P_Cnstn_AdD_D,P_Cnstn_Cert,P_Cnstn_ID_NS,P_Cnstn_ToT,P_WTrade_PD,P_WTrade_GD_GC,P_WTrade_BD,P_WTrade_AdD_D,P_WTrade_Cert,P_WTrade_ID_NS,P_WTrade_ToT,P_RTrade_PD,P_RTrade_GD_GC,P_RTrade_BD,P_RTrade_AdD_D,P_RTrade_Cert,P_RTrade_ID_NS,P_RTrade_ToT,P_AccomFoodS_PD,P_AccomFoodS_GD_GC,P_AccomFoodS_BD,P_AccomFoodS_AdD_D,P_AccomFoodS_Cert,P_AccomFoodS_ID_NS,P_AccomFoodS_ToT,P_TransPostWhse_PD,P_TransPostWhse_GD_GC,P_TransPostWhse_BD,P_TransPostWhse_AdD_D,P_TransPostWhse_Cert,P_TransPostWhse_ID_NS,P_TransPostWhse_ToT,P_InfoMedTelecom_PD,P_InfoMedTelecom_GD_GC,P_InfoMedTelecom_BD,P_InfoMedTelecom_AdD_D,P_InfoMedTelecom_Cert,P_InfoMedTelecom_ID_NS,P_InfoMedTelecom_ToT,P_FinInsurS_PD,P_FinInsurS_GD_GC,P_FinInsurS_BD,P_FinInsurS_AdD_D,P_FinInsurS_Cert,P_FinInsurS_ID_NS,P_FinInsurS_ToT,P_RentHirREserv_PD,P_RentHirREserv_GD_GC,P_RentHirREserv_BD,P_RentHirREserv_AdD_D,P_RentHirREserv_Cert,P_RentHirREserv_ID_NS,P_RentHirREserv_ToT,P_ProScieTechServ_PD,P_ProScieTechServ_GD_GC,P_ProScieTechServ_BD,P_ProScieTechServ_AdD_D,P_ProScieTechServ_Cert,P_ProScieTechServ_ID_NS,P_ProScieTechServ_ToT,P_AdminSupServ_PD,P_AdminSupServ_GD_GC,P_AdminSupServ_BD,P_AdminSupServ_AdD_D,P_AdminSupServ_Cert,P_AdminSupServ_ID_NS,P_AdminSupServ_ToT,P_PubAdmiSafety_PD,P_PubAdmiSafety_GD_GC,P_PubAdmiSafety_BD,P_PubAdmiSafety_AdD_D,P_PubAdmiSafety_Cert,P_PubAdmiSafety_ID_NS,P_PubAdmiSafety_ToT,P_EducTrain_PD
SAL80102,9,0,49,0,0,5,0,4,0,9,4,6,13,0,0,0,26,0,3,11,6,0,0,18,0,0,4,0,4,0,12,60,22,92,15,8,7,198,4,0,4,7,6,0,15,147,56,198,19,16,8,436,102,23,95,12,13,3,247,55,15,70,23,12,0,178,12,0,19,0,0,0,28,9,0,11,4,4,0,28,8,0,9,0,0,0,23,431,131,578,98,80,21,1338,0,0,3,0,3,0,8,0,0,0,0,0,0,4,11,0,11,0,9,0,42,7,0,7,0,0,0,15,7,0,23,20,44,5,102,0,0,0,0,6,0,14,9,0,26,11,15,0,66,18,6,37,13,21,7,97,8,0,13,4,9,0,36,10,8,38,14,0,0,67,9,5,20,4,0,0,40,0,0,17,0,3,0,23,144,39,216,32,12,5,451,10,0,9,12,7,0,36,289,98,402,45,35,12,879,202
SAL80103,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,7,0,0,11,4,0,0,12,0,0,3,0,0,0,6,13,5,16,7,0,0,50,11,0,3,0,3,0,18,10,5,24,8,6,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6,68,22,6,10,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,3,0,9,5,5,0,28,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,9,4,0,10,3,0,0,16,13,7,25,7,0,0,42,0,0,11,4,0,0,12,35,4,44,12,0,4,99,11
SAL80104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,9,6,0,0,20,0,4,0,0,0,0,3,5,0,4,6,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,10,8,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,3,0,0,0,5,5,0,18,8,3,0,34,0
SAL80105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,0,9,0,0,7,7,7,0,21,0,0,0,0,3,0,14,16,10,43,22,17,0,114,0,6,17,10,7,0,35,3,7,24,8,13,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,33,26,102,61,75,8,304,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,3,0,3,0,0,0,6,35,0,42,0,0,0,0,3,0,3,3,0,4,0,14,0,29,0,0,3,0,10,0,17,0,0,0,0,11,0,15,0,0,3,0,6,0,8,0,0,5,0,0,0,4,0,0,4,0,4,0,17,6,3,21,11,16,0,54,0,0,0,8,9,0,19,30,14,75,43,33,3,205,8
SAL80106,3,4,23,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,5,18,0,30,9,9,0,64,0,0,8,4,0,0,18,41,24,63,20,12,0,162,23,11,36,10,7,0,85,26,15,50,19,21,0,122,0,0,4,0,3,0,9,4,0,0,6,7,0,14,0,0,0,0,0,4,7,123,53,204,79,82,16,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,15,0,0,0,0,3,0,3,0,0,15,9,35,6,61,0,0,0,3,0,0,10,20,3,15,7,17,0,58,12,0,11,6,13,4,49,6,0,8,8,6,0,21,4,0,5,4,7,0,15,5,0,9,0,0,0,9,3,0,0,0,0,0,5,32,8,70,18,10,3,142,4,0,12,5,6,0,25,79,37,126,35,34,7,310,40
SAL80107,15,0,31,0,0,4,0,0,0,12,0,0,3,4,0,0,12,4,3,3,0,0,0,15,4,0,5,4,4,0,17,25,11,54,20,8,4,122,4,5,0,7,11,0,21,82,33,122,49,56,7,343,51,24,75,15,23,0,192,28,16,90,29,41,0,199,4,0,5,0,7,0,17,6,0,5,7,12,0,33,5,0,3,0,3,4,14,219,93,415,161,210,27,1117,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,9,5,10,0,34,0,0,4,0,11,0,16,3,0,30,15,99,4,146,0,0,3,4,4,0,11,0,0,32,14,44,0,94,12,0,21,14,28,5,73,4,0,11,11,24,6,57,3,3,9,9,10,0,40,6,3,13,7,5,0,31,5,0,14,10,5,0,30,58,15,131,38,24,9,273,4,7,8,17,19,8,54,171,54,251,106,101,17,698,72
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,8,0,23,0,0,0,0,5,0,3,0,0,6,0,0,0,10,0,0,3,5,0,0,8,0,0,0,0,6,0,8,5,0,17,10,4,0,39,0,0,4,0,0,0,9,49,28,83,19,17,3,202,16,12,28,6,8,0,69,15,15,52,31,11,0,123,0,0,0,0,0,0,0,0,0,6,4,3,0,21,0,0,0,0,0,0,3,100,62,227,91,66,8,556,0,0,6,0,0,0,5,0,0,0,0,0,0,3,5,0,0,0,8,0,7,0,0,0,0,3,0,4,3,0,17,15,33,0,70,0,0,6,0,0,0,9,4,0,7,6,11,0,29,9,0,10,7,16,0,47,0,0,0,3,5,0,10,0,0,10,4,3,0,20,0,5,4,4,4,0,14,3,0,4,3,10,0,19,39,9,59,14,11,0,133,3,0,11,4,8,0,28,100,45,143,37,27,5,366,28
SAL80110,11,0,71,0,0,3,0,0,0,5,3,3,4,0,0,0,12,3,0,5,5,0,0,16,3,0,0,0,3,0,7,27,7,56,0,11,3,106,11,0,19,8,10,0,45,123,54,226,49,38,3,495,37,7,44,4,9,0,106,112,34,264,55,38,6,517,10,3,5,3,4,3,20,9,0,5,9,6,0,34,3,0,8,6,0,8,25,392,123,698,177,155,29,1577,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,9,12,0,44,3,0,9,0,5,0,21,5,3,14,12,46,0,83,3,0,5,0,0,0,7,64,3,62,17,27,3,177,39,6,64,29,33,3,175,7,0,13,10,4,0,32,8,3,11,6,5,0,32,3,3,12,6,4,0,31,3,3,8,4,6,0,25,65,19,127,22,26,3,251,24,0,32,10,12,0,82,214,95,426,93,76,7,909,66
SAL80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,0,23,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
SAL80112,5,0,14,0,0,4,0,0,0,4,3,0,4,0,0,0,3,0,0,6,0,0,0,13,7,0,4,0,0,0,14,23,10,50,4,0,6,91,0,0,4,3,0,0,4,65,20,99,12,12,7,211,34,16,29,3,3,0,83,36,9,59,14,5,3,132,0,4,3,0,3,0,11,0,0,4,3,4,0,11,0,0,4,0,0,0,8,179,61,297,52,46,15,650,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,5,0,17,0,0,0,0,0,0,4,4,3,28,5,16,0,50,0,0,4,0,0,0,10,12,5,17,3,12,0,42,8,0,9,7,19,0,38,0,0,9,0,0,0,11,4,5,14,0,0,0,21,7,0,11,0,4,0,22,4,0,11,8,8,0,30,87,15,126,11,3,8,246,5,0,3,4,3,0,17,138,34,179,25,21,6,406,47
SAL80113,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,3,0,0,10,13,5,19,0,0,3,47,0,0,5,0,0,0,5,38,16,60,3,8,0,124,25,3,12,0,0,0,52,6,0,11,6,0,0,32,0,0,3,0,0,0,6,0,0,0,0,3,0,9,5,0,0,0,0,0,3,111,29,137,20,28,5,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,5,0,3,0,0,0,0,0,0,11,0,6,0,24,3,0,0,0,0,0,4,0,0,5,0,6,0,10,5,0,19,21,0,0,44,0,0,3,0,0,0,11,0,0,6,0,0,0,6,3,0,3,0,0,0,9,3,0,7,5,0,0,12,36,11,53,5,0,4,111,0,0,4,0,3,0,14,84,27,127,15,15,3,270,42
SAL80114,9,0,8,0,0,0,0,0,0,4,0,0,0,3,0,0,5,0,0,0,4,0,0,4,0,0,3,0,3,0,7,9,0,13,3,4,0,27,0,0,0,4,0,0,10,14,10,33,37,46,0,146,11,9,24,4,19,0,69,6,13,47,28,41,6,140,0,0,3,0,4,0,9,4,0,4,8,14,0,20,0,0,0,0,0,3,9,40,34,138,107,175,16,510,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,19,0,26,0,0,0,5,9,0,16,0,0,7,14,107,3,132,0,0,0,6,6,0,7,5,0,9,11,29,0,57,0,0,8,0,11,0,20,3,0,8,11,19,0,41,0,0,4,3,4,0,12,0,0,0,4,5,0,9,3,0,4,4,8,0,18,19,0,25,11,14,0,77,0,0,0,3,7,0,15,20,18,72,67,75,8,257,16
SAL80115,7,0,8,0,0,5,0,0,0,9,3,0,4,0,0,0,7,0,0,4,5,0,0,5,0,0,0,0,0,0,5,14,8,31,4,5,0,54,0,0,6,3,3,0,11,41,38,63,27,32,0,198,28,15,50,7,9,0,109,30,16,60,13,18,4,148,4,0,11,0,3,0,19,0,0,0,6,9,0,22,3,0,0,0,0,0,8,126,77,241,81,97,13,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,22,0,0,0,0,3,0,8,0,0,13,8,56,3,83,0,0,4,5,0,0,14,6,0,7,8,18,5,36,5,0,7,5,10,3,28,7,0,0,4,0,0,17,3,0,8,0,0,0,14,3,0,5,3,3,0,17,0,0,5,4,0,0,7,31,15,66,16,14,3,143,0,0,8,5,10,0,28,92,46,138,53,42,0,378,41
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,10,0,21,0,0,0,0,0,0,0,0,5,3,0,0,0,3,4,0,0,4,0,3,9,0,0,0,0,3,0,0,12,3,27,4,11,0,66,0,0,3,3,0,0,9,35,20,74,23,21,7,174,24,13,51,10,8,0,100,17,11,43,21,15,0,118,0,0,4,5,0,0,10,0,0,5,3,6,0,19,0,0,3,0,0,0,5,98,55,248,77,88,10,576,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,5,0,15,3,0,15,7,45,0,80,0,0,0,0,3,0,10,7,0,7,8,15,0,41,6,0,12,10,18,4,48,4,0,8,3,10,0,20,0,4,7,0,5,0,14,3,0,0,4,0,3,15,7,0,3,0,4,0,9,37,3,68,12,19,0,140,0,0,9,5,9,0,19,70,36,141,39,53,8,338,43
SAL80118,3,0,5,0,0,0,0,0,0,4,0,0,14,0,0,0,16,0,0,0,0,0,0,3,0,0,3,0,0,0,3,8,9,18,7,3,0,50,0,0,0,9,0,0,11,27,16,45,26,23,4,139,13,11,40,14,15,0,85,16,12,38,18,14,0,97,0,0,6,0,0,0,4,0,0,0,3,8,4,19,0,0,0,0,0,0,7,69,50,172,88,90,12,476,0,0,3,0,3,0,8,0,0,0,0,0,0,0,4,0,3,4,9,0,24,3,0,0,0,4,0,12,0,0,6,8,79,0,97,0,0,0,0,0,0,9,3,0,4,7,17,0,36,3,0,0,0,4,0,15,0,0,0,4,8,0,19,0,3,16,0,0,0,20,0,0,0,4,3,0,7,0,0,3,0,5,0,9,19,10,41,16,12,6,98,3,0,3,5,7,0,22,44,21,93,65,44,8,269,22
SAL80119,3,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,7,0,0,0,11,0,0,3,3,4,0,9,11,3,18,4,5,0,41,0,0,3,3,0,0,12,22,14,54,9,16,5,119,16,8,33,3,4,0,56,13,6,25,9,12,0,69,0,0,0,0,0,0,5,0,0,3,3,5,0,7,0,0,0,0,0,0,0,69,29,156,45,61,10,368,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,3,3,0,4,10,29,0,38,0,0,0,0,0,0,0,0,0,3,3,12,0,29,3,0,4,5,7,6,20,0,0,4,0,0,0,12,0,0,0,3,6,0,10,3,0,8,0,0,0,12,6,0,3,3,8,0,17,12,4,44,11,17,0,81,4,0,9,3,3,0,18,50,26,108,29,32,6,252,24
SAL80120,3,0,7,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,3,0,0,0,6,4,0,4,0,6,0,16,3,0,0,3,0,0,5,11,3,15,9,0,0,35,6,0,9,7,5,0,23,10,6,23,9,14,0,57,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,46,14,66,30,24,5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,3,17,0,25,0,0,0,0,0,0,0,3,0,12,3,4,0,20,7,0,10,0,7,0,17,0,0,3,6,5,0,9,0,0,4,0,0,0,5,4,0,5,5,0,0,12,5,0,6,3,0,0,15,8,0,19,4,6,0,40,3,0,0,3,0,0,7,28,4,24,14,5,0,70,9
SAL80121,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,5,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,14,4,18,5,39,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,3,0,9,0,0,4,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,5,8,0,4,4,5,0,19,0
SAL80122,0,3,22,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,3,0,0,0,8,11,4,20,10,4,0,40,4,0,0,4,0,0,11,37,0,43,13,12,0,105,8,3,30,11,9,0,56,24,4,49,27,13,4,127,0,0,0,0,0,0,7,0,0,6,3,4,0,14,0,0,5,0,0,0,10,119,18,196,80,54,9,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,11,5,0,4,0,0,0,3,9,3,17,8,30,0,72,0,0,3,0,0,0,6,18,0,25,12,5,0,62,8,0,16,5,4,3,45,9,0,11,14,3,0,45,0,0,10,0,0,0,18,10,0,12,0,0,0,19,0,3,4,0,0,0,8,44,6,40,14,6,3,121,4,0,6,3,8,0,17,84,3,91,32,30,0,237,18
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0
SAL80124,3,0,17,0,0,0,4,0,0,9,3,0,0,0,6,0,10,0,0,0,6,5,0,18,0,0,0,0,0,0,3,9,7,20,12,5,0,45,0,4,3,7,9,0,19,25,10,90,60,66,6,262,14,4,49,11,20,0,99,14,11,53,24,43,0,145,0,4,6,0,4,0,13,0,0,10,5,17,0,28,0,0,0,7,0,0,10,67,45,243,153,200,18,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,14,0,33,0,0,0,5,8,0,18,0,0,8,12,125,0,140,0,0,3,5,8,0,16,0,0,6,13,24,5,57,0,0,10,7,15,0,34,0,0,3,8,18,0,34,3,0,0,0,11,0,18,0,0,0,9,9,0,20,0,0,0,5,8,0,13,15,7,38,27,18,0,106,3,4,8,12,13,3,39,62,23,158,112,119,19,487,21
SAL80125,8,0,20,0,0,3,0,0,0,6,3,0,0,0,0,0,5,5,0,0,3,0,0,9,3,0,9,4,0,0,14,18,3,21,9,3,0,60,0,0,6,0,3,0,9,50,10,53,21,14,0,143,31,6,24,3,4,0,70,24,6,49,15,8,0,102,3,0,0,0,0,0,3,5,0,4,3,3,0,17,0,0,4,0,0,4,14,150,23,200,64,51,17,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,5,0,20,4,0,0,0,0,0,9,5,0,9,3,30,0,57,0,0,3,0,0,0,9,10,0,17,14,4,0,45,10,0,14,7,9,4,45,4,0,11,4,6,5,25,8,0,0,5,0,0,17,7,0,3,3,0,0,18,4,0,8,4,0,0,19,69,10,58,19,6,6,167,3,0,10,3,5,0,15,122,17,105,45,27,4,324,46
SAL80126,5,0,13,0,0,0,0,0,0,4,0,0,3,0,0,0,9,0,0,4,0,0,0,11,0,0,5,0,0,0,4,8,4,25,6,5,0,52,0,0,9,0,0,0,8,34,17,79,21,16,0,167,23,9,32,3,0,0,60,26,6,44,8,8,5,104,0,0,0,0,6,0,4,0,0,3,3,6,0,18,0,0,3,0,0,0,4,98,35,213,57,60,8,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,10,0,0,3,0,5,0,8,0,0,12,4,33,0,62,0,0,0,0,3,0,3,6,0,3,6,15,0,22,0,0,0,8,11,0,21,0,0,9,0,9,0,19,4,0,7,7,4,0,20,3,0,7,3,0,0,17,0,0,10,8,0,0,14,31,12,65,13,10,0,132,0,3,13,0,4,0,22,72,26,145,35,29,0,311,33
SAL80127,9,0,47,3,0,4,0,0,0,9,7,0,13,0,0,0,26,3,4,11,0,0,0,23,7,0,9,0,3,0,15,63,19,115,4,4,0,200,8,0,13,3,3,0,25,178,68,280,21,12,7,567,73,12,60,6,4,6,149,43,3,57,6,10,6,124,7,0,15,3,0,0,28,6,0,13,0,0,0,17,0,0,0,0,0,0,4,418,118,649,69,66,19,1329,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,11,4,0,0,17,10,0,5,0,0,0,19,11,0,32,11,23,0,78,0,0,3,0,0,0,10,25,0,28,7,8,0,70,17,6,45,12,21,4,95,7,0,10,0,3,0,20,15,3,23,0,0,0,35,10,5,26,0,7,4,51,8,0,12,0,0,0,28,115,41,244,19,9,3,430,10,5,25,3,8,0,46,325,106,530,55,32,7,1066,148
SAL80128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,0,0,0,0,0,0,0,3,10,5,3,0,33,3,0,8,0,3,0,13,0,0,0,5,0,0,7,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,6,28,16,12,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,11,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,0,15,0,0,0,0,0,0,0,3,3,19,15,4,3,46,3
