SAL_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
SAL80111,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
SAL80112,30,6,0,0,38,0,0,0,38,3,0,39,24,3,0,0,28,0,0,0,28,0,0,31,5,4,0,0,10,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,60,13,0,0,77,0,0,0,78,5,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,13,0,0,79,0,0,0,77,5,0,81,11,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,75,15,0,0,86,0,0,0,93,5,0,97,73,4,3,0,79,0,0,0,79,0,0,82,61,6,0,0,71,0,0,0,66,9,0,77,3,5,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,141,13,3,0,157,0,0,0
SAL80113,6,0,0,0,12,0,0,0,12,0,0,12,12,0,0,0,12,0,0,0,12,0,0,12,11,0,3,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,5,0,30,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,5,0,30,0,0,0,30,0,0,30,0,0,0,3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,5,3,40,0,0,0,40,0,0,41,10,0,0,0,11,0,0,0,8,0,0,8,13,3,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,21,0,0,0
SAL80114,39,0,0,0,35,0,0,0,35,0,0,42,33,6,0,0,41,0,0,0,41,0,0,40,28,3,7,0,37,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,95,15,7,0,112,0,0,0,112,6,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,15,7,0,114,0,0,0,114,6,0,117,29,0,0,0,32,0,0,0,32,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,122,14,7,0,150,0,0,0,150,3,0,154,46,10,0,0,55,0,4,4,58,5,0,61,42,6,3,0,52,0,0,0,52,0,0,52,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,92,17,3,0,115,0,4,4
SAL80115,42,5,5,0,53,3,0,3,54,0,6,55,51,22,0,0,75,0,0,0,75,0,0,75,27,0,9,0,40,0,0,0,40,0,0,45,3,0,0,0,3,0,0,0,3,0,0,3,124,32,12,0,173,3,0,3,170,0,6,180,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,4,0,0,0,4,0,0,4,129,34,12,0,177,3,0,3,178,0,6,182,12,3,0,0,20,0,0,0,20,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,144,39,13,0,198,3,0,3,197,4,6,207,65,4,0,0,69,3,0,3,72,0,0,77,60,14,0,0,67,0,0,0,67,0,0,67,9,3,3,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,129,23,6,0,158,3,0,3
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,33,3,0,0,37,0,0,0,37,0,0,41,42,24,0,0,66,0,0,0,66,0,0,65,22,8,7,0,29,0,0,0,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,95,33,7,0,136,0,0,0,136,6,0,143,0,0,0,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,4,97,33,7,0,133,4,0,4,138,6,0,143,29,9,0,0,41,5,0,5,46,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,125,41,7,0,178,7,0,7,184,8,0,190,50,10,0,4,64,0,0,0,62,5,0,70,40,13,0,0,60,3,0,3,60,0,0,62,3,0,4,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,101,29,4,3,134,3,0,3
SAL80118,33,0,3,0,35,0,0,0,35,0,0,35,46,7,5,0,52,0,0,0,52,5,0,53,17,5,3,0,21,0,0,0,21,0,0,26,3,0,0,0,3,0,0,0,3,0,0,3,93,14,10,0,118,0,0,0,118,7,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,14,10,0,117,0,0,0,117,7,0,121,6,0,0,0,10,3,0,3,14,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,102,15,10,0,127,3,0,3,130,7,0,139,47,7,0,0,55,0,0,0,55,0,0,55,54,10,4,0,63,6,0,6,67,0,0,67,8,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,110,16,4,0,131,6,0,6
SAL80119,11,6,0,0,11,0,0,0,11,0,0,11,25,6,0,0,27,0,0,0,27,0,0,28,3,0,0,0,3,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,0,49,0,0,0,50,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,0,45,3,0,3,48,0,0,55,14,0,0,0,14,4,0,3,18,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,57,5,0,0,60,5,0,7,70,3,0,69,32,3,5,0,38,0,0,0,38,0,0,38,36,3,0,0,38,0,0,0,38,3,0,40,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,66,9,5,0,76,0,0,0
SAL80120,10,3,0,0,13,0,0,0,13,0,0,13,27,0,0,4,30,0,0,0,30,0,0,31,8,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,4,58,0,0,0,58,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3,0,4,61,0,0,0,61,0,0,62,10,0,0,0,9,0,0,0,9,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,63,10,0,4,73,0,0,0,73,3,0,74,7,3,0,0,16,0,0,0,16,0,0,16,13,6,3,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,8,0,41,0,0,0
SAL80121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80122,59,0,3,0,64,0,0,0,68,0,0,65,48,9,0,0,56,0,0,0,51,0,0,51,29,0,8,0,41,0,0,0,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,135,11,6,4,163,6,0,6,162,0,0,165,4,0,0,0,4,0,0,0,4,0,0,4,6,0,0,0,6,0,0,0,6,0,0,6,9,0,0,0,6,0,0,0,6,0,0,6,143,13,6,4,168,6,0,6,169,0,0,171,29,9,0,0,36,0,0,0,38,3,0,44,0,4,0,0,4,0,0,0,4,0,0,8,172,20,10,4,206,6,0,6,209,5,0,214,84,4,4,0,87,0,0,0,89,3,0,91,46,9,0,0,62,0,0,0,62,0,0,62,10,0,0,0,10,0,0,0,10,0,0,10,0,4,0,0,4,0,0,0,4,0,0,4,142,10,3,0,161,0,0,0
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80124,39,3,4,0,44,3,0,3,49,0,0,47,54,5,0,0,61,0,0,0,61,5,0,66,25,5,3,0,33,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,118,18,7,0,143,3,0,3,143,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,18,11,0,146,3,0,3,146,0,0,153,18,0,4,0,24,0,0,0,26,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,141,18,12,0,168,3,0,3,168,8,0,177,64,3,0,0,71,0,0,0,67,6,0,80,57,7,0,0,61,0,0,0,61,0,0,68,7,0,0,0,8,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,126,10,3,0,143,0,0,0
SAL80125,56,5,4,0,66,0,0,0,68,0,0,65,53,4,0,0,60,0,0,0,62,0,0,62,19,7,7,0,32,0,0,0,32,0,0,32,0,0,0,6,8,0,0,0,8,0,0,8,129,18,15,6,160,0,0,5,162,0,0,167,3,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,6,0,0,0,6,0,0,6,136,20,15,6,169,0,0,5,171,0,0,174,45,8,0,0,56,3,0,3,56,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,178,23,13,4,228,4,0,4,233,0,0,231,110,0,0,0,109,0,0,0,118,0,0,118,56,6,0,0,65,0,0,0,65,0,0,68,6,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,171,10,0,3,186,0,0,0
SAL80126,32,0,0,0,37,0,0,0,37,0,0,37,35,10,0,0,45,0,0,0,45,0,0,45,23,4,3,0,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,4,85,15,3,0,107,0,0,0,107,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,15,3,0,107,0,0,0,107,0,0,113,22,6,0,0,25,0,0,0,25,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,109,21,4,0,137,0,0,0,137,5,0,141,60,7,0,0,66,0,0,0,66,4,0,66,37,14,0,0,52,0,0,0,52,4,0,55,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,95,19,0,0,126,0,0,0
SAL80127,14,5,0,0,17,0,0,0,17,5,0,22,25,4,0,0,35,0,0,0,35,6,0,34,24,5,0,0,27,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,64,10,0,0,74,0,0,0,74,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,10,0,0,74,0,0,0,74,5,0,85,19,0,0,0,19,0,0,0,19,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,80,10,0,0,87,0,0,0,87,8,0,97,40,4,0,0,44,0,0,0,44,3,0,43,16,6,0,0,22,0,0,0,22,0,0,22,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,62,7,0,0,71,0,0,0
SAL80128,4,3,5,0,9,0,0,0,9,0,0,9,8,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,16,0,0,0,16,0,0,16,11,3,0,0,13,0,0,0,13,0,0,13,8,5,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,30,0,0,0
SAL80129,88,16,3,0,101,0,3,3,108,10,0,114,102,22,6,0,136,0,0,0,136,0,0,134,64,0,9,4,76,0,0,0,76,0,0,76,0,0,0,0,4,0,0,0,4,0,0,4,256,36,23,4,319,0,3,3,319,9,0,329,0,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,3,0,0,9,253,37,23,4,322,3,3,3,326,11,0,335,54,4,0,4,63,0,0,0,63,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,314,42,25,10,387,3,0,8,391,13,0,406,158,16,7,0,180,0,0,4,188,3,0,187,160,28,0,0,184,0,0,0,184,6,0,189,13,0,3,0,16,0,0,0,16,0,0,16,0,0,0,4,4,0,0,0,4,0,0,4,331,42,12,0,388,0,0,4
SAL80130,27,6,0,0,35,0,0,0,38,0,0,38,50,8,0,0,62,0,0,0,60,3,0,66,31,0,3,0,36,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,107,18,3,0,131,0,0,0,131,3,0,136,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,112,18,3,0,131,6,0,9,137,3,0,141,12,0,4,0,21,0,0,0,21,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,126,17,9,0,153,6,0,9,159,0,0,157,54,9,0,0,72,0,0,0,67,0,0,67,62,6,0,0,66,0,0,0,69,0,0,69,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,124,19,0,0,142,0,0,0
SAL80131,57,17,5,0,84,0,0,0,85,4,0,89,128,35,6,0,169,7,0,7,170,0,0,171,42,7,10,0,62,0,0,0,62,4,0,63,0,0,0,0,0,0,0,0,0,0,3,3,235,61,20,0,318,4,0,4,320,8,3,326,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,235,61,20,0,318,4,0,4,320,10,3,328,34,9,0,0,49,0,0,0,49,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,269,76,20,0,361,4,0,4,365,10,5,379,125,25,0,0,154,6,0,6,155,9,0,162,132,27,5,0,159,0,0,0,158,0,0,158,11,4,3,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,266,51,3,0,326,3,0,3
SAL80132,20,7,0,0,25,0,0,0,25,4,0,22,33,8,0,0,46,0,0,0,46,0,0,43,18,3,5,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,3,3,69,16,5,0,89,0,0,0,89,4,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,69,17,5,0,88,0,0,0,88,4,3,93,12,3,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,79,20,5,0,101,0,0,0,101,4,3,109,73,6,0,0,72,0,0,0,72,4,0,77,61,3,0,0,65,0,0,0,65,0,0,65,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,135,6,0,0,141,0,0,0
SAL80133,44,5,4,0,53,0,0,0,53,0,0,52,62,10,0,0,67,0,0,0,67,0,0,68,31,6,5,0,43,0,0,0,43,0,0,41,3,0,0,3,4,0,0,0,4,0,0,5,142,22,3,3,168,0,0,0,168,5,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,146,21,3,3,170,0,0,0,170,5,0,173,21,0,0,0,21,0,0,0,21,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,158,26,3,3,192,0,0,0,192,4,0,202,88,5,9,0,98,0,0,0,98,0,0,97,70,8,0,0,79,0,3,3,78,0,0,80,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,160,16,9,0,181,0,3,3
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,67,10,0,0,78,4,0,4,79,3,0,80,71,15,3,0,92,0,0,0,90,0,0,90,22,4,0,0,23,0,0,0,23,0,0,23,3,0,0,0,9,0,0,0,9,0,0,9,164,31,3,0,199,5,0,5,201,3,0,208,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,164,31,3,0,203,5,0,5,208,3,0,209,30,3,0,0,31,0,0,0,30,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,193,32,3,0,234,6,0,6,240,6,0,243,109,9,3,0,124,3,0,3,125,0,0,128,51,17,4,0,66,0,3,0,73,0,0,78,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,164,28,4,3,198,3,3,3
