SAL_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
SAL80115,0,0,56,5,11,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,11,0,14,0,0,0,0,0,0,0,59,11,0,0,11,0,74,23,0,0,0,0,0,23,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,21,3,0,0,3,0,25,6,0,0,0,0,0,6,0,5,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,7,0,0,0,0,0,0,0,11,5,0,0,5,0,12,504,12,0,0,12,0,520,37,85,6,0,92,0,129,0,0,5,0,5,0,5,0,0,0,0,0,0,0,37,85,5,0,95,0,135,0,0,0,0,0,0,0,543,100,5,0,106,0,658
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,3,0,51,0,10,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,11,0,0,0,0,0,0,0,52,7,0,0,8,0,62,10,4,0,0,4,0,10,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,11,5,0,0,5,0,16,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,389,20,0,0,20,0,409,31,130,0,0,131,0,163,0,8,6,0,5,0,5,0,0,0,0,0,0,0,31,132,3,0,140,0,171,0,0,0,0,0,0,0,424,152,3,0,161,0,581
SAL80118,0,0,54,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,52,3,0,0,3,0,65,28,0,0,0,0,0,28,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,0,0,0,0,29,5,0,0,5,0,37,5,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,454,6,0,0,6,0,463,19,39,0,0,45,0,60,3,0,0,0,0,0,5,0,0,0,0,0,0,0,22,46,0,0,45,0,63,0,0,0,0,0,0,0,472,46,0,0,48,0,527
SAL80119,0,0,39,4,8,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,7,0,11,0,0,0,0,0,0,0,40,8,0,0,7,0,48,24,0,0,0,0,0,24,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,24,3,0,0,3,0,27,8,0,0,0,0,0,8,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,8,6,0,0,6,0,10,289,3,0,0,3,0,290,14,50,4,0,58,0,74,0,7,0,0,7,0,7,0,0,0,0,0,0,0,14,55,4,0,64,0,77,0,0,0,0,0,0,0,303,63,4,0,64,0,367
SAL80120,0,0,4,0,3,0,0,3,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,4,6,0,0,6,0,9,0,0,0,0,0,0,0,0,9,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,4,0,0,0,0,0,0,0,0,9,0,0,4,0,11,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,6,35,12,0,0,12,0,46,0,111,0,0,112,0,112,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,120,0,0,120,0,120,0,0,0,0,0,0,0,39,125,0,0,129,0,168
SAL80121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,10,0,0,10,0,10,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,15,0,0,15,0,10,0,0,0,0,0,0,0,8,15,0,0,15,0,19
SAL80122,0,0,10,0,24,0,0,24,0,24,0,4,3,0,9,0,9,0,0,0,0,0,0,0,0,23,3,0,29,0,29,0,0,0,0,0,0,0,10,23,3,0,29,0,37,3,0,0,0,0,0,10,0,14,0,0,14,0,14,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,22,0,0,21,0,21,0,0,0,0,0,0,0,3,22,0,0,18,0,26,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,101,7,0,0,7,0,113,11,428,9,0,436,0,449,0,20,12,0,37,0,37,0,0,0,0,0,0,0,11,453,19,0,469,0,485,0,0,0,0,0,0,0,112,465,19,0,479,0,593
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14
SAL80124,6,0,89,3,13,0,0,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,13,0,17,0,0,0,0,0,0,0,87,19,0,0,19,0,109,22,0,0,0,0,0,25,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,0,0,0,0,0,0,27,10,0,0,10,0,31,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,24,564,25,0,0,25,0,581,17,109,8,0,112,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,109,8,0,111,0,132,0,0,0,0,0,0,0,583,131,8,0,132,0,717
SAL80125,0,0,22,0,24,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,26,0,33,0,0,0,0,0,0,0,26,29,0,0,26,0,55,6,5,0,0,5,0,8,0,12,0,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,19,0,19,0,0,0,0,0,0,0,7,17,4,0,17,0,28,3,0,0,0,0,0,3,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,0,0,0,0,0,0,0,3,5,0,0,4,0,9,160,9,0,0,9,0,171,27,432,18,0,447,0,478,0,31,15,0,48,0,48,0,0,0,0,0,0,0,27,462,30,0,497,0,522,0,0,0,0,0,0,0,189,473,30,0,503,0,694
SAL80126,3,0,61,0,11,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,10,0,0,0,0,0,0,0,54,14,0,0,14,0,67,22,0,0,0,0,0,22,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,22,7,0,0,7,0,28,13,0,0,0,0,0,13,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,13,6,0,0,6,0,18,402,7,0,0,7,0,404,33,104,0,0,104,0,139,0,9,0,0,9,0,9,0,0,0,0,0,0,0,33,109,0,0,109,0,143,0,0,0,0,0,0,0,431,117,0,0,117,0,550
SAL80127,0,0,33,0,8,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,12,0,0,0,0,0,0,0,38,8,0,0,10,0,43,18,0,0,0,0,0,17,0,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,0,0,16,4,0,0,3,0,21,3,0,0,0,0,0,3,0,6,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,0,0,0,0,6,5,0,0,3,0,9,216,9,0,0,9,0,219,20,99,3,0,106,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,102,3,0,105,0,131,0,0,0,0,0,0,0,234,114,3,0,115,0,352
SAL80128,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,74,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,72,0,0,0,0,0,72
SAL80129,8,0,134,9,19,0,0,19,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,0,0,24,0,29,0,0,0,0,0,0,0,138,28,0,0,28,0,162,50,0,0,0,0,0,52,5,15,0,0,15,0,18,0,6,0,0,6,0,6,0,0,0,0,0,0,0,5,14,0,0,14,0,20,0,0,0,0,0,0,0,59,17,0,0,17,0,69,28,0,0,0,0,0,28,0,14,0,0,14,0,13,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,13,0,0,13,0,17,0,0,0,0,0,0,0,31,13,0,0,13,0,42,1133,34,0,0,34,0,1169,81,275,3,0,273,0,354,0,15,4,0,21,0,18,0,0,0,0,0,0,0,84,291,11,0,291,0,375,0,0,0,0,0,0,0,1211,327,11,0,334,0,1545
SAL80130,0,0,60,6,8,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,8,0,11,0,0,0,0,0,0,0,65,8,0,0,8,0,72,27,0,0,0,0,0,27,4,9,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,10,0,0,0,0,0,0,0,30,9,0,0,9,0,33,7,0,0,0,0,0,7,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,3,4,0,0,4,0,9,446,11,0,0,11,0,451,40,87,0,0,87,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,87,0,0,87,0,120,0,0,0,0,0,0,0,483,88,0,0,88,0,574
SAL80131,4,0,88,11,17,4,0,26,0,30,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,18,8,0,22,0,34,0,0,0,0,0,0,0,90,25,8,0,31,0,120,37,7,0,0,7,0,38,4,10,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,12,0,10,0,0,0,0,0,0,0,36,11,0,0,16,0,53,9,0,0,0,0,0,9,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,13,3,0,0,3,0,13,862,46,0,0,46,0,913,83,193,11,0,199,3,283,3,10,3,0,19,0,16,0,0,0,0,0,0,0,83,201,14,0,219,3,304,0,0,0,0,0,0,0,949,248,14,0,264,3,1214
SAL80132,3,0,93,3,8,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,11,0,0,0,0,0,0,0,93,14,0,0,14,0,110,32,0,0,0,0,0,32,5,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,14,0,0,0,0,0,0,0,34,5,0,0,5,0,42,17,3,0,0,3,0,19,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,17,3,0,0,3,0,24,501,29,0,0,29,0,528,18,70,0,0,76,0,93,0,6,0,0,6,0,6,0,0,0,0,0,0,0,18,78,0,0,79,0,100,0,0,0,0,0,0,0,518,107,0,0,111,0,628
SAL80133,4,0,58,3,12,0,0,12,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,13,0,21,0,0,0,0,0,0,0,62,14,0,0,14,0,80,36,0,0,0,0,0,36,0,10,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,8,0,0,0,0,0,0,0,42,10,0,0,10,0,46,16,0,0,0,0,0,16,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,16,10,0,0,10,0,22,547,17,0,0,17,0,561,42,162,0,0,162,0,204,4,4,0,0,4,0,8,0,0,0,0,0,0,0,43,165,0,0,165,0,209,0,0,0,0,0,0,0,592,177,0,0,177,0,769
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,4
SAL80135,0,0,21,5,35,0,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,0,0,35,0,40,0,0,0,0,0,0,0,24,34,0,0,37,0,61,7,0,0,0,0,0,7,0,20,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,0,7,20,0,0,20,0,24,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,7,0,0,7,0,11,291,24,3,0,25,0,314,32,381,4,0,386,0,421,0,15,6,0,16,0,16,0,0,0,0,0,0,0,32,394,3,0,402,0,435,0,0,0,0,0,0,0,325,418,10,0,427,0,757
SAL80136,0,0,68,5,14,0,0,14,0,19,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,14,0,3,18,0,25,0,0,0,0,0,0,0,76,14,0,3,18,0,90,44,0,0,0,0,0,39,5,9,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,9,0,13,0,0,0,0,0,0,0,43,5,0,0,5,0,53,20,0,0,0,0,0,18,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,17,5,0,0,5,0,25,391,14,0,0,14,0,404,39,125,0,0,127,0,170,0,0,0,0,0,0,0,0,0,0,3,3,0,3,39,125,0,3,128,0,168,0,0,0,0,0,0,0,428,136,0,3,142,0,572
SAL89494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
