SAL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
SAL80106,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,9,0,6,5,9,12,10,20,24,96,3,15,11,9,10,10,20,24,99,125,242,188,137,102,70,80,46,988,12,22,14,5,8,15,10,21,99,139,274,210,148,119,95,113,89,1192,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,4,4,21,0,0,6,5,0,4,4,4,25,151,230,174,164,108,140,162,114,1248,3,9,10,6,10,6,22,43,119,156,245,194,175,116,150,194,160,1386,0,0,0,0,0,0,0,0,5,0,4,5,0,0,0,0,0,5,0,11,11,9,12,14,25,27,109,3,15,14,8,10,14,25,27,122,277,467,367,297,209,207,243,157,2236,17,33,24,16,16,17,36,63,216,294,517,403,324,236,242,304,246,2572
SAL80107,0,5,10,14,3,0,0,0,39,0,7,4,0,9,0,0,0,17,0,11,14,31,20,28,12,5,120,3,17,28,38,36,28,12,5,173,324,367,407,302,270,175,61,14,1921,10,22,20,14,13,7,0,0,82,334,410,454,354,315,206,71,21,2175,0,3,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,9,7,8,3,0,0,27,0,0,12,9,14,3,0,0,42,302,417,390,370,313,243,91,32,2158,7,15,20,13,4,7,5,0,71,305,441,421,398,329,254,97,33,2273,0,7,17,14,3,0,0,0,51,0,7,5,0,11,0,0,0,23,4,11,23,35,32,34,14,5,148,9,23,42,51,47,34,14,5,219,618,790,792,675,585,417,149,43,4073,11,41,42,26,13,10,4,0,157,641,852,878,751,647,462,170,52,4447
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,0,0,0,7,5,0,0,0,18,0,0,0,5,3,0,0,0,9,0,0,8,9,15,13,27,5,83,0,4,14,18,22,13,27,5,110,178,131,130,166,151,105,71,16,947,4,4,0,6,5,0,5,0,32,183,136,149,195,178,120,99,31,1086,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,17,0,0,0,11,0,4,0,0,21,142,127,166,192,160,134,120,40,1081,8,6,0,0,4,11,0,0,32,147,134,176,204,169,145,125,42,1139,0,0,4,12,5,0,0,0,21,0,0,0,3,3,0,0,0,10,0,0,12,14,20,14,23,13,98,0,4,17,30,25,14,23,13,132,316,257,298,357,310,238,190,57,2033,10,7,8,7,8,14,8,0,64,335,269,320,393,344,267,223,68,2226
SAL80110,7,7,3,3,0,0,0,0,19,3,8,5,0,0,0,0,0,10,0,9,22,13,18,18,8,4,85,8,26,24,17,15,18,8,4,125,222,800,450,202,146,83,34,11,1958,9,52,22,18,14,9,4,0,128,245,877,501,233,178,105,49,17,2208,3,0,5,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,0,3,3,12,9,4,0,0,22,3,6,5,13,9,4,0,0,35,313,952,385,227,188,122,60,25,2272,18,39,6,16,9,8,4,0,97,335,996,401,253,200,130,66,25,2405,10,12,8,3,0,0,0,0,32,3,5,0,3,0,0,0,0,22,0,12,24,21,23,21,8,4,114,13,30,30,26,26,21,8,4,160,535,1756,833,432,336,202,93,36,4230,30,84,35,30,22,18,6,0,227,582,1875,898,488,378,239,113,42,4613
SAL80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,4,7,14,8,5,5,5,48,0,0,0,6,0,0,0,0,8,10,4,8,22,12,5,5,5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,5,12,11,6,7,0,49,0,0,0,0,0,0,0,0,4,13,5,7,12,15,6,7,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,18,3,11,23,19,11,5,5,98,0,0,4,6,0,0,0,0,11,20,3,12,27,22,11,5,5,115
SAL80112,0,0,4,3,0,0,0,0,14,0,4,0,7,4,0,0,0,14,0,0,10,15,12,12,16,10,85,0,3,17,25,20,12,16,10,112,277,109,143,198,176,129,58,28,1118,7,3,10,4,3,7,0,0,41,281,116,169,230,205,147,78,41,1269,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,5,4,4,0,3,21,0,0,6,6,7,4,0,3,28,199,115,176,229,200,151,72,85,1224,3,5,7,10,10,7,4,4,38,205,122,187,235,210,161,78,92,1295,0,0,3,8,8,0,0,0,18,0,4,0,8,3,0,0,0,17,0,0,20,17,17,15,18,17,100,3,3,27,30,29,15,18,17,139,471,230,323,420,374,278,130,113,2342,12,8,15,13,14,18,5,3,78,491,238,360,468,414,312,152,131,2562
SAL80113,0,4,0,0,0,0,0,0,11,0,5,3,0,7,0,0,0,14,0,0,0,0,11,8,13,0,43,10,10,5,5,17,8,13,0,65,110,155,84,79,99,71,30,10,632,10,12,11,7,6,3,3,0,55,118,177,99,97,124,82,44,9,752,0,4,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,4,0,4,0,7,4,0,0,0,14,116,116,68,65,97,85,46,14,616,10,3,11,4,10,7,0,0,40,125,127,76,72,106,90,46,14,666,0,7,0,0,0,0,0,0,14,0,5,3,0,3,0,0,0,13,0,0,0,11,16,11,13,0,53,10,9,5,14,24,11,13,0,82,224,274,150,142,194,153,82,16,1245,21,16,18,14,13,10,3,0,99,250,306,175,167,230,178,95,18,1425
SAL80114,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,7,12,8,15,22,11,3,70,0,12,14,15,14,22,11,3,76,224,211,204,178,153,111,37,7,1116,9,10,14,4,9,3,0,0,47,227,229,225,198,168,131,45,11,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,10,4,4,0,15,0,3,5,0,5,4,4,0,21,143,228,195,201,204,121,43,15,1141,4,18,10,5,9,4,3,0,45,150,242,204,207,212,124,45,15,1209,0,0,0,3,0,0,0,0,4,0,4,5,0,0,0,0,0,10,0,4,9,14,18,22,9,3,85,0,10,16,12,24,22,9,3,95,367,441,392,380,354,231,72,20,2256,14,20,21,7,14,9,5,0,93,379,471,430,403,389,262,86,24,2445
SAL80115,0,3,7,3,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,14,8,13,23,23,4,89,0,6,20,13,18,23,23,4,106,152,200,202,192,138,116,75,24,1095,8,16,12,9,0,5,9,0,58,167,219,234,214,157,143,101,26,1258,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,6,0,22,3,0,7,5,7,8,6,0,29,156,195,237,212,166,203,112,34,1319,14,0,11,9,6,4,9,6,55,177,199,254,226,177,212,117,43,1402,3,3,10,3,0,0,0,0,14,0,0,0,4,0,0,0,0,11,0,0,19,13,22,28,22,9,113,3,5,29,17,20,28,22,9,136,308,393,442,408,310,317,181,54,2409,24,18,27,17,7,7,10,7,119,337,420,496,443,336,354,215,66,2664
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,5,6,8,5,15,11,18,15,4,78,6,9,8,16,16,18,15,4,92,149,245,237,158,116,84,56,15,1047,12,17,10,11,7,0,6,3,61,166,262,248,186,140,102,76,19,1196,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,5,0,16,0,4,3,0,4,0,5,0,20,153,238,251,190,116,128,61,16,1162,10,9,13,5,5,9,3,0,52,162,249,263,197,128,138,68,16,1232,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,3,8,8,15,17,23,22,4,98,9,12,9,18,22,23,22,4,106,306,477,487,350,227,215,119,29,2209,22,24,20,17,12,9,3,3,107,329,512,513,386,268,239,145,31,2427
SAL80118,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,3,9,15,19,25,8,7,87,0,8,11,16,19,25,8,7,93,156,133,182,143,94,98,55,7,869,6,7,5,6,4,0,0,0,39,162,147,202,169,116,130,64,12,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,20,0,5,4,0,5,4,0,0,21,140,146,201,167,121,164,62,16,1011,11,11,4,0,3,4,0,0,41,151,161,205,171,133,174,63,16,1070,0,4,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,8,0,9,6,18,25,32,12,7,102,0,12,15,21,25,32,12,7,115,295,279,378,309,218,264,115,22,1883,14,14,15,10,8,7,0,0,79,310,305,404,343,251,300,131,26,2068
SAL80119,0,7,9,8,0,0,0,0,21,0,0,0,0,0,0,0,0,5,0,3,5,17,11,18,23,5,79,3,12,19,24,14,18,23,5,112,113,77,100,114,79,117,54,36,689,0,5,8,7,4,0,0,3,31,118,95,125,140,98,133,75,48,834,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,3,22,0,5,6,0,8,0,0,3,26,86,106,113,141,128,149,109,82,916,4,5,7,8,6,3,7,3,33,92,113,131,149,143,151,118,87,981,0,9,10,7,4,0,0,0,27,0,0,0,0,0,0,0,0,6,3,8,8,16,11,22,19,7,102,3,19,26,26,18,22,19,7,137,200,180,217,255,208,259,168,116,1612,11,9,13,8,4,3,9,7,61,213,205,258,291,236,288,198,134,1810
SAL80120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,7,0,5,3,4,0,0,0,0,16,27,84,71,31,12,4,0,0,227,0,3,0,0,0,0,0,0,9,32,89,76,29,16,4,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,47,110,72,23,8,12,0,0,277,0,3,3,5,0,0,0,0,11,52,117,79,21,8,12,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,13,0,7,3,4,0,0,0,0,21,74,192,148,50,22,16,0,0,502,3,8,8,4,0,0,0,0,17,81,202,154,56,20,16,0,0,541
SAL80121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,0,21,0,0,0,4,6,0,4,0,19,14,25,27,38,52,43,24,0,219,9,10,29,24,32,16,7,0,125,18,34,56,61,96,55,37,3,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,13,21,22,31,43,21,3,169,9,11,0,9,18,16,6,0,76,27,24,25,33,48,59,26,3,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,5,4,0,23,0,0,6,4,6,5,4,0,25,32,36,42,59,83,83,48,5,387,16,26,36,32,51,32,10,0,198,49,58,78,93,145,117,61,7,608
SAL80122,0,9,7,3,0,0,0,0,25,0,0,4,0,0,0,0,0,3,0,0,7,0,0,3,0,0,16,0,13,15,3,4,3,0,0,40,80,223,240,66,43,30,0,0,692,7,15,15,0,0,0,0,0,41,94,253,271,73,46,30,5,0,774,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,4,7,0,0,0,0,10,105,280,208,67,49,29,9,0,758,7,15,8,0,0,0,0,0,38,110,299,223,75,51,30,9,0,809,0,13,9,6,0,0,0,0,30,0,0,0,0,0,0,0,0,3,0,0,9,3,3,3,0,0,25,0,14,23,12,7,3,0,0,50,187,506,454,135,89,61,13,0,1451,18,26,18,7,8,0,0,0,85,205,549,495,152,98,69,18,3,1582
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,7,5,4,0,0,29,0,0,0,0,0,0,0,0,0,3,9,3,7,5,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,3,6,4,0,0,35,0,0,0,0,0,0,0,0,0,6,6,4,3,6,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,6,9,14,8,0,0,63,0,0,0,0,0,0,0,0,0,3,18,6,9,14,8,0,0,63
SAL80124,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,6,16,25,31,25,3,0,115,0,15,22,33,35,25,3,0,131,265,257,221,220,227,120,28,6,1335,8,6,12,7,7,0,5,0,43,276,276,250,255,266,145,35,12,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,5,5,0,0,25,0,0,8,7,10,5,0,0,32,244,283,237,277,290,116,36,14,1500,3,8,8,5,0,0,4,0,36,252,288,254,293,302,121,36,15,1560,0,0,5,0,0,0,0,0,10,0,0,0,0,4,0,0,0,9,0,11,23,35,39,30,4,5,145,0,13,32,31,43,30,4,5,162,514,535,451,494,518,234,67,17,2838,12,16,21,11,7,4,3,0,70,527,565,502,540,569,262,78,22,3070
SAL80125,0,12,24,17,3,0,0,0,54,0,0,3,0,0,0,0,0,9,0,3,14,6,0,4,5,0,29,3,15,37,25,3,4,5,0,93,86,214,258,102,42,22,6,0,744,0,9,11,0,0,0,0,0,22,94,243,310,130,41,23,5,0,855,3,0,3,4,0,0,0,0,12,0,0,3,3,0,0,0,0,3,0,0,4,0,0,0,0,0,6,3,4,6,10,0,0,0,0,22,96,254,262,103,46,29,9,0,789,0,10,7,0,5,0,0,0,20,99,272,276,105,47,31,9,0,834,3,18,27,21,3,0,0,0,67,0,3,5,5,0,0,0,0,16,0,3,18,14,0,6,5,0,37,6,21,49,33,0,6,5,0,115,187,475,523,207,82,49,17,3,1531,0,18,17,0,3,0,0,0,47,191,514,582,236,91,50,19,3,1687
SAL80126,0,0,6,4,0,0,0,0,10,0,0,7,3,0,0,0,0,5,0,0,4,11,6,9,6,3,49,0,0,13,19,9,9,6,3,60,161,112,145,161,119,71,58,11,844,8,9,9,4,3,0,5,0,46,169,120,162,183,131,84,72,21,945,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,3,8,3,0,5,0,18,0,0,6,8,5,0,5,0,23,118,124,169,175,116,91,80,21,892,5,8,4,4,7,9,0,0,34,123,134,177,182,135,98,83,23,955,0,0,7,4,0,0,0,0,9,0,0,3,3,0,0,0,0,11,0,0,8,16,8,11,11,3,63,0,7,19,22,15,11,11,3,84,274,237,314,331,240,162,136,33,1736,18,13,8,13,10,8,5,0,83,294,255,338,365,269,185,151,43,1899
SAL80127,0,14,13,18,0,0,0,0,55,4,15,6,0,0,0,0,0,19,7,5,12,13,16,15,7,4,74,9,41,33,27,20,15,7,4,145,328,634,294,160,150,105,49,15,1733,7,19,11,12,6,3,0,0,67,347,691,339,198,170,123,56,15,1947,5,0,5,3,0,0,0,0,9,4,0,0,0,0,0,0,0,6,0,0,4,9,3,0,0,0,18,5,7,9,16,3,0,0,0,40,495,694,291,203,154,141,71,20,2064,9,20,14,8,0,5,0,3,73,508,724,315,219,162,147,77,25,2176,7,19,22,14,0,0,0,0,69,4,16,6,0,0,0,0,0,24,7,8,18,21,22,14,7,4,94,14,48,38,40,27,14,7,4,190,819,1330,583,358,303,242,117,39,3801,22,39,28,23,8,9,0,3,135,856,1416,649,415,337,272,131,43,4124
SAL80128,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,0,0,0,0,8,20,14,28,19,10,4,0,0,104,0,0,0,0,0,4,0,0,7,16,18,30,25,10,11,3,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,16,31,20,12,0,0,0,102,3,0,3,0,0,0,0,0,9,16,18,34,23,17,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,5,5,6,0,0,0,0,10,34,29,62,46,23,10,5,0,209,4,0,3,0,6,7,0,0,15,40,38,66,45,29,6,3,0,229
SAL80129,0,0,0,7,0,0,0,0,13,0,8,6,0,3,0,0,0,15,0,18,13,31,49,71,46,10,236,0,20,24,43,55,71,46,10,271,419,490,510,442,366,365,126,25,2744,14,16,19,18,19,20,9,3,117,433,524,549,506,435,459,183,39,3127,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,11,21,8,3,0,51,0,4,4,15,21,8,3,0,57,377,457,572,439,478,501,168,54,3041,12,16,14,14,14,13,3,0,91,394,480,589,465,518,522,178,51,3191,0,3,0,11,0,0,0,0,23,0,7,6,5,3,0,0,0,21,0,17,15,42,71,83,46,10,288,7,29,25,59,80,83,46,10,330,793,945,1077,883,842,863,293,84,5788,26,32,34,31,35,31,15,3,208,825,1005,1141,972,954,979,357,92,6324
SAL80130,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7,0,9,9,10,14,23,13,4,79,0,10,9,10,11,23,13,4,89,142,148,188,159,114,92,82,13,937,7,8,12,7,7,11,5,0,54,151,168,209,177,138,117,96,22,1083,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,6,0,3,0,0,11,0,0,3,7,0,3,0,0,22,130,167,207,173,120,135,93,25,1055,4,13,10,4,4,0,9,6,46,135,184,215,184,125,146,103,28,1117,0,0,3,0,0,0,0,0,3,4,4,0,0,0,0,0,0,10,0,9,10,14,10,30,12,4,100,4,14,13,17,16,30,12,4,109,274,316,391,333,235,225,176,36,1995,14,23,18,9,10,11,5,7,97,286,359,421,359,266,263,201,50,2205
SAL80131,3,9,25,21,9,0,0,0,63,5,10,14,8,9,0,0,0,29,12,13,21,28,16,16,13,11,123,14,29,54,53,24,16,13,11,218,341,548,516,341,243,164,70,26,2248,14,25,22,10,10,7,0,0,86,369,603,590,405,276,184,81,36,2551,0,12,13,11,0,0,0,0,29,0,3,5,0,0,0,0,0,8,0,0,11,10,11,3,0,0,42,3,11,25,24,13,3,0,0,86,378,630,601,414,308,169,117,37,2644,18,29,26,14,3,6,7,0,103,397,670,655,452,328,178,129,37,2839,4,15,39,33,9,0,0,0,97,5,14,16,6,3,0,0,0,39,10,14,33,43,28,16,12,11,171,11,40,83,81,42,16,12,11,307,715,1177,1112,752,549,338,188,65,4894,28,55,46,23,19,7,10,0,188,764,1273,1244,858,609,364,210,74,5388
SAL80132,0,3,8,0,0,0,0,0,10,0,0,6,10,0,0,0,0,11,0,5,8,18,13,10,23,9,83,0,5,19,25,16,10,23,9,108,194,140,154,174,127,107,79,22,1000,4,0,5,3,3,5,0,0,30,195,147,168,206,148,123,106,39,1132,0,0,7,3,0,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,3,5,0,0,0,0,10,0,0,4,11,0,0,0,0,21,172,132,176,181,145,148,105,41,1100,0,9,7,5,3,3,4,0,28,171,137,187,199,144,154,112,41,1145,0,4,13,9,0,0,0,0,15,0,0,6,11,0,0,0,0,13,0,5,8,22,13,10,23,9,95,0,7,20,38,18,10,23,9,128,367,270,330,362,267,250,187,63,2094,5,8,8,7,6,11,8,0,59,372,284,357,404,291,276,219,77,2276
SAL80133,0,6,13,5,0,0,0,0,24,0,0,0,3,6,0,0,0,10,0,13,7,18,14,27,29,17,135,0,20,24,27,22,27,29,17,170,200,190,244,231,133,142,117,45,1307,4,11,6,4,7,7,15,10,67,212,214,274,266,163,181,157,77,1548,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,4,3,4,8,3,0,3,27,0,6,11,5,8,3,0,3,42,177,197,282,262,193,196,183,74,1567,3,8,4,3,9,24,24,19,88,184,206,297,273,207,224,204,97,1692,0,11,11,7,0,0,0,0,34,0,3,6,5,6,0,0,0,12,0,10,17,25,20,31,34,23,157,5,22,29,40,29,31,34,23,210,380,379,525,494,328,340,300,123,2873,5,14,19,9,15,33,38,32,158,397,420,568,547,372,402,367,175,3239
