SAL_CODE_2021,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
SAL80102,6,32,16,7,6,13,22,16,5,121,8,51,15,7,18,9,25,22,13,170,4,64,30,17,11,17,15,17,7,181,3,37,23,7,11,13,17,10,0,131,4,29,20,17,18,20,17,12,0,142,0,29,41,31,21,24,32,7,5,188,0,33,64,19,23,28,20,6,4,191,0,17,69,34,45,29,16,3,3,219,0,4,53,35,32,25,9,0,0,158,0,0,65,97,114,69,22,6,0,371,0,0,4,21,30,19,5,0,0,73,0,0,4,37,66,27,6,0,0,145,3,6,19,16,15,9,3,5,0,72,155,378,471,375,437,342,244,103,52,2561,161,33,33,20,27,27,10,3,0,315,93,23,6,8,14,18,8,9,0,176,41,60,22,10,13,16,16,10,5,199,10,64,32,13,22,24,26,18,5,224,13,95,29,16,22,21,49,25,21,286,12,110,61,20,13,31,21,21,10,299
SAL80103,4,5,3,0,0,3,7,0,0,18,0,3,0,0,0,3,3,4,0,19,0,4,4,0,5,0,6,3,0,24,0,0,0,0,0,4,0,0,0,14,0,3,0,4,4,4,10,3,0,25,0,0,0,6,3,5,7,5,0,33,4,7,3,3,4,0,4,5,0,28,0,0,3,3,5,8,10,6,0,28,0,0,3,0,0,0,0,5,0,14,0,0,5,5,13,15,6,3,0,48,0,0,0,0,11,5,3,0,0,16,0,0,0,5,22,12,6,0,0,52,0,0,0,3,3,0,0,0,0,12,34,27,27,35,79,66,81,43,8,405,23,8,0,7,5,3,7,5,0,63,10,4,0,0,0,0,3,6,3,27,12,7,4,0,0,0,0,5,0,28,4,5,3,6,0,3,11,3,0,27,0,4,0,0,0,0,7,4,5,24,0,3,0,0,5,6,9,3,0,38
SAL80104,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,4,0,0,0,0,7,0,6,6,4,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,0,0,4,0,3,0,0,0,6,0,0,4,0,6,3,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,6,3,3,0,0,0,23,3,4,39,23,15,18,15,0,4,120,5,0,5,6,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,0,4,0,0,0,5,4,8,0,0,0,18,0,0,0,0,3,3,3,0,0,16,0,0,0,0,0,3,3,0,0,14
SAL80105,0,0,6,0,0,11,9,5,0,36,0,3,6,5,5,12,17,0,5,46,0,0,11,4,10,5,12,3,0,44,0,4,9,0,6,15,9,0,0,44,0,8,13,7,4,6,8,0,0,45,0,15,8,15,7,15,9,3,0,80,0,9,13,11,7,13,0,0,0,58,0,4,15,19,13,14,5,0,0,69,0,0,9,3,8,13,3,0,0,35,0,0,17,21,21,19,5,0,0,83,0,0,0,3,0,4,0,0,0,8,0,0,0,0,4,3,0,0,0,14,0,3,11,7,4,0,4,0,3,34,29,47,118,100,104,140,103,24,9,676,53,9,18,5,3,8,19,4,0,122,20,0,0,4,0,0,6,3,0,40,17,4,0,0,6,8,5,4,0,46,3,10,4,5,5,9,21,9,0,59,4,4,4,5,4,9,24,0,5,68,0,8,17,4,13,13,12,4,0,74
SAL80106,0,8,12,5,3,13,17,16,11,84,0,7,11,6,3,3,23,40,24,124,5,15,17,10,7,6,17,20,18,120,0,17,23,4,11,7,16,22,13,111,0,9,27,14,11,4,21,16,7,111,0,10,25,15,13,12,19,14,8,119,0,8,32,16,14,3,4,6,8,88,0,5,24,20,12,11,3,5,0,79,0,0,21,18,20,10,3,0,0,80,0,0,20,40,49,18,0,0,0,131,0,0,0,0,6,3,0,0,0,18,0,0,3,0,5,0,0,0,0,15,8,0,15,11,11,10,9,28,42,121,57,96,245,194,175,116,150,194,160,1386,51,13,20,22,7,16,8,11,5,161,19,3,0,5,7,8,6,4,4,59,5,9,18,4,4,5,8,19,23,91,8,11,20,11,4,14,22,32,17,147,4,12,14,13,10,15,30,54,35,184,11,33,26,22,16,8,28,29,27,190
SAL80107,4,9,14,6,9,30,30,18,5,123,9,23,13,11,14,16,44,25,17,167,0,17,30,13,11,18,26,14,4,139,0,15,25,31,22,26,27,8,0,159,6,19,35,18,28,29,25,6,0,168,0,15,53,31,31,26,16,0,0,172,0,21,51,41,28,24,20,3,0,197,0,7,57,45,45,27,3,3,0,191,0,0,36,44,37,25,6,0,0,158,0,0,39,75,83,40,13,0,0,252,0,0,8,8,12,3,0,0,0,31,0,0,4,15,11,9,0,0,0,36,0,3,21,17,11,5,5,7,0,77,141,161,441,421,398,329,254,97,33,2273,123,21,47,36,41,33,32,6,0,346,77,16,16,13,8,14,12,11,0,158,36,35,15,12,9,19,27,15,0,168,7,30,21,12,25,40,47,26,11,215,13,33,24,23,17,24,51,31,26,247,8,34,49,22,19,31,32,28,4,226
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,6,4,4,4,7,6,10,14,6,58,3,10,9,3,6,5,14,19,7,85,0,5,4,7,10,13,18,14,0,80,0,5,4,9,4,6,8,13,3,60,0,7,12,6,0,10,19,11,8,80,0,12,14,18,13,23,18,7,0,97,0,6,7,11,8,16,4,5,0,64,0,8,23,13,24,19,7,6,0,108,0,0,15,17,29,10,4,0,3,79,0,0,13,47,65,22,12,7,0,166,0,0,0,11,12,5,0,0,0,30,0,0,6,21,18,14,0,0,0,54,0,3,6,0,3,3,11,7,0,44,63,85,134,176,204,169,145,125,42,1139,78,12,11,7,6,20,12,3,0,154,32,8,0,0,5,4,10,9,4,66,19,12,5,5,0,7,6,12,5,70,5,13,9,7,6,11,14,25,10,98,4,16,9,8,12,11,26,36,13,126,9,16,14,9,15,16,27,20,5,129
SAL80110,5,18,10,13,8,7,7,5,8,78,0,11,21,10,0,7,12,6,3,80,0,19,37,12,12,11,9,10,5,109,0,27,57,22,11,12,11,9,3,150,0,30,86,18,9,14,17,8,4,182,0,39,108,42,21,12,5,5,3,239,0,45,161,44,24,18,9,3,3,309,0,17,157,43,34,27,4,0,0,288,0,10,101,45,30,22,10,0,0,217,0,3,136,97,64,28,0,0,0,334,0,0,12,12,11,6,0,0,0,43,0,0,8,7,8,6,3,0,0,42,3,19,41,10,11,5,7,4,0,100,63,270,996,401,253,200,130,66,25,2405,57,26,59,24,17,28,18,16,0,251,12,3,6,10,3,4,8,4,0,46,14,5,15,12,3,7,9,0,5,74,5,26,31,26,17,12,11,11,7,148,5,22,33,24,7,14,28,15,8,154,0,35,61,22,17,12,20,12,3,190
SAL80111,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,4,5,7,12,15,6,7,0,54,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4
SAL80112,4,3,4,0,6,10,5,8,5,44,0,6,6,0,4,0,8,6,19,48,0,0,7,3,6,9,14,8,15,62,0,9,9,9,8,9,7,0,6,56,0,9,8,8,9,11,13,6,9,78,0,8,13,17,8,9,16,5,15,85,0,3,16,10,10,17,21,3,3,89,0,4,20,16,15,12,11,4,0,82,0,0,6,13,18,15,4,4,0,58,0,0,14,46,66,46,19,0,4,190,0,0,3,8,24,13,5,0,0,57,0,0,4,39,50,44,8,3,3,143,3,3,6,7,10,8,6,3,8,59,137,65,122,187,235,210,161,78,92,1295,147,18,10,15,12,11,12,3,3,235,103,10,0,3,3,3,9,4,0,131,24,7,5,15,0,5,10,11,5,86,7,11,8,9,9,10,7,8,9,68,0,17,3,4,5,7,11,12,18,84,7,22,10,7,6,12,16,4,13,101
SAL80113,0,7,5,0,0,4,8,8,0,31,0,12,9,0,0,4,6,3,0,40,0,10,6,3,3,3,4,7,0,32,3,16,7,3,0,5,15,6,0,53,0,3,5,0,5,3,5,5,0,30,0,6,16,5,4,5,15,0,0,55,0,15,17,7,5,13,14,7,0,62,0,0,15,9,3,4,3,4,0,45,0,0,11,5,3,7,11,3,4,47,0,3,23,24,22,20,14,6,0,101,0,0,5,0,0,9,0,0,0,16,0,0,0,6,15,16,4,3,0,37,4,6,6,6,4,4,6,0,0,46,28,98,127,76,72,106,90,46,14,666,23,9,14,7,5,6,0,0,0,73,11,5,0,5,0,5,0,0,0,25,7,22,0,4,12,10,8,3,0,66,4,15,12,0,4,9,10,3,3,62,3,19,8,7,7,9,9,9,5,83,3,14,13,8,6,9,6,7,4,61
SAL80114,3,6,8,3,8,5,18,11,0,67,0,3,5,12,11,16,25,18,5,94,4,7,10,9,11,12,11,9,0,61,0,10,18,21,11,15,11,8,4,86,0,5,31,13,14,26,11,0,0,111,4,12,27,26,27,22,7,0,0,122,0,7,39,14,16,18,5,0,0,98,0,4,32,29,26,22,0,0,0,117,0,0,12,9,16,14,3,0,0,55,0,0,14,26,26,16,6,0,0,93,0,0,0,5,3,0,0,0,0,20,0,0,0,0,0,4,0,0,0,6,5,3,14,14,4,7,10,0,0,49,86,66,242,204,207,212,124,45,15,1209,95,12,17,24,15,25,19,4,0,212,47,0,4,0,6,13,10,0,0,80,21,13,18,3,11,26,18,7,0,114,5,7,16,12,10,9,33,15,4,117,0,12,9,13,18,27,38,28,10,157,9,17,16,20,11,21,17,6,0,110
SAL80115,0,0,3,9,6,11,28,16,9,89,9,4,8,4,3,13,26,26,8,97,0,11,11,11,12,4,22,15,7,92,4,7,6,13,7,13,27,12,0,86,0,4,13,12,14,14,18,13,0,90,0,10,23,20,17,20,15,3,4,113,0,3,28,27,12,6,8,3,6,92,0,5,30,31,29,19,6,3,0,122,0,3,19,17,31,11,8,3,0,92,0,0,36,71,52,22,5,0,4,188,0,0,0,7,7,0,0,0,0,18,0,0,5,10,9,0,0,0,0,29,8,7,5,15,15,6,3,3,0,65,97,77,199,254,226,177,212,117,43,1402,78,13,11,9,19,23,19,3,0,180,47,5,0,7,5,4,13,5,0,94,26,14,11,8,14,12,13,15,0,108,5,9,13,10,13,18,42,26,19,147,6,7,8,5,9,16,43,29,11,138,0,18,18,17,18,11,36,23,8,153
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,3,8,12,12,3,10,21,9,0,73,0,11,5,0,5,6,12,10,4,67,5,10,11,9,12,14,18,7,3,87,0,11,20,19,11,10,15,10,6,89,0,14,18,15,14,13,9,3,0,85,0,5,33,28,12,11,5,4,0,94,0,3,29,25,14,3,11,0,0,93,0,3,29,37,18,6,3,0,0,103,0,0,18,28,12,8,0,0,0,76,0,0,20,46,46,22,3,0,0,143,0,0,3,3,3,3,0,0,0,20,0,0,0,3,7,0,0,0,0,16,3,3,14,11,7,5,6,4,0,57,75,90,249,263,197,128,138,68,16,1232,55,17,23,30,23,25,13,6,0,192,39,5,9,3,4,7,14,4,0,92,20,11,8,18,9,3,17,11,0,100,7,16,13,17,9,18,28,16,8,122,4,12,19,5,18,18,24,18,9,134,3,26,32,13,19,22,23,8,3,158
SAL80118,11,8,3,6,11,11,21,11,4,76,3,7,7,3,0,3,25,12,3,72,4,10,8,7,13,7,16,4,0,67,0,8,9,13,9,8,20,6,0,71,0,3,15,23,18,14,22,0,0,93,0,13,17,12,13,6,13,4,0,71,0,3,28,26,19,12,14,3,0,103,0,0,21,16,16,13,7,7,0,83,0,0,17,12,20,11,5,0,0,56,0,0,14,50,40,20,3,0,0,127,0,0,0,6,0,0,0,0,0,9,0,0,0,7,10,3,0,0,0,18,0,6,11,3,8,3,7,3,0,42,81,74,161,205,171,133,174,63,16,1070,53,18,17,7,11,15,14,4,0,139,52,3,4,4,3,7,10,0,0,86,10,12,6,9,8,8,16,12,0,81,11,10,5,14,15,20,31,17,5,124,11,13,12,12,8,8,31,21,9,117,11,18,15,7,19,8,24,12,0,115
SAL80119,4,0,0,3,3,3,16,15,9,51,4,5,4,4,0,11,16,22,26,93,3,0,8,3,4,10,16,25,23,104,0,0,12,3,4,3,14,9,9,57,3,8,14,10,3,11,14,10,3,70,0,4,9,11,12,17,10,7,0,79,0,3,9,10,7,5,10,0,0,54,0,3,22,6,14,13,12,0,0,69,0,0,9,13,15,8,4,3,0,48,0,0,12,30,41,30,6,6,0,123,0,0,0,8,10,4,0,0,0,17,0,0,0,3,7,8,0,0,0,21,0,4,8,7,6,6,5,4,4,39,49,42,113,131,149,143,151,118,87,981,37,5,6,11,12,16,6,6,6,109,30,9,4,6,10,3,13,0,0,76,14,4,9,5,4,4,17,13,7,83,9,7,3,6,4,6,28,26,8,84,3,11,3,5,3,15,28,22,34,129,6,13,16,3,14,10,34,36,29,154
SAL80120,0,3,0,4,0,0,0,0,0,7,0,3,9,0,0,0,0,0,0,16,0,0,12,0,0,0,0,0,0,15,0,4,11,3,0,0,0,0,0,20,0,3,12,3,0,0,0,0,0,23,0,5,11,8,5,0,0,0,0,31,0,3,12,10,9,0,0,0,0,34,0,0,19,3,0,0,0,0,0,30,0,0,10,10,3,0,0,0,0,24,0,0,10,13,3,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,12,13,32,117,79,21,8,12,0,0,290,14,8,7,4,0,3,7,0,0,47,9,0,0,4,3,0,0,0,0,10,3,0,3,4,0,0,0,0,0,9,0,8,0,4,0,0,6,0,0,11,4,6,4,0,0,0,0,0,0,15,4,0,13,0,0,0,0,0,0,20
SAL80121,0,0,0,0,0,0,10,5,0,21,0,0,0,4,5,6,7,8,0,25,0,0,3,4,0,8,11,8,3,34,0,0,0,0,3,4,4,0,0,16,0,0,0,0,4,0,3,4,0,16,0,0,0,0,3,3,0,0,0,12,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,0,9,17,11,10,0,74,9,16,24,25,33,48,59,26,3,246,4,0,0,0,0,6,7,0,0,17,7,0,0,0,0,4,0,0,0,8,0,0,4,3,0,5,4,0,0,20,0,0,5,3,6,10,16,9,0,57,4,0,6,5,5,14,12,15,0,56,3,0,3,6,3,13,22,13,6,66
SAL80122,0,0,11,8,3,8,10,0,0,35,0,6,13,7,3,6,3,0,0,42,0,7,15,16,3,5,0,0,0,48,0,13,21,23,6,0,0,0,0,64,0,8,21,25,8,3,0,0,0,67,0,5,42,26,7,0,0,0,0,89,0,9,28,28,7,0,0,0,0,70,0,0,38,17,4,3,0,0,0,66,0,0,16,10,11,0,0,0,0,40,0,0,26,21,12,3,0,0,0,61,0,0,0,5,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,8,22,10,7,5,0,0,0,54,46,67,299,223,75,51,30,9,0,809,39,5,35,23,5,26,27,3,0,165,14,4,6,3,0,0,4,0,0,36,14,9,10,6,4,0,8,0,0,43,0,6,11,8,6,7,10,6,0,57,7,11,20,14,6,10,6,0,0,66,0,9,23,17,3,6,3,0,0,71
SAL80123,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,4,3,6,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,10
SAL80124,4,13,11,6,14,12,13,7,3,90,7,13,9,5,7,17,12,10,4,85,4,11,18,15,8,14,13,7,0,103,3,15,23,12,9,19,8,4,0,91,3,21,30,15,20,21,7,0,0,117,8,14,35,26,20,29,10,0,3,141,4,19,29,35,30,27,8,0,0,145,0,0,48,27,31,42,0,0,0,151,0,0,34,29,40,26,3,0,0,129,0,0,19,47,63,50,3,0,0,183,0,0,0,5,3,0,0,0,0,12,0,0,10,7,8,5,0,0,0,25,0,3,7,7,9,5,0,0,0,39,126,125,288,254,293,302,121,36,15,1560,111,17,18,15,12,32,21,3,0,231,51,6,6,3,3,11,13,0,0,93,30,6,12,12,11,13,18,7,5,108,15,20,15,7,21,16,31,16,3,143,12,23,16,11,13,18,16,16,3,137,9,20,23,14,17,23,29,8,8,161
SAL80125,0,8,6,9,0,3,8,0,0,31,0,4,7,0,8,0,5,3,0,31,5,9,16,10,6,0,0,0,0,38,0,3,15,13,3,0,0,0,0,47,0,5,32,24,3,3,0,0,0,75,0,3,37,25,15,4,0,0,0,87,0,3,29,25,7,3,0,0,0,74,0,0,31,36,9,5,0,0,0,79,0,0,26,24,8,6,0,0,0,64,0,4,23,57,18,4,0,0,0,105,0,0,0,15,6,0,0,0,0,19,0,0,0,12,4,0,0,0,0,14,0,0,16,8,0,3,0,0,0,25,51,51,272,276,105,47,31,9,0,834,57,11,30,22,13,16,14,4,0,168,12,3,4,0,3,3,0,0,0,33,9,5,7,7,3,3,0,0,0,35,0,9,23,9,4,8,14,4,0,57,0,10,14,4,8,0,5,5,0,47,0,11,19,15,5,3,0,0,0,58
SAL80126,3,3,0,3,7,3,6,10,4,49,0,11,9,0,3,6,14,17,6,59,4,0,5,6,9,6,12,7,7,54,0,9,8,10,3,4,8,9,0,42,0,10,13,11,9,10,5,6,0,68,0,7,11,19,13,7,15,7,0,78,0,6,15,19,10,8,7,0,0,60,0,3,23,15,18,14,9,3,0,72,0,0,17,12,20,12,5,0,0,72,0,0,19,45,56,25,5,0,0,153,0,0,0,3,6,9,0,0,0,17,0,0,0,17,15,11,0,0,0,42,0,9,3,6,8,7,6,5,0,36,53,70,134,177,182,135,98,83,23,955,52,11,6,11,9,14,4,3,4,121,44,6,0,6,10,7,7,5,0,79,11,12,9,4,0,3,4,7,3,60,7,16,6,3,10,9,14,18,7,90,4,13,9,0,11,14,22,17,3,100,4,10,12,9,8,5,18,13,5,91
SAL80127,3,43,9,6,0,4,17,7,4,92,3,37,19,6,0,6,20,17,3,107,5,47,20,13,8,14,9,4,0,124,0,28,30,8,5,0,10,8,4,100,4,31,49,11,5,9,8,5,0,116,0,61,53,19,5,13,17,6,3,170,0,65,107,13,10,3,14,6,0,224,0,27,134,29,20,9,12,4,0,240,0,13,78,30,15,13,0,3,0,155,0,6,135,92,67,42,14,0,0,360,0,5,11,17,15,6,0,0,0,59,0,0,8,33,33,17,4,0,0,90,6,11,20,16,12,6,5,0,0,73,73,437,724,315,219,162,147,77,25,2176,41,46,43,21,13,20,14,5,0,201,33,8,12,4,7,4,10,8,0,82,24,51,18,7,4,8,7,9,0,132,3,69,25,10,8,20,20,10,4,162,5,45,34,5,6,11,31,16,7,164,4,76,54,22,12,20,16,4,6,210
SAL80128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,3,0,0,4,0,0,0,0,7,0,0,5,0,3,4,0,0,0,11,0,0,0,4,0,0,0,0,0,10,0,0,0,6,4,0,0,0,0,13,0,0,0,3,3,0,0,0,0,16,0,0,3,7,7,5,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,8,9,4,18,34,23,17,0,0,0,110,8,0,0,5,0,0,5,0,0,17,5,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,4
