SAL_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
SAL80111,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,60,0,0,0,4,68,118,..,..,..,..,118,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
SAL80112,0,0,..,56,0,61,0,59,..,20,0,23,0,23,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,12,0,12,0,12,..,5,0,5,0,5,..,0,0,0,0,0,..,19,0,19,0,19,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,5,0,5,..,12,0,12,0,12,..,43,0,45,0,45,..,355,20,380,5,383,..,11,0,12,43,56,1137,363,23,389,48,1572,2314,..,..,..,..,2314,..,8,0,8,0,8,..,15,0,15,0,15,..,0,0,0,0,0,..,34,3,38,0,38,..,84,20,99,0,99
SAL80113,0,3,..,18,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,5,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,4,0,4,..,10,6,13,0,13,..,121,21,138,0,138,..,3,0,3,42,45,549,123,21,140,38,735,1144,..,..,..,..,1144,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,0,0,0,..,14,0,9,0,13,..,25,5,31,0,31
SAL80114,0,0,..,35,4,40,0,40,..,4,3,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,3,0,3,..,13,0,14,0,14,..,4,0,4,0,4,..,4,0,4,0,4,..,8,0,12,0,12,..,0,0,0,0,0,..,7,0,7,0,7,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,13,0,13,0,13,..,3,0,5,0,5,..,24,0,26,0,26,..,11,0,11,0,11,..,3,0,3,0,3,..,3,0,4,0,4,..,0,0,0,0,0,..,10,6,14,0,14,..,32,4,34,0,36,..,226,30,254,0,255,..,3,0,3,52,62,1200,235,30,261,58,1516,2436,..,..,..,..,2436,..,7,0,7,4,8,..,53,10,66,0,66,..,3,0,3,0,3,..,19,6,26,0,27,..,13,5,14,0,14
SAL80115,0,3,..,33,6,32,0,32,..,5,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,11,0,7,0,7,..,0,0,4,0,4,..,4,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,22,0,22,0,22,..,3,0,3,0,3,..,24,0,24,0,24,..,12,0,11,0,11,..,8,0,8,0,8,..,11,0,7,0,7,..,0,0,0,0,0,..,6,4,10,0,10,..,30,6,35,5,40,..,228,31,256,3,259,..,7,0,3,59,62,1418,234,30,264,61,1742,2740,..,..,..,..,2740,..,4,0,4,0,4,..,17,0,19,0,19,..,3,0,3,0,3,..,11,0,9,0,9,..,20,6,28,0,29
SAL80116,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
SAL80117,0,5,..,85,6,85,0,90,..,3,0,8,0,8,..,8,0,8,0,15,..,0,4,9,0,9,..,0,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,4,0,4,..,5,0,5,0,5,..,4,4,6,0,6,..,7,0,7,0,7,..,0,0,0,0,0,..,6,0,7,0,7,..,5,0,11,0,11,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,17,0,17,0,17,..,17,0,20,0,20,..,0,0,0,0,0,..,10,0,9,0,9,..,0,0,0,0,0,..,13,3,21,0,21,..,53,3,59,0,59,..,306,45,354,3,351,..,6,0,13,55,64,1105,311,44,363,52,1520,2227,..,..,..,..,2227,..,6,0,9,0,9,..,23,4,25,0,25,..,0,0,0,0,0,..,11,0,12,0,12,..,43,17,65,0,65
SAL80118,0,0,..,6,0,6,0,6,..,5,0,7,0,7,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,6,0,3,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,22,0,24,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,24,8,31,0,37,..,141,19,165,4,160,..,0,0,0,43,46,1098,148,19,165,44,1307,2209,..,..,..,..,2209,..,8,0,8,0,8,..,13,0,15,0,15,..,9,0,9,0,9,..,0,0,0,0,0,..,27,0,28,0,28
SAL80119,0,0,..,29,0,27,0,27,..,13,3,17,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,3,0,3,..,5,0,5,0,5,..,9,0,9,0,9,..,0,3,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,5,6,10,0,10,..,5,0,5,0,5,..,3,5,9,0,9,..,0,0,0,0,0,..,5,0,3,0,3,..,13,4,18,0,18,..,186,32,215,0,217,..,0,0,0,26,27,894,188,27,216,31,1141,1718,..,..,..,..,1718,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,22,0,23,0,23,..,15,3,16,0,16
SAL80120,0,5,..,98,11,106,0,106,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,13,0,13,0,13,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,30,4,30,0,30,..,186,19,200,0,198,..,0,0,0,17,20,157,189,19,204,23,381,302,..,..,..,..,302,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,16,0,18,0,18
SAL80121,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,10,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,11,..,33,0,39,0,35,..,0,0,0,77,77,152,33,0,39,81,272,375,..,..,..,..,375,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,6,7,0,7
SAL80122,0,11,..,350,43,392,11,400,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,6,8,14,0,14,..,0,0,0,0,0,..,13,0,12,0,17,..,8,0,15,0,15,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,3,..,0,0,4,0,4,..,10,0,11,0,11,..,6,0,6,0,6,..,19,7,22,0,24,..,7,0,8,0,8,..,10,3,11,0,11,..,0,0,6,0,6,..,0,0,0,0,0,..,14,3,13,0,13,..,106,11,113,0,119,..,604,89,695,11,705,..,11,0,10,44,52,360,614,92,702,53,1116,704,..,..,..,..,704,..,0,0,0,0,0,..,30,8,36,0,36,..,0,0,0,0,0,..,17,0,16,0,16,..,55,10,63,0,63
SAL80123,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,3,38,8,0,8,0,40,74,..,..,..,..,74,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
SAL80124,0,0,..,41,0,38,0,38,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,4,0,4,0,4,..,3,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,4,0,4,0,4,..,6,0,6,0,6,..,14,0,12,0,12,..,4,0,4,0,3,..,19,0,20,0,20,..,13,5,15,0,15,..,5,0,5,0,5,..,4,0,9,0,9,..,0,0,0,0,0,..,15,0,17,0,17,..,40,6,40,0,40,..,231,18,250,0,256,..,4,0,4,35,39,1620,238,18,255,37,1910,3220,..,..,..,..,3220,..,5,0,5,0,5,..,17,5,27,0,27,..,4,0,4,0,4,..,9,5,9,0,9,..,13,0,15,0,18
SAL80125,0,7,..,225,27,248,0,252,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,11,9,17,0,17,..,4,0,6,0,6,..,17,4,22,0,22,..,4,0,10,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,5,0,5,0,5,..,8,0,8,0,8,..,0,0,0,0,0,..,20,0,20,0,20,..,20,6,25,0,25,..,39,0,36,0,36,..,4,0,5,0,5,..,0,0,0,0,0,..,22,8,32,0,32,..,78,10,82,3,87,..,608,91,694,7,700,..,6,5,5,26,31,435,604,91,699,35,1167,904,..,..,..,..,904,..,0,0,0,0,0,..,11,12,25,0,25,..,0,0,0,0,0,..,33,5,37,0,37,..,207,48,256,9,262
SAL80126,0,0,..,32,7,41,0,41,..,16,3,19,0,19,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,7,0,7,..,10,0,10,0,10,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,18,0,15,0,15,..,0,0,0,0,0,..,17,5,15,0,15,..,0,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,33,0,35,6,38,..,215,26,243,4,247,..,5,0,5,35,42,914,224,26,246,43,1205,1869,..,..,..,..,1869,..,9,0,9,4,10,..,18,0,17,0,17,..,0,0,0,0,0,..,12,6,8,0,8,..,43,6,50,0,54
SAL80127,0,10,..,79,4,80,0,80,..,9,3,13,0,13,..,9,0,9,0,9,..,0,0,4,0,3,..,18,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,10,3,14,0,14,..,5,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,3,0,4,0,4,..,9,0,13,0,13,..,6,0,10,0,10,..,8,0,8,0,8,..,6,0,6,0,6,..,31,3,34,0,34,..,24,6,28,0,28,..,12,0,10,0,10,..,4,3,6,0,6,..,0,0,0,0,0,..,21,5,27,0,27,..,69,9,75,0,75,..,547,54,601,0,603,..,9,4,12,68,85,1662,553,61,611,70,2342,3195,..,..,..,..,3195,..,7,0,7,0,7,..,25,0,27,0,27,..,4,0,4,0,4,..,67,3,67,0,67,..,235,28,258,0,263
SAL80128,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,10,10,134,4,0,4,10,146,289,..,..,..,..,289,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
SAL80129,0,12,..,116,6,119,0,119,..,19,7,24,0,24,..,10,0,11,0,10,..,3,3,6,0,6,..,13,0,17,0,17,..,4,0,4,0,4,..,48,10,61,0,62,..,7,0,11,0,11,..,9,6,15,0,15,..,0,0,3,0,3,..,12,6,18,0,18,..,3,0,3,0,3,..,9,0,11,0,11,..,10,0,10,0,10,..,13,0,13,0,13,..,13,0,13,0,13,..,4,0,4,0,4,..,36,0,36,0,36,..,35,3,32,0,34,..,18,0,18,0,18,..,19,3,20,0,22,..,4,0,6,0,8,..,18,3,19,0,19,..,97,14,111,3,112,..,602,76,682,7,695,..,10,0,13,104,123,3105,612,83,696,116,3916,6327,..,..,..,..,6327,..,4,0,4,0,4,..,46,8,48,0,50,..,11,0,11,0,11,..,22,3,24,0,24,..,75,10,85,0,85
SAL80130,0,0,..,45,0,47,0,47,..,12,0,12,0,12,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,5,4,5,0,5,..,5,0,4,0,4,..,3,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,9,0,9,0,9,..,0,0,0,0,0,..,17,0,17,0,17,..,9,3,12,0,12,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,33,5,43,0,40,..,189,34,220,4,223,..,3,0,3,51,59,1142,195,34,228,58,1422,2240,..,..,..,..,2240,..,4,0,4,0,4,..,12,0,12,0,12,..,3,0,3,0,3,..,6,0,11,0,11,..,17,3,22,0,17
SAL80131,0,3,..,83,7,85,0,85,..,27,0,26,0,26,..,13,0,13,0,13,..,0,0,0,0,0,..,17,6,22,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,6,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,11,0,11,..,10,0,10,0,10,..,9,0,12,0,12,..,10,0,10,0,10,..,9,0,9,0,9,..,37,0,45,0,45,..,27,9,29,0,29,..,13,0,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,41,3,42,0,42,..,154,9,162,3,161,..,629,49,679,3,684,..,13,0,16,104,121,2663,638,53,694,109,3471,5160,..,..,..,..,5160,..,10,0,10,0,10,..,5,0,5,0,5,..,4,0,4,0,4,..,44,3,48,0,48,..,115,22,136,3,147
SAL80132,0,5,..,40,5,44,0,44,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,4,6,0,6,..,3,0,3,0,3,..,3,0,3,0,3,..,6,0,5,0,5,..,14,5,18,0,18,..,22,0,22,0,22,..,211,22,231,0,233,..,5,0,5,29,38,1137,215,22,237,31,1404,2231,..,..,..,..,2231,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,21,3,28,0,28,..,60,9,66,0,66
SAL80133,0,8,..,60,0,59,0,59,..,16,0,18,0,18,..,12,0,15,0,15,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,12,0,12,0,12,..,13,0,13,0,13,..,9,0,9,0,9,..,0,0,0,0,0,..,8,0,7,0,7,..,0,0,0,0,0,..,3,5,3,0,3,..,6,0,9,0,9,..,5,0,5,0,5,..,8,0,8,0,8,..,15,0,11,0,11,..,33,0,36,0,36,..,15,0,17,0,17,..,8,0,8,0,8,..,5,0,5,0,5,..,0,0,0,0,0,..,4,3,10,0,10,..,50,7,57,5,63,..,364,40,399,8,406,..,4,0,4,74,74,1586,366,40,407,76,2067,3104,..,..,..,..,3104,..,0,0,0,0,0,..,11,4,20,0,20,..,0,0,0,0,0,..,15,3,20,0,20,..,62,10,71,0,71
SAL80134,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,0,5,0,5,0,5,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
SAL80135,0,8,..,198,11,210,8,219,..,7,0,7,0,7,..,5,0,5,0,5,..,3,0,3,0,3,..,15,4,14,0,14,..,0,0,0,0,0,..,43,0,50,0,50,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,23,0,23,0,23,..,0,0,4,0,4,..,14,0,14,0,14,..,4,0,4,0,4,..,48,0,48,0,48,..,13,0,18,0,18,..,25,0,24,0,24,..,13,0,19,0,19,..,5,0,3,0,3,..,13,0,10,0,10,..,85,7,93,0,96,..,673,39,717,13,723,..,15,6,16,66,82,1183,692,37,733,77,1989,2246,..,..,..,..,2246,..,0,0,0,0,0,..,68,0,73,0,73,..,0,0,0,0,0,..,62,4,63,0,63,..,100,14,120,0,117
